"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.863994114E1,3.579347610E0,-2.918903160E1,-4.602340698E1
4.865981296E1,5.721381187E0,-3.985663605E1,-4.169308472E1
4.867972270E1,1.087263203E1,-4.614889526E1,-3.625769043E1
4.869960005E1,1.454087067E1,-4.547443771E1,-2.504170418E1
4.871951291E1,1.141313648E1,-4.065378571E1,-1.591987038E1
4.873936734E1,9.360010147E0,-3.870470810E1,-1.250285053E1
4.875927593E1,7.160823345E0,-3.723951721E1,-8.777194977E0
4.877917656E1,5.244194031E0,-3.251874161E1,-4.163154602E0
4.879906708E1,3.795232773E0,-2.775570679E1,-1.238996506E0
4.881896567E1,1.453075409E0,-2.430891228E1,9.747223854E-1
4.883884578E1,-4.508657455E-1,-2.068771553E1,3.284729004E0
4.885872307E1,-1.154862404E0,-1.650300789E1,4.907152176E0
4.887864291E1,-3.694343567E-1,-1.236552143E1,5.528632164E0
4.889856234E1,3.841910362E-1,-8.413096428E0,5.820090294E0
4.891838541E1,-1.320376396E-1,-4.142243385E0,6.065002918E0
4.893830833E1,-1.961805344E0,1.540303230E-2,5.644850731E0
4.895819750E1,-3.347317219E0,2.026095390E0,4.554014206E0
4.897808833E1,-3.430468559E0,2.693878651E0,2.789937496E0
4.899798093E1,-2.327417374E0,3.265727520E0,9.639120102E-1
4.901785244E1,-8.404288292E-1,3.679015636E0,-4.104640484E-1
4.903774640E1,3.774209023E-1,3.564731121E0,-1.480829239E0
4.905765895E1,1.710605145E0,2.746520519E0,-1.786605835E0
4.907758786E1,2.188241243E0,1.915269375E0,-1.399804831E0
4.909741078E1,2.321054935E0,1.614476681E0,-1.021574259E0
4.911730026E1,2.751888037E0,1.498846054E0,-1.176345110E0
4.913722270E1,3.026444435E0,1.704182625E0,-1.387970686E0
4.915711625E1,3.372386694E0,1.572507858E0,-1.201840520E0
4.917697567E1,3.207145214E0,8.896284103E-1,-1.978750229E-1
4.919689187E1,2.426345348E0,5.929241180E-1,1.919567585E-1
4.921678604E1,2.321274757E0,7.823143005E-1,-1.625406742E-1
4.923666880E1,2.542109728E0,7.857933044E-1,-3.461558819E-1
4.925659187E1,2.679207087E0,6.358423233E-1,-1.298251152E-1
4.927648895E1,2.219358683E0,4.441223145E-1,4.827363491E-1
4.929632458E1,1.902984142E0,6.061019897E-1,5.186519623E-1
4.931624255E1,2.049530029E0,5.920724869E-1,-1.333594322E-2
4.933612854E1,2.368454456E0,2.578277588E-1,-2.842566967E-1
4.935602114E1,2.548308134E0,-1.486587524E-2,-5.048942566E-2
4.937591791E1,2.450872898E0,1.969146729E-1,2.181744576E-1
4.939580479E1,2.257570744E0,4.633359909E-1,1.115121841E-1
4.941567109E1,1.955058932E0,2.502346039E-1,-5.150246620E-2
4.943559166E1,1.618407249E0,6.736564636E-2,3.639459610E-3
4.945548541E1,1.431925297E0,2.996940613E-1,1.777415276E-1
4.947535276E1,1.282800674E0,6.418094635E-1,1.312425137E-1
4.949527463E1,1.016910553E0,7.999391556E-1,-1.119920015E-1
4.951512963E1,1.102904320E0,6.184854507E-1,-2.381172180E-1
4.953502906E1,1.204152822E0,1.760950089E-1,-4.362165928E-2
4.955493250E1,9.432369471E-1,2.717018127E-3,1.635186672E-1
4.957482583E1,5.935220718E-1,2.586717606E-1,1.244260073E-1
4.959474276E1,4.072231054E-1,4.127187729E-1,-3.901374340E-2
4.961461187E1,3.883417845E-1,2.331619263E-1,-6.172966957E-2
4.963454265E1,4.576847553E-1,8.010387421E-2,1.215548515E-1
4.965440203E1,3.477138281E-1,1.072502136E-1,2.605237961E-1
4.967427578E1,8.456516266E-2,2.356519699E-1,1.732494831E-1
4.969419072E1,-3.506278992E-2,2.295465469E-1,6.202316284E-2
4.971406953E1,-1.540064812E-2,-1.694297791E-2,9.973049164E-2
4.973397270E1,5.207753181E-2,-1.722402573E-1,2.194246054E-1
4.975386270E1,-5.548477173E-3,-7.030105591E-2,1.534421444E-1
4.977372645E1,-7.129621506E-2,1.824531555E-1,6.330204010E-2
4.979364270E1,-2.930998802E-2,2.504796982E-1,4.796218872E-2
4.981354953E1,-2.202749252E-3,1.094264984E-1,1.541805267E-1
4.983342635E1,-1.625459194E-1,4.527378082E-2,2.452375889E-1
4.985329770E1,-4.070634842E-1,6.436634064E-2,2.199246883E-1
4.987318786E1,-4.561581612E-1,2.407894135E-1,2.082613707E-1
4.989310406E1,-3.277761936E-1,1.945152283E-1,1.515477896E-1
4.991296369E1,-3.006601334E-1,2.962684631E-2,8.527910709E-2
4.993287224E1,-4.500694275E-1,-2.395629883E-2,1.416984797E-1
4.995277541E1,-5.368232727E-1,1.144227982E-1,1.975423098E-1
4.997266864E1,-4.592249393E-1,1.710844040E-1,8.741581440E-2
4.999256635E1,-4.855506420E-1,3.330230713E-3,-1.432478428E-2
5.001243682E1,-6.548900604E-1,-1.629447937E-1,8.317422867E-2
5.003233510E1,-8.327412605E-1,-2.688541412E-1,1.717745066E-1
5.005223083E1,-8.604404926E-1,-1.817064285E-1,1.218223572E-1
5.007210854E1,-9.939053059E-1,-2.905178070E-1,1.226341724E-2
5.009198224E1,-1.179431677E0,-6.769714355E-1,8.148753643E-2
5.011186598E1,-1.008395910E0,-8.226175308E-1,1.088734865E-1
5.013178812E1,-5.598392487E-1,-8.120098114E-1,-3.219795227E-2
5.015165109E1,-4.004111290E-1,-1.031804085E0,-3.162655830E-1
5.017157854E1,-2.934958935E-1,-1.298724174E0,-4.717339873E-1
5.019145098E1,-9.385561943E-2,-1.633612633E0,-5.562983155E-1
5.021134161E1,3.146982193E-2,-1.963616848E0,-5.859243870E-1
5.023122484E1,6.099724770E-2,-2.298457623E0,-4.252708554E-1
5.025110760E1,-2.550458908E-2,-2.582428455E0,1.710903645E-1
5.027100661E1,5.857365131E-1,-2.841514587E0,7.283084393E-1
5.029090583E1,1.443114519E0,-3.664221764E0,4.814540744E-1
5.031077760E1,2.059230804E0,-4.546600342E0,8.239532709E-1
5.033070031E1,2.449969053E0,-4.844935417E0,1.876326561E0
5.035062552E1,2.647739649E0,-4.644540787E0,2.830186844E0
5.037053046E1,2.693345070E0,-4.144325733E0,3.489449739E0
5.039037864E1,2.851360321E0,-3.268855572E0,3.947435379E0
5.041025119E1,2.965044737E0,-1.455932617E0,4.727290154E0
5.043015958E1,1.747001648E0,1.666649818E0,7.067104816E0
5.045006343E1,-4.291343689E-1,7.323451042E0,1.144540596E1
5.046994979E1,-2.754403114E0,1.245387650E1,1.361103058E1
5.048984062E1,-4.954993248E0,1.644647789E1,1.213577271E1
5.050970093E1,-9.327580452E0,2.074966431E1,9.061714172E0
5.052962645E1,-1.557279396E1,2.492146492E1,4.275969505E0
5.054950286E1,-2.144150162E1,2.787981606E1,-4.689440727E0
5.056938380E1,-2.607893372E1,2.598629951E1,-1.810703278E1
5.058926515E1,-2.610931778E1,2.189391327E1,-3.013928413E1
5.060918474E1,-2.043388557E1,1.375345325E1,-4.213810730E1
5.062907604E1,-1.109646320E1,2.567415237E0,-5.239661026E1
5.064897145E1,-6.357438087E0,-1.031853008E1,-5.621890640E1
5.066883369E1,-2.558951378E0,-2.108870697E1,-5.077516174E1
5.068876020E1,3.871917725E-1,-3.230222702E1,-4.372550583E1
5.070865250E1,5.323435783E0,-4.138268661E1,-3.798989105E1
5.072857463E1,9.326147079E0,-4.168619919E1,-2.931039047E1
5.074840854E1,1.047312069E1,-4.083695602E1,-2.140991020E1
5.076830145E1,8.739141464E0,-3.950547409E1,-1.325110817E1
5.078821624E1,4.413345337E0,-3.804457855E1,-5.421683788E0
5.080810656E1,1.360698700E0,-3.624449158E1,-1.134342432E0
5.082797276E1,1.236374855E0,-3.438139343E1,9.392886162E-1
5.084788614E1,1.582077026E0,-2.983014679E1,3.598852158E0
5.086778093E1,9.709334373E-1,-2.416562271E1,6.334775448E0
5.088766161E1,1.292686462E0,-1.880191422E1,7.602168083E0
5.090756229E1,2.599357128E0,-1.365025330E1,7.470072746E0
5.092745437E1,3.613247395E0,-9.229343414E0,6.937903404E0
5.094731354E1,2.329494953E0,-5.346976280E0,6.495035648E0
5.096722130E1,-6.551280022E-1,-1.857899427E0,5.494296551E0
5.098711729E1,-3.173785686E0,1.378554344E0,3.507092476E0
5.100699442E1,-4.823767185E0,3.201706648E0,1.165565491E0
5.102690125E1,-5.320724964E0,4.247946739E0,-1.063122749E-1
5.104678375E1,-4.589448452E0,5.117004871E0,-6.075453758E-1
5.106668604E1,-3.048849106E0,5.226197243E0,-9.596176147E-1
5.108659906E1,-1.242774963E0,4.414643764E0,-1.208403587E0
5.110649567E1,2.902097702E-1,3.047710419E0,-1.390280008E0
5.112634197E1,1.284766674E0,1.745381355E0,-1.249320269E0
5.114625755E1,2.169761658E0,1.004937172E0,-9.357416630E-1
5.116614942E1,2.561617613E0,4.975237846E-1,-9.120855331E-1
5.118601849E1,2.874871254E0,2.740821838E-1,-1.065963984E0
5.120592447E1,3.098008633E0,2.183876038E-1,-9.312683344E-1
5.122582041E1,3.172940493E0,5.428361893E-1,-7.237806320E-1
5.124569354E1,3.078066826E0,6.840114594E-1,-5.217154026E-1
5.126561218E1,2.804898739E0,4.366931915E-1,-3.381454945E-1
5.128551171E1,2.865148306E0,4.310779572E-1,-4.177615643E-1
5.130537026E1,3.102691412E0,5.859470367E-1,-5.530543327E-1
5.132528229E1,3.418803453E0,5.568218231E-1,-4.529764652E-1
5.134518671E1,3.242331505E0,4.049997330E-1,-3.509371281E-1
5.136504515E1,2.916557789E0,6.005268097E-1,-2.663400173E-1
5.138493192E1,2.718549728E0,6.682643890E-1,-2.443003654E-1
5.140483979E1,2.546491623E0,6.493597031E-1,-4.501461983E-2
5.142474927E1,2.247994423E0,7.294082642E-1,2.033214569E-1
5.144463197E1,2.061911106E0,8.432207108E-1,3.115530014E-1
5.146455197E1,1.808947802E0,7.359418869E-1,1.700820923E-1
5.148439359E1,1.448769569E0,5.351905823E-1,1.675581932E-2
5.150430500E1,1.148332119E0,5.123682022E-1,1.679491997E-2
5.152420562E1,8.811340332E-1,5.332069397E-1,-3.981661797E-2
5.154405890E1,7.253220081E-1,6.532812119E-1,3.703355789E-3
5.156397171E1,7.339026928E-1,5.962362289E-1,2.744674683E-3
5.158386437E1,7.331876755E-1,5.447282791E-1,-6.789398193E-2
5.160373682E1,6.539695263E-1,4.475202560E-1,2.293586731E-2
5.162362599E1,5.411496162E-1,3.522319794E-1,1.311662197E-1
5.164355224E1,5.802621841E-1,4.247322083E-1,1.128096581E-1
5.166343729E1,6.277558804E-1,3.810882568E-1,1.852774620E-2
5.168330776E1,5.101895332E-1,2.208070755E-1,1.671516895E-1
5.170319239E1,1.338789463E-1,2.871513367E-2,2.032921314E-1
5.172311062E1,-9.251689911E-2,-2.456569672E-2,1.027200222E-1
5.174299218E1,6.832218170E-2,1.027164459E-1,7.483410835E-2
5.176286224E1,3.324680328E-1,2.085914612E-1,5.140566826E-2
5.178277489E1,5.023732185E-1,2.253675461E-1,2.677989006E-2
5.180270104E1,5.587828159E-1,2.937288284E-1,1.157188416E-2
5.182260411E1,5.505924225E-1,4.147806168E-1,9.963274002E-3
5.184244479E1,4.390978813E-1,3.856582642E-1,4.388666153E-2
5.186231932E1,1.780824661E-1,3.397006989E-1,1.625173092E-1
5.188223015E1,8.338093758E-2,5.000915527E-1,2.616100311E-1
5.190212854E1,1.722664833E-1,4.897661209E-1,1.913164854E-1
5.192202489E1,1.148979664E-1,2.911815643E-1,1.112842560E-1
5.194191218E1,-4.440164566E-2,1.616430283E-1,1.875321865E-1
5.196177526E1,-1.958975792E-1,1.651735306E-1,2.785022259E-1
5.198167213E1,-4.486844540E-1,9.659004211E-2,2.740623951E-1
5.200158671E1,-8.748176098E-1,-1.100959778E-1,2.221271992E-1
5.202153838E1,-1.280606985E0,-3.192310333E-1,3.662750721E-1
5.204137572E1,-1.389875889E0,-3.984088898E-1,5.259127617E-1
5.206126119E1,-1.321992874E0,-1.987161636E-1,2.017793655E-1
5.208112557E1,-1.230401993E0,-2.087688446E-1,-2.255005836E-1
5.210101072E1,-9.185414314E-1,-4.243392944E-1,-3.620808125E-1
5.212090197E1,-3.636360168E-1,-9.325628281E-1,-5.173912048E-1
5.214080682E1,2.520012856E-1,-1.420670986E0,-8.225930929E-1
5.216071708E1,4.261975288E-1,-1.785846710E0,-1.441744089E0
5.218061791E1,5.196185112E-1,-2.217253685E0,-1.962960124E0
5.220047270E1,9.157109261E-1,-2.648221016E0,-1.980227709E0
5.222037442E1,1.626775026E0,-3.095014095E0,-1.325859785E0
5.224025984E1,2.010087729E0,-3.913724184E0,1.262640953E-1
5.226014156E1,2.012766123E0,-4.898616791E0,1.485758781E0
5.228002838E1,2.415736914E0,-5.350207329E0,2.126471758E0
5.229993375E1,3.268615961E0,-5.521076679E0,2.608830452E0
5.231982234E1,3.909893990E0,-5.478713036E0,3.311488390E0
5.233971171E1,4.068226814E0,-5.163466454E0,4.213594913E0
5.235963078E1,3.856130838E0,-3.842420816E0,5.260958195E0
5.237954796E1,3.203413486E0,-1.198863506E0,5.977724552E0
5.239944265E1,1.139717579E0,2.926089287E0,6.855531693E0
5.241928359E1,-3.491269112E0,9.164887428E0,9.714380264E0
5.243919057E1,-9.677348137E0,1.447021675E1,1.158369923E1
5.245909822E1,-1.759803963E1,1.885265923E1,7.665546417E0
5.247898729E1,-2.413967133E1,2.629049683E1,2.051849365E0
5.249887057E1,-2.629059982E1,3.076051331E1,-5.867014408E0
5.251874911E1,-2.281407547E1,2.990943909E1,-1.821124840E1
5.253863661E1,-1.364397144E1,2.602268219E1,-3.138427544E1
5.255858911E1,-6.001288414E0,2.036357689E1,-4.107691193E1
5.257841703E1,-7.604131699E-1,1.036437511E1,-5.057204819E1
5.259830755E1,5.073545933E0,-2.671489954E0,-5.578578568E1
5.261823270E1,8.389875412E0,-1.569260788E1,-5.278379059E1
5.263812156E1,1.000783634E1,-2.706923103E1,-4.611191177E1
5.265800078E1,1.410017395E1,-3.759934235E1,-4.133155823E1
5.267788057E1,1.827170563E1,-4.012566757E1,-3.187522316E1
5.269777557E1,1.431315899E1,-4.039444351E1,-2.041891289E1
5.271766421E1,7.923363686E0,-4.080370712E1,-1.246973610E1
5.273758968E1,2.752683163E0,-4.096081161E1,-6.850797653E0
5.275745713E1,1.328735352E-1,-3.673353195E1,-1.648159146E0
5.277734729E1,4.245386124E-1,-3.081978226E1,1.407860041E0
5.279725218E1,1.040258884E0,-2.726533699E1,2.775071621E0
5.281713234E1,4.633235931E-2,-2.302472115E1,4.250638485E0
5.283704020E1,-1.097221375E0,-1.738088989E1,5.216118813E0
5.285692812E1,-1.877247810E0,-1.252602100E1,5.526935577E0
5.287681645E1,-2.173606873E0,-8.078106880E0,4.520738125E0
5.289672474E1,-2.647062302E0,-3.690636158E0,3.014462948E0
5.291659885E1,-3.617548943E0,4.215743542E-1,2.013362646E0
5.293649005E1,-4.867801666E0,2.817134857E0,1.367299557E0
5.295635651E1,-4.931485176E0,3.448333740E0,2.636401653E-1
5.297626572E1,-3.552036762E0,3.583086014E0,-9.716178179E-1
5.299615968E1,-1.975680828E0,3.785132885E0,-1.521372557E0
5.301606072E1,-3.778190613E-1,3.942276955E0,-1.473339319E0
5.303595354E1,9.982743263E-1,3.196695805E0,-1.254400492E0
5.305583781E1,1.860393047E0,2.091881752E0,-1.034259558E0
5.307570317E1,2.209257364E0,1.639075279E0,-6.317065954E-1
5.309559890E1,2.832039118E0,1.601699352E0,-5.373356342E-1
5.311551354E1,3.283877850E0,1.654138565E0,-6.060179472E-1
5.313538265E1,3.799280643E0,1.371897697E0,-5.983535051E-1
5.315526619E1,3.698702097E0,1.058768272E0,-3.554270267E-1
5.317519203E1,3.384698391E0,8.665361404E-1,-4.971085787E-1
5.319507468E1,3.325125694E0,7.544355392E-1,-9.332485199E-1
5.321496692E1,3.377040863E0,9.068784714E-1,-1.028820753E0
5.323485208E1,3.382200241E0,1.000235558E0,-8.048621416E-1
5.325476312E1,3.176856518E0,9.557342529E-1,-5.091301203E-1
5.327466520E1,2.808977127E0,7.671861649E-1,-3.406091928E-1
5.329455385E1,2.525954723E0,8.304395676E-1,-1.990640163E-1
5.331443156E1,2.425874472E0,8.763675690E-1,1.166789532E-1
5.333429067E1,2.361212254E0,8.231840134E-1,4.211184978E-1
5.335422802E1,2.236720324E0,6.606426239E-1,5.926547050E-1
5.337409963E1,2.035852194E0,5.876760483E-1,6.499292850E-1
5.339399005E1,1.715652227E0,5.134153366E-1,4.869451523E-1
5.341388026E1,1.361314774E0,6.141290665E-1,2.434635162E-1
5.343375776E1,1.057128668E0,8.097867966E-1,1.456735134E-1
5.345365619E1,7.918374538E-1,6.903667450E-1,1.842639446E-1
5.347354765E1,5.755877495E-1,4.192876816E-1,2.818686962E-1
5.349342880E1,4.589767456E-1,2.861957550E-1,4.050042629E-1
5.351336286E1,3.866477013E-1,3.377046585E-1,3.253808022E-1
5.353321015E1,1.686534882E-1,3.079233170E-1,6.083035469E-2
5.355311937E1,7.731938362E-2,1.822443008E-1,6.184387207E-2
5.357298463E1,-1.245167255E-1,-6.710720062E-2,2.423000336E-2
5.359291041E1,-1.950390339E-1,-1.386260986E-2,-4.503548145E-2
5.361280156E1,-3.319168091E-2,1.484518051E-1,1.608562469E-2
5.363268421E1,2.720458508E-1,9.383773804E-2,2.815096378E-1
5.365257916E1,6.642336845E-1,-3.690338135E-2,4.866101742E-1
5.367245411E1,6.638419628E-1,3.252887726E-2,4.534060955E-1
5.369233536E1,6.352026463E-1,2.604789734E-1,4.594693184E-1
5.371225875E1,7.149229050E-1,2.815961838E-1,4.592564106E-1
5.373212020E1,4.911448956E-1,6.064414978E-2,2.904233932E-1
5.375204270E1,4.899678230E-1,3.679466248E-2,3.142895699E-1
5.377193052E1,2.859704494E-1,2.952289581E-2,1.507787704E-1
5.379182187E1,7.717108727E-2,1.201820374E-1,6.478333473E-2
5.381167468E1,-3.023004532E-2,7.966423035E-2,6.930494308E-2
5.383159135E1,-1.102542877E-2,2.784729004E-2,6.973457336E-2
5.385155885E1,2.709388733E-2,6.109523773E-2,-1.299715042E-2
5.387138385E1,-1.216888428E-1,6.967067719E-2,-6.873726845E-2
5.389124875E1,-3.427116871E-1,4.716873169E-2,-4.465723038E-2
5.391117208E1,-5.137219429E-1,-1.475524902E-2,-3.852367401E-3
5.393106989E1,-4.618344307E-1,-4.563713074E-2,3.827476501E-2
5.395093296E1,-4.395623207E-1,-4.462909698E-2,4.723167419E-2
5.397082401E1,-3.716697693E-1,1.346588135E-2,8.252835274E-2
5.399072255E1,-2.776098251E-1,2.395915985E-2,1.223888397E-1
5.401064739E1,-2.389118671E-1,-9.104156494E-2,6.880021095E-2
5.403052885E1,-2.195167542E-1,-2.969951630E-1,1.320800781E-1
5.405039562E1,-2.538871765E-1,-5.087718964E-1,1.746473312E-1
5.407028817E1,-2.956225872E-1,-5.334434509E-1,5.288982391E-2
5.409017098E1,-2.268252373E-1,-5.316572189E-1,-6.132435799E-2
5.411004822E1,-1.197457314E-1,-6.403417587E-1,-1.842497587E-1
5.412993557E1,-1.097850800E-1,-8.006801605E-1,-4.734691381E-1
5.414984442E1,-8.297920227E-2,-9.227738380E-1,-7.780915499E-1
5.416973687E1,1.058559418E-1,-1.171751499E0,-9.969096780E-1
5.418962588E1,5.368525982E-1,-1.514868736E0,-9.441848397E-1
5.420954000E1,5.870897770E-1,-2.125957012E0,-6.699335575E-1
5.422941604E1,4.353737831E-1,-3.040081024E0,-4.679095745E-1
5.424932437E1,9.980173111E-1,-3.939514160E0,-3.031018972E-1
5.426920104E1,1.584423304E0,-5.088418484E0,2.017582655E-1
5.428910000E1,2.039490223E0,-5.739323616E0,1.202117920E0
5.430896682E1,2.798608541E0,-5.633955956E0,2.010358334E0
5.432888375E1,3.850033760E0,-5.070087910E0,2.194434643E0
5.434876182E1,5.029534340E0,-4.231443882E0,2.230726480E0
5.436867807E1,5.374508858E0,-3.093339205E0,2.678532124E0
5.438858265E1,4.119727135E0,-1.415644646E0,3.251351833E0
5.440845270E1,1.582250595E-1,3.931555748E-1,4.005933762E0
5.442832010E1,-5.478023529E0,4.669072151E0,5.691153526E0
5.444825224E1,-1.067338371E1,1.226264000E1,7.066287994E0
5.446813229E1,-1.610322189E1,2.073686600E1,5.275103569E0
5.448800661E1,-2.344417191E1,2.988029289E1,-8.781645298E-1
5.450788515E1,-2.938418579E1,3.840805817E1,-1.067537212E1
5.452780645E1,-3.050277328E1,3.925999451E1,-1.979738808E1
5.454768651E1,-2.650896263E1,3.166619682E1,-2.650588226E1
5.456756567E1,-1.611787415E1,2.016671944E1,-3.757141113E1
5.458749270E1,-9.694978714E0,7.925519943E0,-4.882028580E1
5.460737072E1,-1.011105347E1,-5.612474442E0,-5.646435165E1
5.462726229E1,-9.028583527E0,-1.993829727E1,-5.751111221E1
5.464712682E1,-5.313004494E0,-3.583131409E1,-5.562796783E1
5.466704437E1,2.030273438E0,-4.983260345E1,-4.669350815E1
5.468690635E1,5.002057552E0,-4.559240341E1,-2.816432953E1
5.470683734E1,5.536617279E0,-4.095709991E1,-1.952907944E1
5.472669067E1,5.149660110E0,-4.029844666E1,-1.611171341E1
5.474659291E1,3.076786518E0,-3.579696655E1,-8.657746315E0
5.476648296E1,-4.992265701E-1,-3.089676285E1,-2.310922384E0
5.478639177E1,-3.097805977E0,-2.675871658E1,2.373695374E-2
5.480629083E1,-4.866904259E0,-2.261533928E1,1.821237564E0
5.482616312E1,-5.684358597E0,-1.917012405E1,4.241262913E0
5.484607359E1,-5.536990166E0,-1.660385513E1,6.023464680E0
5.486594927E1,-4.069311142E0,-1.277598476E1,6.459168911E0
5.488584119E1,-2.319914818E0,-8.364816666E0,5.665069103E0
5.490574927E1,-1.453704834E0,-4.723656654E0,5.017406464E0
5.492563239E1,-1.598567009E0,-1.640678167E0,4.872269630E0
5.494554874E1,-2.451788902E0,1.211448193E0,4.213708401E0
5.496543364E1,-3.193301201E0,2.819483757E0,2.742481709E0
5.498528317E1,-3.263674736E0,2.262062073E0,4.053812027E-1
5.500521484E1,-2.074239731E0,1.678558826E0,-1.124924660E0
5.502505322E1,-6.010427475E-1,1.773688316E0,-1.230094910E0
5.504496697E1,3.217744827E-2,1.039850712E0,-1.014534473E0
5.506485421E1,3.149247169E-1,6.822385788E-1,-9.785923958E-1
5.508476833E1,7.145881653E-1,2.391057014E-1,-1.856500387E0
5.510466187E1,1.884929180E0,-2.599458694E-1,-2.722514868E0
5.512458140E1,2.638332367E0,-4.453496933E-1,-3.115188122E0
5.514444208E1,2.585573912E0,5.199923515E-1,-3.140742302E0
5.516433854E1,1.498327255E0,1.279559612E0,-3.236681700E0
5.518423312E1,3.207588196E-2,1.652798653E0,-2.875773907E0
5.520407947E1,-6.874747276E-1,2.140902042E0,-2.242201567E0
5.522399682E1,-9.214496613E-2,2.883962631E0,-1.780183554E0
5.524391885E1,1.036578894E0,2.737523556E0,-1.744221449E0
5.526378447E1,1.979334593E0,2.168139458E0,-1.763912439E0
5.528365098E1,2.476083040E0,1.858006954E0,-1.272558451E0
5.530357000E1,2.839452982E0,1.551017284E0,-5.208039284E-1
5.532345708E1,2.917749405E0,1.047533035E0,-4.543108940E-1
5.534335802E1,3.101171494E0,1.095189095E0,-8.102090359E-1
5.536325927E1,3.441824436E0,1.437104225E0,-9.083006382E-1
5.538311098E1,3.494624138E0,1.614364624E0,-4.672169685E-1
5.540300380E1,3.239316940E0,1.585622787E0,3.460831642E-1
5.542289692E1,2.765384436E0,1.224837303E0,2.915689945E-1
5.544278890E1,2.482495308E0,8.018541336E-1,-1.695551872E-1
5.546273130E1,2.379493713E0,3.287525177E-1,-1.285243034E-2
5.548259489E1,2.260048389E0,-6.764602661E-2,5.281910896E-1
5.550248510E1,2.191508770E0,-1.284399033E-1,7.706856728E-1
5.552237343E1,2.031930208E0,-6.564235687E-2,4.230542183E-1
5.554227958E1,1.886160374E0,8.143424988E-3,2.850270271E-2
5.556214859E1,1.466816664E0,2.443704605E-1,-2.547638416E-1
5.558203015E1,1.150682330E0,6.438465118E-1,-2.644491196E-1
5.560193640E1,1.014913797E0,7.415637970E-1,-2.034473419E-1
5.562180921E1,1.105953932E0,5.268049240E-1,-1.842322350E-1
5.564170328E1,1.030648232E0,3.468389511E-1,-1.455051899E-1
5.566161989E1,8.331669569E-1,3.899030685E-1,-1.799132824E-1
5.568156333E1,5.586699247E-1,4.710960388E-1,-1.730723381E-1
5.570138838E1,3.127031326E-1,4.456872940E-1,-1.134614944E-1
5.572126145E1,4.162526131E-2,3.278408051E-1,-1.404023170E-2
5.574116328E1,3.761768341E-2,2.453355789E-1,1.576278210E-1
5.576109604E1,1.412868500E-3,1.277618408E-1,2.526917458E-1
5.578095822E1,1.199572086E-1,1.603622437E-1,3.496906757E-1
5.580083713E1,2.114555836E-1,2.215433121E-1,3.002419472E-1
5.582073890E1,1.663446426E-1,1.909008026E-1,1.867673397E-1
5.584066421E1,1.463899612E-1,1.072921753E-1,1.744027138E-1
5.586053474E1,-4.897117615E-4,-1.621150970E-2,1.056399345E-1
5.588042718E1,-1.012244225E-1,9.395599365E-3,6.337380409E-2
5.590028510E1,-1.581649780E-1,9.824275970E-2,2.807378769E-3
5.592021849E1,-9.803009033E-2,1.715230942E-1,-1.478528976E-2
5.594009145E1,-2.432680130E-2,3.533267975E-2,1.156878471E-1
5.595996526E1,-3.162670135E-2,-1.208620071E-1,2.889180183E-1
5.597988666E1,-2.028508186E-1,-9.612751007E-2,2.832055092E-1
5.599977489E1,-3.229036331E-1,1.131343842E-1,1.935009956E-1
5.601964255E1,-3.535385132E-1,1.870136261E-1,1.480913162E-1
5.603954307E1,-2.813796997E-1,1.229791641E-1,1.815197468E-1
5.605943614E1,-2.990252972E-1,1.891183853E-1,3.017163277E-1
5.607931119E1,-2.842757702E-1,1.963481903E-1,1.519908905E-1
5.609922145E1,-5.980730057E-2,3.286838531E-2,-5.280494690E-1
5.611911177E1,2.471153736E-1,-3.640518188E-1,-8.999533653E-1
5.613900854E1,2.176856995E-1,-8.663897514E-1,-8.413288593E-1
5.615889218E1,1.068255901E-1,-1.042507648E0,-6.421964169E-1
5.617878895E1,4.705951214E-1,-1.314695358E0,-7.685232162E-1
5.619867442E1,3.524737358E-1,-2.103562355E0,-1.147969365E0
5.621858781E1,-2.856276035E-1,-2.789903164E0,-1.271257758E0
5.623844364E1,-1.632537842E-1,-3.321211338E0,-8.840889931E-1
5.625832046E1,6.070137024E-4,-3.868895531E0,2.548902035E-1
5.627822963E1,2.861289978E-1,-4.399084091E0,1.396889687E0
5.629812437E1,6.386837959E-1,-5.024700165E0,1.726159334E0
5.631800963E1,4.672222137E-1,-5.907447815E0,1.555366516E0
5.633788463E1,8.141813278E-1,-6.275954247E0,1.866098881E0
5.635782578E1,1.492636204E0,-6.394753933E0,1.931063175E0
5.637770093E1,1.979403973E0,-6.589858532E0,1.622637868E0
5.639760416E1,1.585662842E0,-6.282024384E0,1.894466758E0
5.641749802E1,3.901000023E-1,-4.895362854E0,3.056413412E0
5.643737296E1,-6.117897034E-1,-1.990827084E0,4.392071724E0
5.645727593E1,-1.221948624E0,1.834392071E0,4.952132225E0
5.647720296E1,-3.235164642E0,7.396044731E0,5.464439392E0
5.649706385E1,-8.126228333E0,1.485193062E1,5.866664886E0
5.651693687E1,-1.568455791E1,2.314597130E1,3.236790895E0
5.653682437E1,-2.209902573E1,3.084687996E1,-5.075994968E0
5.655673927E1,-2.444540977E1,3.302857208E1,-1.853284836E1
5.657662369E1,-2.057289886E1,3.077577019E1,-3.103098869E1
5.659650083E1,-9.882686615E0,2.655641556E1,-3.862921143E1
