"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.029592727E0,-9.437141418E-1,6.927709579E-1,8.489530683E-1
5.049477049E0,-1.179470539E0,1.041065216E0,8.874726295E-1
5.069340695E0,-1.413926125E0,1.183955193E0,6.804630756E-1
5.089243299E0,-1.572190046E0,1.113748550E0,5.106214285E-1
5.109132674E0,-1.623709917E0,9.221019745E-1,3.551433682E-1
5.129061372E0,-1.609954119E0,6.623830795E-1,2.257478237E-2
5.148928508E0,-1.501117706E0,6.317777634E-1,-2.173814178E-1
5.168807570E0,-1.263442039E0,5.409603119E-1,-3.961809278E-1
5.188732883E0,-7.552609444E-1,3.193693161E-1,-5.655238032E-1
5.208610643E0,-3.786516190E-1,1.141428947E-1,-6.841828823E-1
5.228475695E0,-8.491992950E-3,-2.365565300E-1,-8.071778417E-1
5.248397518E0,9.425115585E-1,-6.684069633E-1,-1.056374311E0
5.268313143E0,1.920621395E0,-1.073989868E0,-1.266240358E0
5.288190279E0,2.294528484E0,-1.246500015E0,-1.307084084E0
5.308094185E0,2.124140263E0,-1.375262260E0,-1.166582584E0
5.327952622E0,1.954689980E0,-1.466634274E0,-9.193358421E-1
5.347860643E0,2.083111763E0,-1.526172161E0,-7.720313072E-1
5.367735852E0,2.252885818E0,-1.589776516E0,-6.859037876E-1
5.387630018E0,2.202837944E0,-1.557660103E0,-6.513631940E-1
5.407496841E0,1.860263824E0,-1.256061077E0,-5.366816521E-1
5.427428143E0,1.384696007E0,-9.090561867E-1,-5.018925071E-1
5.447297779E0,1.113018036E0,-8.321175575E-1,-3.880754411E-1
5.467206268E0,9.607791901E-1,-8.590173721E-1,-3.464447260E-1
5.487083508E0,7.304115295E-1,-5.658736229E-1,-4.289813340E-1
5.506978456E0,3.741531372E-1,-2.548871040E-1,-4.982103407E-1
5.526877831E0,5.851888657E-2,-2.893223763E-1,-4.062407911E-1
5.546779914E0,-2.418584824E-1,-3.867440224E-1,-1.344364882E-1
5.566636893E0,-5.270752907E-1,-3.700728416E-1,-1.316959858E-1
5.586525070E0,-5.829839706E-1,-3.428487778E-1,-1.274578273E-1
5.606421945E0,-3.792057037E-1,-2.902698517E-1,-6.021887064E-2
5.626342883E0,-1.486887932E-1,-2.406501770E-1,-1.319446564E-1
5.646247570E0,-6.881093979E-2,-2.631130219E-1,-1.645413637E-1
5.666149445E0,-1.931619644E-2,-1.883306503E-1,-2.439436913E-1
5.686001841E0,-2.018151283E-1,6.732082367E-2,-2.420124412E-1
5.705893560E0,-3.370206356E-1,1.961336136E-1,-1.992485523E-1
5.725782414E0,-3.148939610E-1,1.200666428E-1,-1.405574083E-1
5.745677570E0,-3.509240150E-1,9.251689911E-2,-8.920460939E-2
5.765537570E0,-3.711109161E-1,8.075141907E-2,-2.652305365E-2
5.785436216E0,-3.335313797E-1,1.099815369E-1,-4.639804363E-2
5.805345643E0,-3.341839314E-1,2.355260849E-1,-9.154784679E-2
5.825218091E0,-3.782889843E-1,3.957986832E-1,-5.527758598E-2
5.845129497E0,-3.366956711E-1,3.621892929E-1,5.887353420E-2
5.865059081E0,-3.795824051E-1,3.221502304E-1,2.304404974E-1
5.884918143E0,-4.131693840E-1,3.625917435E-1,2.722712755E-1
5.904807414E0,-2.854812145E-1,3.761978149E-1,2.401628494E-1
5.924693508E0,-1.623392105E-1,4.599056244E-1,2.406212091E-1
5.944577831E0,-2.188518047E-1,6.157312393E-1,2.425197363E-1
5.964481477E0,-2.386217117E-1,7.056789398E-1,1.922717094E-1
5.984361633E0,-1.666507721E-1,7.155199051E-1,2.091151476E-1
6.004265747E0,-4.291129112E-2,7.384319305E-1,1.273328066E-1
6.024168872E0,-9.826636314E-2,8.317575455E-1,7.452559471E-2
6.044069758E0,-2.463846207E-1,9.379053116E-1,1.386122704E-1
6.063922258E0,-2.834825516E-1,8.950643539E-1,4.659748077E-2
6.083802102E0,-2.664182186E-1,8.949766159E-1,8.419752121E-3
6.103692674E0,-3.824591637E-1,1.035350800E0,6.362438202E-3
6.123588091E0,-5.088183880E-1,1.172594070E0,5.609488487E-2
6.143470799E0,-4.362463951E-1,1.135344505E0,6.412911415E-2
6.163348143E0,-2.804937363E-1,1.020666122E0,-1.378405094E-2
6.183276372E0,-2.602388859E-1,9.911231995E-1,-8.846139908E-2
6.203145539E0,-3.536632061E-1,9.336814880E-1,-4.998171329E-2
6.223053352E0,-5.708379745E-1,6.218051910E-1,2.408421040E-1
6.242935487E0,-6.331546307E-1,2.837123871E-1,4.231013060E-1
6.262812883E0,-4.585409164E-1,3.129768372E-2,1.301561594E-1
6.282712154E0,-2.630891800E-1,-7.832050323E-2,-2.411830425E-2
6.302592102E0,5.072712898E-2,-2.259550095E-1,-1.498109102E-1
6.322485122E0,3.925161362E-1,-4.159421921E-1,-3.333543539E-1
6.342381893E0,3.834671974E-1,-4.439649582E-1,-3.790186644E-1
6.362283560E0,2.078089714E-1,-7.925510406E-2,-4.017964602E-1
6.382213716E0,3.920302391E-1,2.901268005E-2,-5.420433879E-1
6.402102570E0,9.569239616E-1,-3.480911255E-1,-4.342624545E-1
6.421954133E0,1.161629200E0,-5.858163834E-1,-1.871778369E-1
6.441854862E0,1.004765034E0,-8.013620377E-1,-9.810870886E-2
6.461754810E0,6.381912231E-1,-9.019274712E-1,-5.071687698E-2
6.481649497E0,2.888569832E-1,-7.748322487E-1,-1.281476021E-2
6.501508195E0,2.464690208E-1,-9.083871841E-1,4.465103149E-3
6.521401841E0,4.470143318E-1,-1.131954193E0,-1.370882988E-2
6.541323977E0,4.980368614E-1,-1.304190159E0,-2.702552080E-2
6.561180279E0,3.186492920E-1,-1.416061878E0,1.256930828E-2
6.581119237E0,4.242658615E-2,-1.468752861E0,7.885718346E-2
6.600999810E0,-1.689071655E-1,-1.517634869E0,7.417643070E-2
6.620861841E0,-2.663731575E-1,-1.501289368E0,4.619401693E-2
6.640756060E0,-3.135075569E-1,-1.332631588E0,-1.589059830E-3
6.660639602E0,-4.839892387E-1,-1.065489292E0,7.029134035E-2
6.680543716E0,-4.931612015E-1,-9.748363495E-1,1.987543106E-1
6.700426112E0,-5.074319839E-1,-7.843880653E-1,2.043489218E-1
6.720311581E0,-7.291808128E-1,-5.068802834E-1,1.872997284E-1
6.740222622E0,-9.967584610E-1,-2.877917290E-1,3.273399472E-1
6.760116008E0,-9.913558960E-1,-1.211500168E-1,5.315001607E-1
6.780009081E0,-9.643502235E-1,1.076602936E-1,5.766423941E-1
6.799912831E0,-9.539017677E-1,4.619188309E-1,5.256961584E-1
6.819781060E0,-1.126129866E0,9.303064346E-1,8.259099722E-1
