"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.950018612E0,-1.234338731E-1,3.315537795E-2,3.147763610E-1
4.969915747E0,-1.367492825E-1,-2.816209756E-2,3.403419554E-1
4.989799445E0,-1.782933772E-1,-6.864095479E-2,3.547225893E-1
5.009698560E0,-2.177735716E-1,-1.294258088E-1,3.707676828E-1
5.029592727E0,-2.593176663E-1,-2.530594170E-1,3.888766170E-1
5.049477049E0,-3.211677670E-1,-3.874119222E-1,3.734307587E-1
5.069340695E0,-3.952680230E-1,-5.200999975E-1,3.568530679E-1
5.089243299E0,-4.730966091E-1,-6.576482654E-1,3.472659588E-1
5.109132674E0,-5.626427531E-1,-7.983255982E-1,3.387441039E-1
5.129061372E0,-6.687000394E-1,-9.316128492E-1,3.318201005E-1
5.148928508E0,-7.657027841E-1,-1.064833522E0,3.169068098E-1
5.168807570E0,-8.477923274E-1,-1.194925189E0,3.254286945E-1
5.188732883E0,-9.053149223E-1,-1.251915097E0,3.398093283E-1
5.208610643E0,-9.272187948E-1,-1.219425559E0,3.446028829E-1
5.228475695E0,-9.453277588E-1,-1.182075739E0,3.296896219E-1
5.248397518E0,-9.735563993E-1,-1.177814841E0,3.062545061E-1
5.268313143E0,-9.714259505E-1,-1.074420691E0,2.412087023E-1
5.288190279E0,-9.095758200E-1,-8.649691939E-1,1.133141592E-1
5.308094185E0,-7.811486721E-1,-6.896052361E-1,-3.009283356E-2
5.327952622E0,-6.025890112E-1,-6.181680560E-1,-1.388131827E-1
5.347860643E0,-4.144422114E-1,-5.681020617E-1,-2.081198990E-1
5.367735852E0,-2.380129993E-1,-4.316191077E-1,-2.576532364E-1
5.387630018E0,-6.957302988E-2,-2.189719677E-1,-3.115140796E-1
5.407496841E0,8.335448056E-2,-6.324821152E-3,-3.669061959E-1
5.427428143E0,2.054568231E-1,1.269624680E-1,-4.127778113E-1
5.447297779E0,2.971334457E-1,1.679739356E-1,-4.495283365E-1
5.467206268E0,3.573191166E-1,1.956699938E-1,-4.842149913E-1
5.487083508E0,4.074516296E-1,2.745638192E-1,-5.097805858E-1
5.506978456E0,4.591154456E-1,3.731644452E-1,-5.161719918E-1
5.526877831E0,5.023239255E-1,4.387428463E-1,-5.326830745E-1
5.546779914E0,5.332157016E-1,4.163729548E-1,-5.566508174E-1
5.566636893E0,5.726959109E-1,2.889444530E-1,-5.817503929E-1
5.586525070E0,6.350120306E-1,1.280276924E-1,-6.153052449E-1
5.606421945E0,6.856771708E-1,4.380770773E-2,-6.509905457E-1
5.626342883E0,7.032535076E-1,8.961272985E-2,-6.856771708E-1
5.646247570E0,7.032535076E-1,2.463351339E-1,-7.224277258E-1
5.666149445E0,7.043187618E-1,4.131772518E-1,-7.357431054E-1
5.686001841E0,7.043187618E-1,5.400065780E-1,-7.416019440E-1
5.705893560E0,6.952642798E-1,5.714309216E-1,-7.346779108E-1
5.725782414E0,6.835467219E-1,5.213649869E-1,-6.995252371E-1
5.745677570E0,6.638398767E-1,4.712324440E-1,-6.633073092E-1
5.765537570E0,6.216966510E-1,4.009270668E-1,-6.387403607E-1
5.785436216E0,5.641740561E-1,3.049895167E-1,-6.169030666E-1
5.805345643E0,5.145741105E-1,2.553896308E-1,-5.844134688E-1
5.825218091E0,4.847475886E-1,2.559222281E-1,-5.417375565E-1
5.845129497E0,4.661060274E-1,2.964010835E-1,-4.906063974E-1
5.865059081E0,4.479304850E-1,3.513271809E-1,-4.266258180E-1
5.884918143E0,4.117125571E-1,3.353486657E-1,-3.706345260E-1
5.904807414E0,3.722323775E-1,2.378132790E-1,-3.381448984E-1
5.924693508E0,3.328187466E-1,1.519954354E-1,-3.173728585E-1
5.944577831E0,2.981986701E-1,1.119826213E-1,-2.966008186E-1
5.964481477E0,2.683055699E-1,6.511236727E-2,-2.661750913E-1
5.984361633E0,2.406095117E-1,2.410089783E-2,-2.390116602E-1
6.004265747E0,2.075872868E-1,2.030600421E-2,-2.097177505E-1
6.024168872E0,1.830203533E-1,6.564498693E-2,-1.792920381E-1
6.044069758E0,1.569221467E-1,1.087869257E-1,-1.468024254E-1
6.063922258E0,1.185737476E-1,1.269624680E-1,-1.009308323E-1
6.083802102E0,8.175663650E-2,1.599846780E-1,-4.926702753E-2
6.103692674E0,4.021254554E-2,1.903438270E-1,8.854749613E-3
6.123588091E0,-1.045259926E-2,1.679739356E-1,7.330134511E-2
6.143470799E0,-7.383396477E-2,1.125152409E-1,1.468690038E-1
6.163348143E0,-1.383471340E-1,7.949301600E-2,2.316216081E-1
6.183276372E0,-2.151104957E-1,7.682993263E-2,3.179720640E-1
6.203145539E0,-2.913412452E-1,1.119826213E-1,3.888766170E-1
6.223053352E0,-3.472659588E-1,1.754305661E-1,4.608464241E-1
6.242935487E0,-3.766264617E-1,1.903438270E-1,5.306192040E-1
6.262812883E0,-3.808873892E-1,1.290929317E-1,6.164370179E-1
6.282712154E0,-3.686372042E-1,6.990591437E-2,6.868090034E-1
6.302592102E0,-3.675054014E-1,3.954677656E-2,7.230269313E-1
6.322485122E0,-3.643096983E-1,4.061200842E-2,7.438655496E-1
6.342381893E0,-3.440702558E-1,4.487293959E-2,7.545178533E-1
6.362283560E0,-2.987978756E-1,-1.537930220E-2,7.646375895E-1
6.382213716E0,-2.246975899E-1,-1.033276021E-1,7.827465534E-1
6.402102570E0,-1.431406885E-1,-9.320788831E-2,7.598440051E-1
6.421954133E0,-8.981245756E-2,4.806863889E-2,6.681674123E-1
6.441854862E0,-6.264901906E-2,1.951373816E-1,5.626427531E-1
6.461754810E0,-4.240959138E-2,2.612484097E-1,4.661726058E-1
6.481649497E0,-4.667052254E-2,2.223673910E-1,3.670393527E-1
6.501508195E0,-6.690994650E-2,1.503975838E-1,2.897433937E-1
6.521401841E0,-5.679023638E-2,1.621151567E-1,2.348173112E-1
6.541323977E0,-1.930734841E-3,2.772268951E-1,2.023276985E-1
6.561180279E0,9.187635034E-2,4.041227698E-1,1.884796619E-1
6.581119237E0,2.075872868E-1,4.408733249E-1,1.863491982E-1
6.600999810E0,3.163076341E-1,3.689035177E-1,1.836861223E-1
6.620861841E0,4.095821083E-1,2.276935577E-1,1.751642525E-1
6.640756060E0,4.948673248E-1,1.125152409E-1,1.559234858E-1
6.660639602E0,5.732285380E-1,6.777545065E-2,1.282274276E-1
6.680543716E0,6.435338855E-1,6.298190355E-2,9.413997084E-2
6.700426112E0,7.075144649E-1,9.600412846E-2,4.773575440E-2
6.720311581E0,7.741581202E-1,1.163101271E-1,-2.902759984E-2
6.740222622E0,8.167673945E-1,2.356828004E-2,-1.249651462E-1
6.760116008E0,8.061150908E-1,-1.629806459E-1,-2.272941023E-1
6.780009081E0,7.709624171E-1,-3.314206302E-1,-3.274925649E-1
6.799912831E0,7.528534532E-1,-4.294886291E-1,-4.202344418E-1
6.819781060E0,7.325474620E-1,-5.009258389E-1,-5.044544339E-1
6.839674497E0,6.766226888E-1,-6.240268350E-1,-5.758916140E-1
6.859576737E0,6.137073636E-1,-8.186315894E-1,-6.195661426E-1
6.879464289E0,5.566508174E-1,-9.891354442E-1,-6.734269857E-1
6.899348456E0,4.890085459E-1,-1.039800644E0,-7.250908017E-1
6.919254497E0,4.085168540E-1,-9.321454763E-1,-7.320148349E-1
6.939138820E0,3.205685616E-1,-7.205635905E-1,-7.027209401E-1
6.959030747E0,2.214353085E-1,-4.982627332E-1,-6.398055553E-1
6.978925435E0,1.121823564E-1,-3.543896973E-1,-5.550529957E-1
6.998824081E0,-8.322132751E-3,-3.394098580E-1,-4.372781515E-1
7.018700487E0,-1.463363916E-1,-3.922054768E-1,-3.056553006E-1
7.038590070E0,-2.865476906E-1,-4.209667742E-1,-1.798246503E-1
7.058487414E0,-4.181705415E-1,-3.943359554E-1,-4.074516147E-2
7.078372362E0,-5.338149071E-1,-3.458012640E-1,1.143793985E-1
7.098270956E0,-6.201653481E-1,-3.031919599E-1,2.539914846E-1
7.118169602E0,-6.777545214E-1,-2.707023323E-1,3.622457981E-1
7.138063977E0,-7.214290500E-1,-2.189719677E-1,4.448013604E-1
