"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.414300542E0,-1.570250839E-1,1.199147850E-1,4.290101305E-2
5.434301542E0,-1.627982110E-1,1.052035317E-1,1.102341618E-2
5.454303542E0,-1.756373942E-1,9.442061186E-2,-2.533237264E-2
5.474304542E0,-1.843046099E-1,9.361521155E-2,-5.464211479E-2
5.494306542E0,-1.987626851E-1,1.115897670E-1,-8.066481352E-2
5.514308542E0,-2.059526294E-1,1.229659617E-1,-1.024766341E-1
5.534309542E0,-1.893401742E-1,1.387738734E-1,-1.333096176E-1
5.554311542E0,-1.673536003E-1,1.576478779E-1,-1.795888096E-1
5.574312542E0,-1.562746316E-1,1.926078498E-1,-2.290126532E-1
5.594314542E0,-1.307783276E-1,2.247929126E-1,-2.505334318E-1
5.614315542E0,-7.483711094E-2,2.216630876E-1,-2.749876082E-1
5.634317542E0,-2.109101973E-2,1.690165401E-1,-3.192471564E-1
5.654319292E0,1.065462735E-2,1.492472440E-1,-3.411932290E-1
5.674321292E0,8.582617342E-2,1.461586356E-1,-2.882212400E-1
5.694322292E0,1.783664376E-1,1.439652592E-1,-2.371656001E-1
5.714324292E0,2.072329819E-1,1.114311218E-1,-2.348372191E-1
5.734325292E0,2.431859374E-1,7.461481541E-2,-2.939026356E-1
5.754327292E0,3.385961056E-1,3.845449165E-2,-3.339102864E-1
5.774328292E0,4.623941779E-1,-1.446159091E-3,-4.664281011E-1
5.794330292E0,6.197906733E-1,-8.032321185E-2,-7.515498400E-1
5.814331292E0,7.976355553E-1,-5.341857299E-2,-1.050061226E0
5.834333292E0,1.051645756E0,2.762435973E-1,-1.166529059E0
5.854334292E0,1.499419808E0,7.969436646E-1,-1.166491866E0
5.874336292E0,2.110556602E0,1.260724545E0,-1.095696211E0
5.894337292E0,2.907157898E0,1.850748062E0,-8.803321719E-1
5.914339292E0,3.779310465E0,2.931879520E0,-5.112351179E-1
5.934341292E0,4.586066246E0,3.774580717E0,1.359680295E-1
5.954342292E0,5.195611000E0,3.886445999E0,1.251149774E0
5.974344292E0,5.864433289E0,3.680078745E0,2.010914087E0
5.994345292E0,5.682596207E0,3.824846983E0,2.665274858E0
6.014347292E0,4.677923679E0,4.025442600E0,3.356975317E0
6.034348292E0,3.179688692E0,3.759751797E0,3.272483587E0
6.054350292E0,1.954626083E0,3.269756794E0,2.047569990E0
6.074351292E0,5.068855286E-1,3.768156290E0,-4.324238598E-1
6.094353292E0,-6.579672813E0,6.135160923E0,1.585203409E0
6.114354292E0,-2.138213873E0,1.142251492E0,-1.892055631E0
6.134356292E0,1.607689023E0,-4.923680305E0,-2.422096014E0
6.154358292E0,5.741071701E0,-6.580772400E0,7.491862178E-1
6.174359292E0,1.534636378E0,-2.398012161E0,1.973074079E0
6.194361292E0,-7.872823477E-1,-8.845493793E-1,1.563674092E0
6.214362292E0,-1.585435748E0,-1.505811572E0,-2.562920332E0
6.234364292E0,-1.479112267E0,-1.259577990E0,-2.557915449E0
6.254365292E0,-8.610621095E-1,-2.962781191E0,-1.103895187E0
6.274367292E0,-1.126741171E0,-3.426274300E0,-3.162975907E-1
6.294369292E0,-2.006027460E0,-3.084318161E0,-3.820267320E-1
6.314370292E0,-2.129541874E0,-2.937857628E0,-4.560784400E-1
6.334372292E0,-1.968456149E0,-2.490419149E0,-3.423928097E-2
6.354373292E0,-1.707422137E0,-2.388922930E0,2.114967853E-1
6.374375292E0,-1.612931848E0,-2.180427074E0,1.337452084E-1
6.394376292E0,-1.625423789E0,-1.853628397E0,1.813739985E-1
6.414378292E0,-1.564353585E0,-1.409475684E0,2.682772577E-1
6.434380292E0,-1.364059329E0,-1.194722056E0,3.755217791E-1
6.454381292E0,-1.190688968E0,-1.125522256E0,4.281575084E-1
6.474383292E0,-1.066644311E0,-1.189157009E0,4.643658400E-1
6.494384292E0,-9.324471951E-1,-1.236749768E0,4.767810106E-1
6.514386292E0,-8.301656842E-1,-1.179913759E0,4.857133627E-1
6.534387292E0,-7.630839944E-1,-1.027921557E0,5.502794981E-1
6.554389292E0,-7.116420269E-1,-8.909406066E-1,6.514331698E-1
6.574391292E0,-6.684253812E-1,-9.149984717E-1,6.747646928E-1
6.594392292E0,-6.080126762E-1,-1.015027285E0,5.540103316E-1
6.614394292E0,-5.039122105E-1,-1.074963808E0,4.135363996E-1
6.634395292E0,-4.062345028E-1,-9.735808372E-1,3.193454146E-1
6.654397333E0,-3.367683291E-1,-7.352789640E-1,2.634638548E-1
6.674398333E0,-2.657695711E-1,-4.526148736E-1,2.145336568E-1
6.694400333E0,-2.139668465E-1,-2.200874686E-1,1.228186786E-1
6.714402333E0,-1.721898317E-1,-2.520235069E-2,1.207657345E-2
6.734403333E0,-1.196915209E-1,1.361913830E-1,-6.378804892E-2
6.754405333E0,-8.020597696E-2,2.656097412E-1,-5.151751637E-2
6.774406333E0,-2.156817168E-2,2.985892296E-1,3.626971738E-3
6.794408333E0,3.071338870E-2,2.469834983E-1,4.399152473E-2
6.814410333E0,7.736354321E-2,1.492059082E-1,6.265393645E-2
6.834411333E0,9.612011164E-2,3.248140216E-2,7.061399519E-2
6.854413333E0,1.017088071E-1,-7.702437788E-2,9.949752688E-2
6.874414333E0,1.021404564E-1,-1.252131611E-1,1.501900554E-1
6.894416333E0,1.084230542E-1,-1.082386971E-1,1.976168901E-1
6.914418333E0,1.071754023E-1,-7.444646209E-2,2.331284285E-1
6.934419333E0,1.078158394E-1,-5.657182634E-2,2.341132462E-1
6.954421333E0,1.068973392E-1,-6.579209119E-2,2.246228456E-1
6.974422333E0,9.722068906E-2,-7.208005339E-2,2.228414565E-1
6.994424333E0,8.550679684E-2,-6.797283888E-2,2.069316357E-1
7.014426333E0,7.720872760E-2,-7.344614714E-2,1.633739024E-1
7.034427333E0,5.346463248E-2,-1.033428386E-1,1.023710072E-1
7.054429333E0,1.568936557E-2,-1.393655390E-1,2.900664508E-2
7.074431333E0,-2.394198813E-2,-1.435237378E-1,-3.874385729E-2
7.094432333E0,-5.002952740E-2,-1.121789217E-1,-9.042954445E-2
7.114434333E0,-5.485970527E-2,-3.429530933E-2,-1.305330247E-1
7.134435333E0,-3.198420256E-2,3.875445575E-2,-1.471582055E-1
7.154437333E0,-8.617646992E-3,6.461952627E-2,-1.465269625E-1
7.174439333E0,1.175283734E-2,5.139387399E-2,-1.572211832E-1
7.194440333E0,2.172896266E-2,2.350140596E-3,-1.648864299E-1
7.214442333E0,1.994573697E-2,-5.443820357E-2,-1.611561626E-1
7.234444333E0,1.120577566E-2,-9.215149283E-2,-1.446134001E-1
7.254445333E0,2.773685753E-2,-1.117167845E-1,-1.270273924E-1
7.274447333E0,4.263778403E-2,-1.244685054E-1,-1.050285622E-1
7.294448333E0,5.429466814E-2,-1.297819018E-1,-1.042759866E-1
7.314450333E0,5.685645342E-2,-1.284752786E-1,-1.196453646E-1
7.334452333E0,5.055908114E-2,-8.251761645E-2,-1.445384771E-1
7.354453333E0,4.611900449E-2,-8.320179768E-4,-1.581674218E-1
7.374455333E0,4.393729568E-2,8.156706393E-2,-1.564724743E-1
7.394457333E0,4.214250296E-2,1.449300200E-1,-1.536500007E-1
7.414458333E0,4.631783068E-2,1.727097929E-1,-1.306539476E-1
7.434460333E0,4.608293250E-2,1.750280410E-1,-1.092885360E-1
7.454462333E0,5.854168534E-2,1.374839544E-1,-1.062574908E-1
7.474463333E0,6.836323440E-2,6.834963709E-2,-1.085175723E-1
7.494465333E0,6.346004456E-2,1.358690299E-2,-9.924001992E-2
7.514467333E0,5.526195839E-2,1.810602844E-4,-6.056280807E-2
7.534468333E0,3.588624299E-2,8.532353677E-3,-1.797868125E-2
7.554470333E0,1.369382069E-2,1.099990774E-2,1.415391546E-2
7.574472333E0,-4.796240944E-3,-7.870718837E-3,1.879740506E-2
7.594473333E0,-2.307677455E-2,-1.814356633E-2,1.878406852E-2
7.614475333E0,-2.762733959E-2,1.050770842E-2,2.463218570E-2
7.634477333E0,-3.396903351E-2,4.958087951E-2,3.302833438E-2
7.654477167E0,-4.273089021E-2,6.224160641E-2,2.668073028E-2
7.674479167E0,-5.180778354E-2,4.619057849E-2,2.055443125E-3
