"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.922966083E0,-2.326192409E-1,-6.287668832E-3,-4.202183485E-1
3.942815083E0,-1.161095873E-1,-7.679756731E-2,-3.601031899E-1
3.962663083E0,-1.314373221E-2,-2.106259763E-1,-3.686907589E-1
3.982512083E0,5.251814798E-2,-4.117714763E-1,-4.709711075E-1
4.002361083E0,5.970038101E-2,-6.794896126E-1,-6.041016579E-1
4.022210083E0,9.433889389E-2,-9.014586806E-1,-5.922793746E-1
4.042059083E0,1.545487493E-1,-9.427301288E-1,-4.999068379E-1
4.061908083E0,2.700236440E-1,-7.825303674E-1,-4.331880510E-1
4.081757083E0,3.485990763E-1,-4.604026675E-1,-4.100339413E-1
4.101606083E0,3.705805242E-1,-1.004117206E-1,-4.114616215E-1
4.121455083E0,3.779847622E-1,1.858496517E-1,-4.291210771E-1
4.141304083E0,2.916109562E-1,2.992341518E-1,-4.317839146E-1
4.161153083E0,1.159176603E-1,2.342599779E-1,-3.145051897E-1
4.181002083E0,-7.542122900E-2,7.225445658E-2,-2.222670317E-1
4.200850083E0,-2.165358365E-1,-1.342765689E-1,-1.526908278E-1
4.220699083E0,-2.727072239E-1,-2.861543894E-1,-7.661959529E-2
4.240548083E0,-2.784739435E-1,-3.673383296E-1,-5.915225483E-3
4.260397083E0,-2.368066609E-1,-3.491504192E-1,8.192936331E-2
4.280246083E0,-1.353500932E-1,-2.130431831E-1,1.244328171E-1
4.300095083E0,-3.227914870E-2,-2.797715925E-2,8.749590814E-2
4.319944083E0,1.963475160E-2,8.462270349E-2,6.940285861E-2
4.339793083E0,8.497078670E-4,8.566901088E-2,3.336438444E-3
4.359642083E0,-6.460046768E-2,2.833118662E-2,-5.823083967E-2
4.379491083E0,-1.054556295E-1,-2.075892687E-2,-1.266318262E-1
4.399340083E0,-6.042461470E-2,-7.712177932E-3,-1.927773505E-1
4.419188083E0,-1.439245697E-2,7.544571906E-2,-1.707405001E-1
4.439037083E0,2.121485397E-2,1.285103709E-1,-9.638237953E-2
4.458886083E0,2.975799516E-2,9.618666023E-2,-9.745914489E-2
4.478735083E0,2.621988766E-2,-7.614518516E-3,-9.702159464E-2
4.498584083E0,3.926086798E-2,-4.246718436E-2,-1.214635000E-1
4.518433083E0,2.725236490E-2,1.027874462E-2,-6.464090943E-2
4.538282083E0,-8.427712135E-3,5.188566633E-3,5.339358374E-2
4.558131083E0,-3.489233926E-2,-1.390977800E-1,8.935584873E-2
4.577980083E0,-9.616202861E-2,-2.755424380E-1,7.311355323E-2
4.597829083E0,-1.800322980E-1,-2.462147325E-1,5.989884585E-2
4.617678083E0,-2.079747468E-1,-9.450348467E-2,4.303975031E-2
4.637527083E0,-1.702773422E-1,6.149511784E-2,2.728357539E-2
4.657375083E0,-1.534665227E-1,1.254497916E-1,1.967199892E-2
4.677224083E0,-1.900010854E-1,7.092195749E-2,-8.727367967E-3
4.697073083E0,-2.203042954E-1,-1.790888980E-2,-6.184763089E-2
4.716922083E0,-2.271745950E-1,-5.971764773E-2,-9.861006588E-2
4.736771083E0,-2.110862136E-1,-5.757204816E-2,-1.275793463E-1
4.756620083E0,-1.790135503E-1,-9.188032895E-2,-1.734709442E-1
4.776469083E0,-2.469566613E-1,-1.512250006E-1,-1.686008573E-1
4.796318083E0,-2.996972203E-1,-1.571673751E-1,-1.585212797E-1
4.816167083E0,-2.818385661E-1,-9.565332532E-2,-1.851223707E-1
4.836016083E0,-2.332011312E-1,-1.759026386E-2,-1.837471724E-1
4.855865083E0,-2.117759734E-1,8.181592822E-2,-1.663531661E-1
4.875714625E0,-1.486742347E-1,1.841774583E-1,-1.411659271E-1
4.895562625E0,-6.137987226E-2,2.710399628E-1,-9.686136991E-2
4.915411625E0,2.211399749E-2,2.996637225E-1,-9.349631518E-2
4.935260625E0,5.371136963E-2,2.598608732E-1,-3.697641939E-2
4.955109625E0,9.057559818E-2,1.434089988E-1,5.792485178E-2
4.974958625E0,1.114694402E-1,-5.688960850E-2,1.212636605E-1
4.994807625E0,9.426597506E-2,-2.578963637E-1,1.471055448E-1
5.014656625E0,1.200255156E-1,-3.348499238E-1,1.398819834E-1
5.034505625E0,1.507876962E-1,-2.122280151E-1,1.224471182E-1
5.054354625E0,2.043395191E-1,-7.216459513E-2,1.090970784E-1
5.074203625E0,2.374662757E-1,-9.747579694E-2,7.826830447E-2
5.094052625E0,1.515154392E-1,-2.289926708E-1,1.272820830E-1
5.113901625E0,7.490716525E-4,-3.330635428E-1,1.614623219E-1
5.133750625E0,-6.513211131E-2,-2.538662553E-1,1.264630705E-1
5.153598625E0,-7.259444892E-2,-2.360420302E-2,7.549749315E-2
5.173447625E0,-8.605655283E-2,1.634115428E-1,4.455540329E-2
5.193296625E0,-8.705285937E-2,1.913764775E-1,-5.018879101E-2
5.213145625E0,-6.306942552E-2,1.195736304E-1,-1.759143770E-1
5.232994625E0,-5.345752090E-2,4.110782593E-2,-2.702737451E-1
5.252843625E0,-3.951632231E-2,4.766728729E-2,-2.789403796E-1
5.272692625E0,-3.172793984E-2,1.789534092E-1,-2.408472151E-1
5.292541625E0,-2.333696373E-2,2.857777774E-1,-1.957399100E-1
5.312390625E0,9.005046450E-3,2.088282704E-1,-1.857567728E-1
5.332239625E0,6.715033948E-2,1.312823594E-1,-2.232034355E-1
5.352088625E0,1.413434446E-1,1.419170946E-1,-1.442739964E-1
5.371937625E0,1.917594969E-1,-2.203921601E-2,-2.255763113E-2
5.391785625E0,1.528970450E-1,-3.314756155E-1,-8.940356784E-3
5.411634625E0,3.473099321E-2,-4.766221642E-1,8.647431433E-2
5.431483625E0,7.508356869E-2,-2.270342261E-1,2.328947932E-1
5.451332625E0,1.650988758E-1,2.680114806E-1,2.942744792E-1
5.471181625E0,1.331908554E-1,5.164273977E-1,3.651521206E-1
5.491030625E0,-3.086976940E-3,2.979365289E-1,4.236474335E-1
5.510879625E0,-1.688521951E-1,-1.996015012E-1,4.160981774E-1
5.530728625E0,-2.159622163E-1,-3.261405230E-1,2.087541521E-1
5.550577625E0,-2.063457221E-1,-6.509405375E-2,8.289574087E-2
5.570426625E0,-1.556336284E-1,1.602499038E-1,4.153074697E-3
5.590275625E0,-9.749348462E-2,2.223103940E-1,-1.310327649E-1
5.610124625E0,-2.329610474E-2,7.294096053E-2,-2.459628135E-1
5.629973625E0,-1.385554112E-2,-1.852480620E-1,-3.313960433E-1
5.649821625E0,-4.112844169E-2,-2.922831774E-1,-3.919608593E-1
5.669670625E0,-6.877715886E-2,-1.038577110E-1,-4.062748253E-1
5.689519625E0,-1.043339148E-1,8.658045530E-2,-3.427061737E-1
5.709368625E0,-1.421663016E-1,1.357216537E-1,-3.034652770E-1
5.729217625E0,-1.991263777E-1,8.629918098E-2,-2.643158436E-1
5.749066625E0,-1.987571418E-1,5.886190012E-2,-2.027455717E-1
5.768915625E0,-1.416454613E-1,1.517717075E-2,-1.245408729E-1
5.788764625E0,-4.496577755E-2,-3.326746449E-2,-4.360389709E-2
5.808613625E0,5.606803671E-2,-3.439738229E-2,4.222370684E-3
5.828462625E0,1.332832873E-1,1.959377341E-2,5.906394869E-2
5.848311625E0,2.072879374E-1,1.542086154E-1,1.470528096E-1
5.868160250E0,2.794748247E-1,3.049074113E-1,2.022987604E-1
5.888009250E0,3.021162152E-1,4.330318272E-1,2.626471221E-1
5.907858250E0,2.990516126E-1,4.535236955E-1,3.654600084E-1
5.927706250E0,2.800121307E-1,3.239370883E-1,4.309945703E-1
5.947555250E0,2.235862315E-1,1.514220089E-1,4.387502968E-1
5.967404250E0,1.718247980E-1,-8.449440449E-2,4.375722408E-1
5.987253250E0,1.230936274E-1,-1.538951248E-1,3.942109644E-1
6.007102250E0,9.859281033E-2,7.648188621E-2,3.218198419E-1
6.026951250E0,1.174952909E-1,3.553661704E-1,2.607205212E-1
6.046800250E0,4.408971965E-2,4.658157527E-1,1.834435314E-1
6.066649250E0,-1.105455495E-2,3.990692496E-1,1.513329446E-1
6.086498250E0,-1.074254513E-2,2.493169606E-1,2.599568367E-1
6.106347250E0,-4.680636898E-2,2.135315835E-1,2.292442471E-1
6.126196250E0,1.688056625E-2,3.797178268E-1,1.656684726E-1
6.146045250E0,1.570706964E-1,7.348317504E-1,1.570033580E-1
6.165894250E0,2.495779693E-1,1.214144945E0,2.514455318E-1
6.185742250E0,1.876239926E-1,1.530041575E0,2.822186053E-1
6.205591250E0,6.209426746E-2,1.419833899E0,2.435397804E-1
6.225440250E0,5.297318101E-2,8.757272959E-1,1.776709110E-1
6.245289250E0,-3.959797695E-2,3.793419898E-1,1.922633797E-1
6.265138250E0,-5.716637149E-2,3.076467514E-1,2.662242055E-1
6.284987250E0,4.638767987E-2,5.383348465E-1,1.807924509E-1
6.304836250E0,1.352430433E-1,9.480870366E-1,1.971490532E-1
6.324685250E0,1.556853205E-1,1.263229966E0,2.394231260E-1
6.344534250E0,1.264119893E-1,1.237510800E0,3.057276905E-1
6.364383250E0,-5.160663277E-3,9.108365178E-1,3.737995923E-1
6.384232250E0,-1.142217517E-1,6.916598678E-1,3.332142532E-1
6.404081250E0,-1.431764960E-1,5.252307057E-1,2.732680440E-1
