"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.100086442E1,3.227438507E0,9.263785858E0,2.956352234E0
7.102086642E1,3.326532440E0,9.181906128E0,2.890638885E0
7.104086842E1,3.404520264E0,9.144184570E0,2.762804718E0
7.106087142E1,3.348686371E0,9.173822937E0,2.659070435E0
7.108087342E1,3.334615631E0,9.109756165E0,2.609972534E0
7.110087642E1,3.289409637E0,9.070238342E0,2.528691559E0
7.112087842E1,3.154240723E0,9.026379547E0,2.462828522E0
7.114088042E1,3.154839478E0,8.995543671E0,2.433639221E0
7.116088342E1,3.095263367E0,9.007219391E0,2.308649139E0
7.118088542E1,3.112627258E0,8.990603943E0,2.235601044E0
7.120088842E1,3.119812317E0,8.992549896E0,2.149530029E0
7.122089042E1,3.106939087E0,8.959169312E0,2.116299133E0
7.124089342E1,3.122955780E0,8.918453979E0,2.113904114E0
7.126089542E1,3.162623291E0,8.934620361E0,2.128573608E0
7.128089742E1,3.163820801E0,9.000034332E0,2.106120300E0
7.130090042E1,3.137475586E0,9.041498108E0,2.069296875E0
7.132090242E1,3.120560760E0,9.076974335E0,2.002835083E0
7.134090542E1,3.099903717E0,9.059760132E0,1.905986481E0
7.136090742E1,3.096311188E0,9.054221649E0,1.858235779E0
7.138091042E1,3.078947296E0,9.033714294E0,1.793869629E0
7.140091242E1,3.085683289E0,8.990005188E0,1.763931885E0
7.142091442E1,3.114423523E0,8.976533203E0,1.752555542E0
7.144091742E1,3.217409363E0,8.943302307E0,1.785187683E0
7.146091942E1,3.314108276E0,8.921148376E0,1.808539124E0
7.148092242E1,3.368145905E0,8.927734680E0,1.811832275E0
7.150092442E1,3.441942444E0,8.935069427E0,1.796713715E0
7.152092742E1,3.396437073E0,8.982520752E0,1.757644958E0
7.154092942E1,3.406915283E0,9.046737213E0,1.707199860E0
7.156093142E1,3.405717773E0,9.110654297E0,1.629661102E0
7.158093442E1,3.437451782E0,9.171427917E0,1.579665070E0
7.160093642E1,3.511098633E0,9.179660797E0,1.543889465E0
7.162093942E1,3.574416962E0,9.144783325E0,1.508263550E0
7.164094142E1,3.672463074E0,9.104067993E0,1.528621216E0
7.166094442E1,3.687282257E0,9.028924255E0,1.460961914E0
7.168094642E1,3.697311401E0,8.989107056E0,1.462758179E0
7.170094842E1,3.689527588E0,8.940158844E0,1.457369385E0
7.172095142E1,3.709885254E0,8.885821838E0,1.452729034E0
7.174095342E1,3.693868561E0,8.853040009E0,1.474433899E0
7.176095642E1,3.706442413E0,8.817713470E0,1.499132538E0
7.178095842E1,3.705544281E0,8.787476349E0,1.523082733E0
7.180096179E1,3.642824707E0,8.813671875E0,1.520837402E0
7.182096379E1,3.599564667E0,8.843160553E0,1.471290436E0
7.184096579E1,3.554059296E0,8.876092072E0,1.454076233E0
7.186096879E1,3.529809723E0,8.843908997E0,1.475032654E0
7.188097079E1,3.563789062E0,8.855734406E0,1.486109619E0
7.190097379E1,3.600911865E0,8.899593201E0,1.570234680E0
7.192097579E1,3.674708405E0,8.953331451E0,1.609752502E0
7.194097879E1,3.713477783E0,8.974736938E0,1.619781647E0
7.196098079E1,3.719914398E0,8.993747406E0,1.629361725E0
7.198098379E1,3.707490234E0,8.985514526E0,1.668430481E0
7.200098579E1,3.661236420E0,8.964408417E0,1.698368225E0
7.202098779E1,3.656745758E0,8.982520752E0,1.760638733E0
7.204099079E1,3.625161438E0,8.976383514E0,1.782493286E0
7.206099279E1,3.615281982E0,8.995992737E0,1.795665894E0
7.208099579E1,3.630400543E0,8.958420868E0,1.855092316E0
7.210099779E1,3.642675018E0,8.981323242E0,1.857637024E0
7.212100079E1,3.653452606E0,8.983119507E0,1.881886597E0
7.214100279E1,3.654350739E0,9.000184021E0,1.899250488E0
7.216100579E1,3.568429413E0,8.984017639E0,1.870659943E0
7.218100779E1,3.507206726E0,8.999285889E0,1.852697296E0
7.220100979E1,3.484603729E0,8.973090363E0,1.893113251E0
7.222101279E1,3.519930267E0,8.985215149E0,1.878892822E0
7.224101479E1,3.518732758E0,8.986712036E0,1.907183990E0
7.226101779E1,3.582200775E0,8.976233826E0,1.980830841E0
7.228101979E1,3.612737274E0,8.940607910E0,1.969005432E0
7.230102279E1,3.585793304E0,8.903634796E0,1.978884888E0
7.232102479E1,3.576213226E0,8.874445496E0,2.002984772E0
7.234102779E1,3.623514862E0,8.879534912E0,2.009571075E0
7.236102979E1,3.700005798E0,8.877439270E0,2.035916290E0
7.238103279E1,3.746858368E0,8.879834290E0,2.026635590E0
7.240103479E1,3.786974945E0,8.866212616E0,2.007774811E0
7.242103679E1,3.778891754E0,8.906478882E0,1.951641541E0
7.244103979E1,3.800746307E0,8.863368530E0,1.873204651E0
7.246104179E1,3.797153778E0,8.845705261E0,1.823507996E0
7.248104479E1,3.807182922E0,8.884175262E0,1.775308228E0
7.250104679E1,3.761228485E0,8.843908997E0,1.641486511E0
7.252104979E1,3.714076538E0,8.824898529E0,1.548380127E0
7.254105179E1,3.680845642E0,8.848249969E0,1.508712616E0
7.256105479E1,3.728895721E0,8.824748840E0,1.554217987E0
7.258105679E1,3.807332611E0,8.784332886E0,1.637444916E0
7.260105879E1,3.877835999E0,8.737180939E0,1.704804840E0
7.262106179E1,3.891757050E0,8.753646698E0,1.792821808E0
7.264106379E1,3.904031525E0,8.776549072E0,1.806443481E0
7.266106679E1,3.892206116E0,8.713230743E0,1.781146088E0
7.268106879E1,3.869603119E0,8.645272064E0,1.766027527E0
7.270107179E1,3.943699036E0,8.663683777E0,1.825603638E0
7.272107379E1,4.126319275E0,8.661887512E0,1.893562317E0
7.274107679E1,4.223916321E0,8.657097473E0,1.856289825E0
7.276107879E1,4.203109589E0,8.631800079E0,1.763033752E0
7.278108179E1,4.154161377E0,8.611592102E0,1.665736084E0
7.280108367E1,4.174519043E0,8.560398560E0,1.580862579E0
7.282108667E1,4.252207489E0,8.574319611E0,1.565444641E0
7.284108867E1,4.370461578E0,8.558302917E0,1.571432190E0
7.286109067E1,4.420158234E0,8.518336029E0,1.465153198E0
7.288109367E1,4.423002319E0,8.484057312E0,1.293460236E0
7.290109567E1,4.453389130E0,8.447832642E0,1.225651245E0
7.292109867E1,4.552333374E0,8.374485168E0,1.200503540E0
7.294110067E1,4.608766022E0,8.325237579E0,1.121318207E0
7.296110367E1,4.677024078E0,8.313262482E0,1.110540619E0
7.298110567E1,4.720882874E0,8.290060730E0,1.084045715E0
7.300110867E1,4.780908051E0,8.319549408E0,1.144819336E0
7.302111067E1,4.860093384E0,8.366701355E0,1.239871674E0
7.304111367E1,4.975503387E0,8.357869720E0,1.278491364E0
7.306111567E1,5.050647125E0,8.349936218E0,1.334924011E0
7.308111767E1,5.080285492E0,8.337661743E0,1.510658569E0
7.310112067E1,4.966072998E0,8.509654083E0,1.828148346E0
7.312112267E1,4.967719574E0,8.658444672E0,2.175875244E0
7.314112567E1,4.857848053E0,9.094487915E0,2.291884003E0
7.316112767E1,4.642895050E0,9.641600189E0,2.660118256E0
7.318113067E1,4.625381470E0,9.577234039E0,3.097359009E0
7.320113267E1,4.718787231E0,9.587263184E0,3.267854462E0
7.322113567E1,4.881349182E0,1.039154068E1,3.407364349E0
7.324113767E1,4.804858246E0,1.206101898E1,4.425996094E0
7.326114067E1,4.318519592E0,1.445903229E1,5.591472473E0
7.328114267E1,4.114044800E0,1.746523087E1,6.552773438E0
7.330114467E1,3.866160278E0,1.904564438E1,7.838749237E0
7.332114767E1,5.113217010E0,2.229493744E1,1.007779312E1
7.334114967E1,6.430328064E0,2.476495102E1,1.152528305E1
7.336115267E1,8.707991638E0,2.487003250E1,1.205218735E1
7.338115467E1,1.098730179E1,2.033341644E1,1.080647781E1
7.340115767E1,1.367032242E1,1.767165161E1,9.826765137E0
7.342115967E1,1.618389542E1,1.394170807E1,7.037764893E0
7.344116267E1,1.826636490E1,9.802964630E0,4.396357727E0
7.346116467E1,1.984198837E1,4.484823761E0,1.948348389E0
7.348116767E1,2.086017105E1,-3.115621033E0,-3.344644775E0
