"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.312929458E0,2.232958102E0,-4.435382629E0,-6.065617928E0
6.332781458E0,2.647853136E0,-4.931429415E0,-6.797737859E0
6.352633458E0,3.408191730E0,-5.218415437E0,-7.183213212E0
6.372484458E0,3.610248114E0,-5.054891034E0,-7.136208615E0
6.392336458E0,3.500129841E0,-4.607888355E0,-6.952710709E0
6.412187458E0,3.971535875E0,-3.586717749E0,-6.311255949E0
6.432039458E0,4.243187574E0,-1.094566026E0,-4.668216417E0
6.451891458E0,3.462515872E0,1.605590454E0,-1.244927469E0
6.471742458E0,4.982535249E-1,3.961851717E0,2.587024552E0
6.491594458E0,-3.969198743E0,4.882387063E0,5.800059028E0
6.511445458E0,-8.649825876E0,5.812311868E0,7.742065526E0
6.531297458E0,-1.110634876E1,5.738037611E0,8.207285206E0
6.551148458E0,-1.018317164E1,4.330175140E0,7.274270732E0
6.571000458E0,-7.153381888E0,2.449208895E0,5.576201885E0
6.590852458E0,-2.696627685E0,6.536342177E-1,3.254664313E0
6.610703458E0,2.297113752E0,-1.221629238E0,1.040593302E0
6.630555458E0,6.313717627E0,-2.872641156E0,-1.027759248E0
6.650406458E0,8.890138253E0,-3.966558725E0,-2.522460181E0
6.670258458E0,1.025927900E1,-4.232943837E0,-3.801500013E0
6.690110458E0,1.106360327E1,-4.718019492E0,-5.222096259E0
6.709961458E0,1.070473041E1,-5.813605272E0,-7.088291268E0
6.729813458E0,1.020240313E1,-6.576978571E0,-8.697159086E0
6.749664458E0,9.966249297E0,-6.507798994E0,-9.229858559E0
6.769516458E0,9.830233705E0,-6.185804522E0,-9.151031660E0
6.789368458E0,1.009141012E1,-5.557086752E0,-9.119979436E0
6.809219458E0,1.017355180E1,-3.162563649E0,-9.866328567E0
6.829071458E0,7.847195540E0,-2.923314004E0,-1.093388397E1
6.848922458E0,2.699782258E0,-3.373066337E0,-1.174531144E1
6.868774458E0,-6.493287374E0,-5.538371569E-1,-1.357628516E1
6.888626458E0,-1.174608912E1,7.735434784E0,-1.698499904E1
6.908477333E0,-1.922586024E1,1.510456723E1,-2.403754804E1
6.928329333E0,-2.902574690E1,2.226513535E1,-3.206784504E1
6.948180333E0,-3.132895111E1,2.245017166E1,-3.908505580E1
6.968032333E0,-3.397055240E1,1.734887127E1,-4.651846903E1
6.987883333E0,-3.824180544E1,9.024508438E0,-5.259072297E1
7.007735333E0,-3.691109143E1,-4.846031123E0,-5.843698435E1
7.027587333E0,-3.412966918E1,-2.350652496E1,-6.284121945E1
7.047438333E0,-3.094999073E1,-3.978342151E1,-6.264723222E1
7.067290333E0,-2.621042015E1,-5.266288696E1,-5.485911052E1
7.087141333E0,-2.096300720E1,-5.680245837E1,-3.515566373E1
7.106993333E0,-7.868989867E0,-6.175341748E1,-2.012918022E1
7.126845333E0,9.661141584E0,-6.438845352E1,-6.479718325E0
7.146696333E0,8.946004305E0,-5.765672254E1,5.396336854E-1
7.166548333E0,8.791697454E0,-4.942215423E1,1.918168277E0
7.186399333E0,4.198896377E0,-3.871671864E1,1.020974139E0
7.206251333E0,2.534637300E0,-2.976671776E1,-3.454868299E-1
7.226103333E0,7.014726278E-1,-2.197509007E1,-2.124389926E0
7.245954333E0,7.661928266E-2,-1.685491721E1,-3.965869923E0
7.265806333E0,-4.077283063E0,-1.242436613E1,-5.936804937E0
7.285657333E0,-7.896615037E0,-8.247174327E0,-8.406390501E0
7.305509333E0,-1.138101119E1,-2.745458368E0,-9.709458296E0
7.325360333E0,-1.417616154E1,-5.146900481E-1,-9.586282021E0
7.345212333E0,-1.702119331E1,5.380839978E0,-7.480431862E0
7.365064333E0,-1.807369680E1,1.053567221E1,-4.824018402E0
7.384915333E0,-1.812005470E1,1.330229282E1,-2.264048917E0
7.404767333E0,-1.717825537E1,1.352229197E1,3.636172915E-1
7.424618333E0,-1.405852725E1,1.298217179E1,1.842271711E0
7.444470333E0,-1.120281846E1,1.257794325E1,3.265867578E0
7.464322333E0,-9.198131567E0,1.114679746E1,3.828044618E0
7.484173333E0,-7.095027260E0,8.875447708E0,2.953472773E0
7.504025333E0,-5.772226866E0,6.677074717E0,1.095757981E0
7.523876333E0,-3.533246716E0,4.098664284E0,-1.281398599E0
7.543728333E0,-8.969283825E-1,1.505567399E0,-3.551416939E0
