"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.858289323E1,-2.256962471E-2,2.756290436E-1,9.200949967E-2
5.860276630E1,1.398118329E-3,2.138455361E-1,8.828118443E-2
5.862264818E1,4.061201122E-3,1.951373816E-1,9.147688746E-2
5.864255229E1,-5.525896326E-3,2.063889056E-1,8.828118443E-2
5.866245510E1,-9.786828421E-3,2.170412242E-1,7.809489965E-2
5.868234239E1,-4.993279930E-3,2.042584270E-1,7.756228000E-2
5.870228047E1,5.126433913E-3,1.754305661E-1,6.477948278E-2
5.872211484E1,5.659050308E-3,1.397452503E-1,4.933360592E-2
5.874203661E1,9.387366474E-3,1.029281393E-1,3.974650800E-2
5.876191594E1,1.364829857E-2,7.896039635E-2,3.228987753E-2
5.878179416E1,1.904104091E-2,6.937330216E-2,2.483324520E-2
5.880172515E1,3.182383627E-2,6.511236727E-2,3.528584493E-3
5.882156708E1,4.354140162E-2,4.434032366E-2,-2.689713426E-2
5.884146411E1,4.780233279E-2,-7.922670804E-3,-5.885412544E-2
5.886137500E1,5.525896326E-2,-9.107742459E-2,-8.868064731E-2
5.888125390E1,7.443315536E-2,-1.848845035E-1,-9.613727778E-2
5.890115823E1,1.096524224E-1,-2.264285982E-1,-9.773512930E-2
5.892105911E1,1.474681944E-1,-1.981999129E-1,-1.079214215E-1
5.894092588E1,1.858165860E-1,-1.411433816E-1,-1.372153312E-1
5.896083177E1,2.173075378E-1,-1.240996495E-1,-1.771615744E-1
5.898071474E1,2.439383566E-1,-1.576544940E-1,-2.065220475E-1
5.900060182E1,2.615146935E-1,-2.077870220E-1,-2.198374718E-1
5.902048229E1,2.620473206E-1,-2.264285982E-1,-2.155765295E-1
5.904038703E1,2.551233172E-1,-1.987325400E-1,-1.942718774E-1
5.906028870E1,2.439383566E-1,-1.411433816E-1,-1.675744653E-1
5.908018203E1,2.167749256E-1,-8.788172156E-2,-1.499981284E-1
5.910008583E1,1.911427528E-1,-6.224955618E-2,-1.478676647E-1
5.911996797E1,1.778273433E-1,-7.343450189E-2,-1.531938314E-1
5.913985979E1,1.575879157E-1,-1.059906855E-1,-1.665092409E-1
5.915974969E1,1.320223212E-1,-1.320888996E-1,-1.665092409E-1
5.917963599E1,1.123155057E-1,-1.145125479E-1,-1.595852226E-1
5.919952010E1,9.467258304E-2,-7.183665037E-2,-1.494655013E-1
5.921943073E1,7.390054315E-2,-3.881442919E-2,-1.404110342E-1
5.923929917E1,6.111774594E-2,-2.975994721E-2,-1.345522404E-1
5.925922229E1,4.940018058E-2,-4.147751257E-2,-1.345522404E-1
5.927908635E1,3.661738336E-2,-7.396712154E-2,-1.324217767E-1
5.929898640E1,3.821523488E-2,-1.171756312E-1,-1.217694506E-1
5.931889427E1,3.821523488E-2,-1.315562725E-1,-1.127149686E-1
5.933877271E1,2.862813696E-2,-1.022623703E-1,-1.004647911E-1
5.935866130E1,1.637795754E-2,-4.893414304E-2,-7.376738638E-2
5.937854542E1,3.528584493E-3,2.942706272E-2,-4.873441160E-2
5.939843870E1,-1.617822610E-2,1.082543060E-1,-2.476666868E-2
5.941833161E1,-2.523270808E-2,1.701043993E-1,4.061201122E-3
5.943825370E1,-3.109148890E-2,2.213021666E-1,4.507267103E-2
5.945811917E1,-3.215672076E-2,2.495308369E-1,9.413997084E-2
5.947801854E1,-7.656362373E-3,2.234326303E-1,1.559234858E-1
5.949791167E1,3.075860441E-2,1.493323594E-1,2.316216081E-1
5.951778692E1,5.579157919E-2,7.150376588E-2,3.078523576E-1
5.953770656E1,5.898727849E-2,9.653674439E-3,3.744959831E-1
5.955756984E1,4.407401755E-2,-3.402087837E-2,4.139096141E-1
5.957746943E1,3.661738336E-2,-5.319507420E-2,4.352142811E-1
5.959737250E1,3.075860441E-2,-4.573844373E-2,4.400078058E-1
5.961724401E1,1.311568171E-2,-1.910761744E-2,4.213662446E-1
5.963715354E1,-2.862813650E-3,-4.194355104E-3,3.744959831E-1
5.965705781E1,-2.363485843E-2,-2.336854860E-2,3.190372884E-1
5.967694271E1,-5.346138403E-2,-4.999937490E-2,2.651764452E-1
5.969682000E1,-8.282186836E-2,-6.704310328E-2,2.215018868E-1
5.971670151E1,-1.009308323E-1,-6.438001990E-2,1.761629134E-1
5.973660802E1,-1.094526947E-1,-4.254274443E-2,1.308905035E-1
5.975648583E1,-9.240896255E-2,-2.443378232E-2,1.149120107E-1
5.977638422E1,-6.411371380E-2,-7.390053943E-3,1.303578913E-1
5.979628646E1,-3.428718820E-2,1.983996481E-2,1.447385401E-1
5.981622594E1,-2.862813650E-3,5.446003750E-2,1.564560980E-1
5.983605599E1,2.649767138E-2,9.280842543E-2,1.788925678E-1
5.985595682E1,4.300878197E-2,1.258972287E-1,1.964689195E-1
5.987586385E1,6.484606117E-2,1.280276924E-1,1.884796619E-1
5.989574760E1,8.828118443E-2,9.760197252E-2,1.708367467E-1
5.991561640E1,7.922670245E-2,9.600412846E-2,1.516625583E-1
5.993550734E1,4.407401755E-2,1.269624680E-1,1.383471340E-1
5.995543338E1,1.424749196E-2,1.456040442E-1,1.244991124E-1
5.997532250E1,-1.997311920E-4,1.301581562E-1,1.058575287E-1
5.999525797E1,-8.188978769E-3,9.121058136E-2,8.288844675E-2
6.001509875E1,-5.525896326E-3,5.446003750E-2,6.850779802E-2
6.003499463E1,-2.330197254E-3,4.860125855E-2,6.850779802E-2
6.005488078E1,-1.191729400E-2,7.629731297E-2,7.117088139E-2
6.007475083E1,-2.629793994E-2,1.002650559E-1,6.424686313E-2
6.009463536E1,-3.055887297E-2,1.002650559E-1,5.306192115E-2
6.011452515E1,-2.842840552E-2,8.748225868E-2,3.814865649E-2
6.013444812E1,-2.842840552E-2,7.736254483E-2,1.631138101E-2
6.015433771E1,-3.588503599E-2,7.896039635E-2,-1.304910425E-2
6.017427479E1,-4.547213390E-2,9.440627694E-2,-5.086487532E-2
6.019410078E1,-5.452661589E-2,9.866721183E-2,-8.655018359E-2
6.021400120E1,-5.505923182E-2,8.322133124E-2,-1.063235700E-1
6.023388739E1,-4.174381867E-2,6.671021879E-2,-1.286934614E-1
6.025379406E1,-3.375457227E-2,4.487293959E-2,-1.452045739E-1
6.027366745E1,-3.002625518E-2,2.782921307E-2,-1.606504619E-1
6.029357656E1,-2.097177505E-2,2.942706272E-2,-1.803572625E-1
6.031347427E1,-1.351514366E-2,2.197043039E-2,-1.894117445E-1
6.033334172E1,-1.458037738E-2,-2.283593267E-2,-1.969349533E-1
6.035325635E1,-2.683055587E-2,-8.575125784E-2,-2.065220475E-1
6.037317651E1,-4.334167019E-2,-1.379476786E-1,-1.974675655E-1
6.039304916E1,-7.263557613E-2,-1.427412182E-1,-1.824877262E-1
6.041293416E1,-9.453943372E-2,-1.171756312E-1,-1.760963351E-1
6.043283406E1,-9.453943372E-2,-1.017297506E-1,-1.771615744E-1
6.045271927E1,-9.666989744E-2,-9.906667471E-2,-1.782267988E-1
6.047260193E1,-1.137136221E-1,-7.669677585E-2,-1.739658713E-1
6.049248172E1,-1.312899739E-1,-3.934704512E-2,-1.691723168E-1
6.051238833E1,-1.408770680E-1,-1.644453406E-2,-1.707701683E-1
6.053229219E1,-1.493989378E-1,-1.531272428E-3,-1.697049290E-1
6.055220911E1,-1.515294015E-1,3.262276063E-3,-1.595852226E-1
6.057208073E1,-1.382139921E-1,-2.063889056E-3,-1.510633528E-1
6.059197114E1,-1.286268830E-1,6.657706399E-5,-1.622482985E-1
6.061185557E1,-1.158440933E-1,1.131810131E-3,-1.744984835E-1
6.063174620E1,-1.003982127E-1,6.457975134E-3,-1.739658713E-1
6.065163786E1,-9.347419441E-2,3.528584540E-2,-1.851508170E-1
6.067153812E1,-1.062569916E-1,5.925358832E-2,-2.049241960E-1
6.069140172E1,-1.318225861E-1,5.126433820E-2,-2.065220475E-1
6.071129557E1,-1.611164957E-1,3.954677656E-2,-1.856834292E-1
6.073122068E1,-1.744984835E-1,3.901416063E-2,-1.590526104E-1
6.075110771E1,-1.782267988E-1,2.356828004E-2,-1.254977584E-1
6.077097109E1,-1.723680198E-1,8.055824786E-3,-9.666989744E-2
6.079089427E1,-1.525946259E-1,1.125152409E-2,-7.430000603E-2
6.081078292E1,-1.424749196E-1,4.061200842E-2,-6.045197323E-2
6.083064849E1,-1.408770680E-1,7.896039635E-2,-4.340824485E-2
6.085055963E1,-1.376813650E-1,1.141796634E-1,-2.263620123E-2
6.087044026E1,-1.334204376E-1,1.328212470E-1,-6.058512721E-3
6.089033495E1,-1.270290315E-1,1.285603046E-1,1.311568171E-2
6.091025385E1,-1.105179265E-1,1.242993772E-1,3.335510939E-2
6.093015042E1,-8.495233208E-2,1.274950802E-1,6.318163127E-2
6.095000719E1,-6.038539857E-2,1.274950802E-1,9.680305421E-2
6.096992062E1,-3.801550344E-2,1.195058301E-1,1.250317246E-1
6.098978125E1,-1.884130947E-2,1.082543060E-1,1.463363916E-1
6.100969073E1,-4.993279930E-3,8.854749799E-2,1.617822647E-1
6.102958745E1,5.659050308E-3,7.043853402E-2,1.729672104E-1
6.104947239E1,2.117150649E-2,5.552527308E-2,1.874144375E-1
6.106937745E1,3.768261895E-2,4.434032366E-2,1.932732165E-1
6.108926635E1,4.034570232E-2,2.410089783E-2,2.012624592E-1
6.110915896E1,4.940018058E-2,1.231675688E-2,2.033929378E-1
6.112904292E1,6.591129303E-2,1.551245619E-2,1.938058287E-1
6.114891838E1,6.910699606E-2,-8.987903595E-3,1.884796619E-1
6.116882479E1,7.070484012E-2,-2.922733128E-2,1.804904193E-1
6.118873406E1,8.188978583E-2,-1.484668534E-2,1.703041345E-1
6.120862323E1,1.047922969E-1,2.250304818E-2,1.734998226E-1
6.122850479E1,1.309570819E-1,5.019910634E-2,1.826208830E-1
6.124839927E1,1.357506365E-1,6.191666797E-2,2.023276985E-1
6.126831281E1,1.192395240E-1,5.446003750E-2,2.209692746E-1
6.128821187E1,9.094426781E-2,3.475322574E-2,2.204366624E-1
6.130805958E1,6.804175675E-2,2.410089783E-2,2.087190896E-1
6.132794469E1,5.579157919E-2,4.007939249E-2,1.916753650E-1
6.134782453E1,5.419373140E-2,5.765573680E-2,1.761629134E-1
6.136771953E1,5.951989442E-2,5.818835273E-2,1.729672104E-1
6.138761542E1,6.218297780E-2,3.209014609E-2,1.783599555E-1
6.140754224E1,6.378082931E-2,-4.726971500E-3,1.788925678E-1
6.142741614E1,6.750914454E-2,-5.692338943E-2,1.842187345E-1
6.144730307E1,7.443315536E-2,-1.070559174E-1,1.836861223E-1
6.146721135E1,8.668334037E-2,-1.299584359E-1,1.687062830E-1
6.148709666E1,9.840089828E-2,-1.304910481E-1,1.532603949E-1
6.150699416E1,1.075219586E-1,-1.086537689E-1,1.346188188E-1
6.152687599E1,1.171090528E-1,-6.597787142E-2,1.143793985E-1
6.154677312E1,1.245656833E-1,-2.063889056E-3,1.021292135E-1
6.156666896E1,1.219026074E-1,6.457975134E-3,1.021292135E-1
6.158655469E1,1.373484880E-1,-5.426030606E-2,1.047922969E-1
6.160646396E1,1.549248248E-1,-1.230344176E-1,9.999874979E-2
6.162635614E1,1.645119190E-1,-1.528609395E-1,8.555153012E-2
6.164623453E1,1.687728614E-1,-1.422086060E-1,5.519238487E-2
6.166612031E1,1.709033251E-1,-1.198387146E-1,1.418091450E-2
6.168599932E1,1.613162309E-1,-1.129147038E-1,-9.320789017E-3
6.170590068E1,1.501312852E-1,-1.187734827E-1,-2.157096937E-2
6.172581260E1,1.384137124E-1,-1.352845877E-1,-2.583190054E-2
6.174570625E1,1.187069044E-1,-1.619154215E-1,-2.476666868E-2
6.176558896E1,1.069893390E-1,-1.875475943E-1,-2.423405088E-2
6.178546151E1,1.080545783E-1,-2.051239312E-1,-2.157096937E-2
6.180534354E1,1.037270650E-1,-2.136458009E-1,-2.849498391E-2
6.182525323E1,9.893351793E-2,-2.163088769E-1,-3.648423031E-2
6.184521042E1,8.881380409E-2,-2.184393406E-1,-3.701684624E-2
6.186502745E1,7.230269164E-2,-2.221676558E-1,-3.754946589E-2
6.188491203E1,5.312849581E-2,-2.147110254E-1,-4.873441160E-2
6.190482729E1,3.981308267E-2,-1.811561882E-1,-7.589785010E-2
6.192473286E1,3.555215150E-2,-1.368824393E-1,-9.993217140E-2
6.194460859E1,2.916075476E-2,-9.214265645E-2,-1.212368309E-1
6.196451260E1,1.424749196E-2,-5.266245827E-2,-1.382805556E-1
6.198438349E1,8.322132751E-3,-3.881442919E-2,-1.436067224E-1
6.200427265E1,1.045259926E-2,-3.987966105E-2,-1.510633528E-1
6.202421531E1,-1.997311920E-4,-1.964023337E-2,-1.633135378E-1
6.204404469E1,-1.511299331E-2,9.653674439E-3,-1.771615744E-1
6.206395807E1,-2.629793994E-2,3.049229458E-2,-1.872812808E-1
6.208383245E1,-3.268933669E-2,5.552527308E-2,-2.006632686E-1
6.210372755E1,-3.854811937E-2,8.428656310E-2,-2.177069932E-1
6.212362120E1,-4.547213390E-2,1.184405982E-1,-2.336854935E-1
6.214351838E1,-5.825493112E-2,1.583868414E-1,-2.549901605E-1
6.216341151E1,-7.476603985E-2,2.015953511E-1,-2.683055699E-1
6.218330646E1,-8.495233208E-2,2.399437428E-1,-2.730991244E-1
6.220319552E1,-9.507204592E-2,2.495308369E-1,-2.704360485E-1
6.222307396E1,-9.666989744E-2,2.452699095E-1,-2.576532364E-1
6.224298156E1,-1.003982127E-1,2.431394309E-1,-2.411421239E-1
6.226286677E1,-9.560466558E-2,1.759631783E-1,-2.187722325E-1
6.228276302E1,-7.742912322E-2,8.961272985E-2,-1.926740259E-1
6.230265167E1,-5.399399996E-2,3.954677656E-2,-1.707701683E-1
6.232253401E1,-4.706998542E-2,2.889444493E-2,-1.579873711E-1
6.234243088E1,-6.198324636E-2,4.274247587E-2,-1.526612043E-1
6.236236411E1,-6.943988055E-2,5.446003750E-2,-1.457371861E-1
6.238226724E1,-6.997249275E-2,6.085143611E-2,-1.025952548E-1
6.240211161E1,-6.677679718E-2,8.375394344E-2,-6.684337556E-2
6.242199755E1,-5.346138403E-2,9.973244369E-2,-3.754946589E-2
6.244188927E1,-4.813521728E-2,9.334104508E-2,3.328853054E-4
6.246178198E1,-4.493951797E-2,9.280842543E-2,2.536586113E-2
6.248167942E1,-3.268933669E-2,1.050586104E-1,5.199668556E-2
6.250155896E1,-2.097177505E-2,1.179079786E-1,7.330134511E-2
6.252145927E1,-1.990654133E-2,1.317560077E-1,9.147688746E-2
6.254136229E1,-1.724345982E-2,1.408104897E-1,1.079879999E-1
6.256126344E1,-7.656362373E-3,1.306907833E-1,1.117163152E-1
6.258117338E1,-3.395430278E-3,1.077216864E-1,1.229012609E-1
6.260102099E1,-6.591129117E-3,9.334104508E-2,1.458037645E-1
6.262093833E1,-1.138467807E-2,9.334104508E-2,1.639127284E-1
6.264085021E1,-9.786828421E-3,1.061238423E-1,1.713693589E-1
6.266071401E1,-7.323477184E-4,1.115165800E-1,1.761629134E-1
6.268062552E1,1.364829857E-2,1.115165800E-1,1.879470497E-1
6.270051885E1,2.170412242E-2,1.045259908E-1,2.167083472E-1
6.272041146E1,1.364829857E-2,8.748225868E-2,2.460022569E-1
6.274027562E1,9.387366474E-3,6.884068251E-2,2.662416697E-1
6.276016385E1,1.151783206E-2,5.925358832E-2,2.780258060E-1
6.278007969E1,2.010627277E-2,5.818835273E-2,2.806889117E-1
6.279996302E1,2.543243766E-2,4.966649041E-2,2.790910602E-1
6.281985151E1,2.703028731E-2,3.155753016E-2,2.801562846E-1
6.283974578E1,2.276935615E-2,2.569874749E-2,2.940043211E-1
6.285965239E1,1.637795754E-2,2.836182900E-2,3.105154335E-1
6.287953479E1,2.223674022E-2,1.391460653E-2,3.115806580E-1
6.289943469E1,4.407401755E-2,-2.975994721E-2,3.041240275E-1
6.291930682E1,6.910699606E-2,-7.989247888E-2,2.886781394E-1
6.293922620E1,8.828118443E-2,-1.198387146E-1,2.748301327E-1
6.295910646E1,1.075219586E-1,-1.501978636E-1,2.598502934E-1
6.297899328E1,1.261635423E-1,-1.875475943E-1,2.518610358E-1
6.299889281E1,1.645119190E-1,-2.179067284E-1,2.417413145E-1
6.301876870E1,1.884796619E-1,-2.099174857E-1,2.278932929E-1
6.303867052E1,2.125139832E-1,-1.581871063E-1,1.916753650E-1
6.305856333E1,2.455362082E-1,-1.033276021E-1,1.564560980E-1
6.307844469E1,2.364817262E-1,-7.396712154E-2,1.165098622E-1
6.309834484E1,2.205032408E-1,-7.829462737E-2,5.572500080E-2
6.311826354E1,2.167749256E-1,-1.001319066E-1,1.930734841E-3
6.313812594E1,2.103835195E-1,-1.352845877E-1,-5.086487532E-2
6.315802156E1,1.890122890E-1,-1.475347728E-1,-1.004647911E-1
6.317790911E1,1.613162309E-1,-1.059906855E-1,-1.398784071E-1
6.319780140E1,1.266961545E-1,-1.644453406E-2,-1.851508170E-1
6.321769604E1,8.082455397E-2,5.126433820E-2,-2.214353085E-1
6.323756260E1,4.407401755E-2,5.073172227E-2,-2.390116602E-1
6.325748739E1,3.608476743E-2,1.444722246E-2,-2.597837150E-1
6.327737104E1,2.543243766E-2,-9.986559162E-4,-2.778926790E-1
6.329724505E1,8.655018173E-4,4.487293959E-2,-3.061879277E-1
6.331715229E1,-3.055887297E-2,1.050586104E-1,-3.264273405E-1
6.333705552E1,-4.493951797E-2,1.195058301E-1,-3.035248220E-1
6.335693802E1,-3.215672076E-2,1.007976755E-1,-2.870137095E-1
6.337684260E1,-2.150439098E-2,7.523208112E-2,-2.810883522E-1
6.339673208E1,-1.777607575E-2,8.375394344E-2,-2.683055699E-1
6.341659318E1,-1.884130947E-2,1.338864714E-1,-2.352833450E-1
6.343651260E1,-1.937392540E-2,1.908764392E-1,-1.814225018E-1
6.345639515E1,-2.330197254E-3,2.276935577E-1,-1.569221467E-1
6.347631713E1,3.395430371E-2,2.580527067E-1,-1.840855777E-1
6.349622557E1,6.165036187E-2,2.991307378E-1,-2.086525112E-1
6.351606474E1,7.656362653E-2,3.406748474E-1,-2.118482143E-1
6.353597385E1,8.082455397E-2,3.886769116E-1,-2.246310115E-1
6.355586260E1,9.147688746E-2,4.243622124E-1,-2.454030514E-1
6.357574068E1,9.094426781E-2,4.541887343E-1,-2.528596818E-1
6.359564604E1,5.206326395E-2,4.691019952E-1,-2.443378270E-1
6.361552005E1,4.593817517E-3,4.477973282E-1,-2.256962508E-1
6.363540140E1,-3.268933669E-2,3.673056662E-1,-1.862160414E-1
6.365531057E1,-8.015878499E-2,2.479329854E-1,-1.409436464E-1
6.367524922E1,-1.509967744E-1,1.200384498E-1,-9.240896255E-2
6.369509687E1,-2.197708935E-1,-6.857437547E-3,-2.370143496E-2
6.371499479E1,-2.821536064E-1,-1.070559174E-1,6.371425092E-2
6.373488510E1,-3.434045017E-1,-1.352845877E-1,1.521951705E-1
6.375477083E1,-3.871456385E-1,-1.315562725E-1,2.209692746E-1
6.377467562E1,-4.004610479E-1,-1.587197185E-1,2.678395212E-1
6.379455609E1,-3.850151598E-1,-2.104500979E-1,2.966673970E-1
6.381445719E1,-3.589169383E-1,-2.424070835E-1,3.195699155E-1
6.383433995E1,-3.242303133E-1,-2.306895256E-1,3.312874734E-1
6.385424635E1,-2.661750913E-1,-2.035260797E-1,3.243634701E-1
6.387414036E1,-2.016619295E-1,-1.747647971E-1,3.328853250E-1
6.389399745E1,-1.366161406E-1,-1.299584359E-1,3.573856652E-1
6.391390885E1,-8.548495173E-2,-7.183665037E-2,3.713002801E-1
6.393377880E1,-4.227643460E-2,-2.496639825E-2,3.728981316E-1
6.395369958E1,-1.997311920E-4,-6.857437547E-3,3.541899920E-1
6.397356349E1,3.235645220E-2,-2.709686570E-2,3.307548463E-1
6.399348437E1,6.804175675E-2,-4.360797629E-2,2.977326214E-1
6.401335599E1,9.680305421E-2,-1.697715186E-2,2.523936629E-1
6.403327099E1,1.144459695E-1,2.782921307E-2,2.145778835E-1
6.405315281E1,1.245656833E-1,5.818835273E-2,1.927406043E-1
6.407301427E1,1.352180243E-1,6.244928762E-2,1.826208830E-1
6.409293448E1,1.522617489E-1,4.220985994E-2,1.692388952E-1
6.411280224E1,1.655771583E-1,6.657706399E-5,1.671084315E-1
6.413273385E1,1.709033251E-1,-2.283593267E-2,1.692388952E-1
6.415258542E1,1.575879157E-1,-9.986559162E-4,1.580539495E-1
6.417250161E1,1.304244697E-1,5.872096866E-2,1.314231306E-1
6.419237125E1,9.733566642E-2,1.296255440E-1,8.288844675E-2
6.421228026E1,6.750914454E-2,1.871481240E-1,3.548557684E-2
6.423218031E1,4.993279651E-2,2.314218730E-1,-3.395430278E-3
6.425204557E1,4.993279651E-2,2.750964165E-1,-4.447348043E-2
6.427194594E1,5.579157919E-2,3.097830713E-1,-8.974587917E-2
6.429183864E1,6.431344151E-2,3.012612164E-1,-1.462698132E-1
6.431173292E1,8.188978583E-2,2.234326303E-1,-1.707701683E-1
6.433160078E1,1.144459695E-1,1.200384498E-1,-1.926740259E-1
6.435154828E1,1.607836038E-1,4.327509180E-2,-2.086525112E-1
6.437141010E1,2.162422985E-1,1.071890723E-2,-2.086525112E-1
6.439131109E1,2.625799477E-1,3.315537795E-2,-2.070546746E-1
6.441123599E1,2.876129150E-1,6.830807030E-2,-1.964023411E-1
6.443111135E1,2.977991998E-1,6.617759913E-2,-1.814225018E-1
6.445097958E1,2.967339754E-1,2.569874749E-2,-1.840855777E-1
6.447089646E1,2.849498391E-1,-2.975994721E-2,-1.921414137E-1
6.449076135E1,2.503297627E-1,-6.438001990E-2,-1.948044896E-1
6.451067614E1,1.959362924E-1,-5.905385688E-2,-1.888791323E-1
6.453057250E1,1.501312852E-1,-3.082518093E-2,-1.904769838E-1
6.455044588E1,1.107176542E-1,-1.058575325E-2,-1.894117445E-1
6.457034323E1,6.591129303E-2,-2.123808302E-2,-1.948044896E-1
6.459025916E1,3.501953557E-2,-5.372769013E-2,-2.006632686E-1
6.461015562E1,1.850842312E-2,-7.989247888E-2,-1.910095960E-1
6.462999359E1,8.322132751E-3,-7.343450189E-2,-1.910095960E-1
6.464989344E1,7.789516356E-3,-5.852124095E-2,-2.001306564E-1
6.466979370E1,1.744319126E-2,-5.372769013E-2,-2.091851383E-1
6.468967359E1,3.022598661E-2,-6.118432060E-2,-2.251636237E-1
6.470960120E1,4.407401755E-2,-8.468602598E-2,-2.368811965E-1
6.472947739E1,5.099803209E-2,-9.746882319E-2,-2.374138087E-1
6.474935885E1,5.046541616E-2,-7.503235340E-2,-2.384790480E-1
6.476925151E1,4.993279651E-2,-2.603163198E-2,-2.374138087E-1
6.478915594E1,5.153064802E-2,2.356828004E-2,-2.470009029E-1
6.480905963E1,5.525896326E-2,5.286218971E-2,-2.581858635E-1
6.482892932E1,5.898727849E-2,7.256899774E-2,-2.683055699E-1
6.484883094E1,6.324820966E-2,1.099187359E-1,-2.875463367E-1
6.486872135E1,6.431344151E-2,1.530606747E-1,-3.051226735E-1
6.488859099E1,5.366111174E-2,1.834198087E-1,-3.067205250E-1
6.490849255E1,2.916075476E-2,2.271609455E-1,-2.870137095E-1
6.492838349E1,-4.460663069E-3,2.852161527E-1,-2.416747361E-1
6.494829953E1,-3.428718820E-2,2.814878225E-1,-1.819551140E-1
6.496820859E1,-7.050511241E-2,1.988656968E-1,-1.265629977E-1
6.498808406E1,-1.094526947E-1,7.150376588E-2,-5.885412544E-2
6.500797906E1,-1.472684592E-1,-1.644453406E-2,2.057231218E-2
6.502782765E1,-1.760963351E-1,-3.348826244E-2,8.881380409E-2
6.504773469E1,-1.851508170E-1,-2.816209756E-2,1.532603949E-1
6.506763823E1,-1.931400597E-1,-3.508611396E-2,2.076538652E-1
6.508752078E1,-1.968683749E-1,-5.745600536E-2,2.374803871E-1
6.510739911E1,-1.995314658E-1,-1.038602218E-1,2.651764452E-1
6.512730594E1,-2.037923932E-1,-1.432738453E-1,2.886781394E-1
6.514722151E1,-1.963357627E-1,-1.454043090E-1,3.009283245E-1
6.516714328E1,-1.701709777E-1,-1.182408631E-1,3.025261760E-1
6.518697859E1,-1.435401440E-1,-7.722939551E-2,3.009283245E-1
6.520689229E1,-1.238333359E-1,-4.307536036E-2,2.998631001E-1
6.522677083E1,-1.067896113E-1,-3.561872989E-2,3.110480309E-1
6.524665193E1,-1.041265279E-1,-3.828181326E-2,3.382114768E-1
6.526654260E1,-1.115831584E-1,-3.721657768E-2,3.670393527E-1
6.528646651E1,-1.115831584E-1,-5.159722641E-2,3.787569106E-1
6.530637161E1,-9.347419441E-2,-8.362079412E-2,3.589835167E-1
6.532625021E1,-6.251586229E-2,-1.001319066E-1,3.248960674E-1
6.534612370E1,-2.789578959E-2,-9.480573982E-2,3.067871034E-1
6.536599911E1,6.191667169E-3,-8.042509109E-2,3.014609516E-1
6.538589901E1,3.821523488E-2,-8.362079412E-2,3.099828064E-1
6.540580416E1,6.804175675E-2,-9.533835202E-2,3.254286945E-1
6.542568432E1,9.360735118E-2,-6.384740770E-2,3.371462524E-1
6.544556375E1,1.224352196E-1,-9.986559162E-4,3.451355100E-1
6.546548500E1,1.538596004E-1,2.782921307E-2,3.264939189E-1
6.548535620E1,1.804904193E-1,1.444722246E-2,2.833519876E-1
6.550527177E1,1.895449013E-1,1.551245619E-2,2.332194597E-1
6.552519411E1,1.756968647E-1,4.540555924E-2,1.868818253E-1
6.554503745E1,1.458703429E-1,9.227581322E-2,1.516625583E-1
6.556492286E1,1.107176542E-1,1.440061927E-1,1.058575287E-1
6.558480870E1,7.656362653E-2,1.898112148E-1,4.880098626E-2
6.560472135E1,3.075860441E-2,2.063889056E-1,2.463351469E-3
6.562462229E1,-1.298252773E-2,1.951373816E-1,-4.340824485E-2
6.564450104E1,-6.464632601E-2,1.935395300E-1,-9.081111848E-2
6.566441776E1,-1.153114736E-1,2.255630940E-1,-1.132475883E-1
6.568431318E1,-1.739658713E-1,2.878792286E-1,-1.265629977E-1
6.570423979E1,-2.234992087E-1,3.193701804E-1,-1.452045739E-1
6.572405792E1,-2.495974153E-1,2.889444530E-1,-1.617156863E-1
6.574394276E1,-2.661750913E-1,2.335523367E-1,-1.702375561E-1
6.576387239E1,-2.837514579E-1,2.026605755E-1,-1.787594110E-1
6.578375489E1,-2.933385372E-1,2.127802968E-1,-1.792920381E-1
6.580362661E1,-3.013277948E-1,2.500634491E-1,-1.824877262E-1
6.582353104E1,-3.125127256E-1,2.862813771E-1,-1.819551140E-1
6.584342745E1,-3.135779798E-1,3.028590679E-1,-1.872812808E-1
6.586331099E1,-2.975994647E-1,3.012612164E-1,-2.102503628E-1
6.588323458E1,-2.848166823E-1,2.970002890E-1,-2.347507328E-1
6.590308068E1,-2.773600519E-1,3.071199954E-1,-2.517944574E-1
6.592297109E1,-2.651098669E-1,3.337508142E-1,-2.640446424E-1
6.594290047E1,-2.522605062E-1,3.619794846E-1,-2.667077184E-1
6.596276797E1,-2.479995638E-1,3.854146302E-1,-2.651098669E-1
6.598266698E1,-2.378798425E-1,4.025249183E-1,-2.624467909E-1
6.600255265E1,-2.234992087E-1,4.163729548E-1,-2.528596818E-1
6.602245792E1,-2.096511722E-1,4.371449947E-1,-2.459356785E-1
6.604234739E1,-1.989988387E-1,4.627105892E-1,-2.326202542E-1
6.606225487E1,-1.867486686E-1,5.016582012E-1,-2.145113051E-1
6.608214112E1,-1.729006320E-1,5.597133636E-1,-2.065220475E-1
6.610199596E1,-1.744984835E-1,6.141068339E-1,-2.070546746E-1
6.612191872E1,-1.840855777E-1,6.364767551E-1,-2.182396203E-1
6.614180998E1,-2.005966902E-1,6.151720881E-1,-2.267614752E-1
6.616167284E1,-2.336189151E-1,5.768237114E-1,-2.299571782E-1
6.618157826E1,-2.709686458E-1,5.501262546E-1,-2.283593267E-1
