"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.570280006E0,-7.316686153E0,7.324143052E-1,-1.907832384E0
6.590201360E0,-1.066551208E1,-3.706944227E0,5.215647221E-1
6.610036152E0,-1.149326515E1,-7.695642710E-1,1.783732653E0
6.629964797E0,-1.187808037E1,2.878259659E0,2.773533821E0
6.649855631E0,-1.168087959E1,4.749674320E0,2.396641254E0
6.669764381E0,-1.116863537E1,4.242756367E0,4.320185781E-1
6.689637818E0,-1.018316174E1,1.760563850E0,-1.141397238E0
6.709533131E0,-8.372531891E0,-2.141784132E-1,-2.360889196E0
6.729407454E0,-6.738863945E0,-1.719885349E0,-2.673202276E0
6.749329537E0,-5.203863144E0,-2.562551260E0,-2.167416334E0
6.769193964E0,-3.697090864E0,-2.484789133E0,-1.839590907E0
6.789084277E0,-2.525534391E0,-2.293912649E0,-1.767155051E0
6.808989433E0,-1.659965992E0,-2.245977163E0,-1.842253923E0
6.828876256E0,-9.292160869E-1,-2.279532194E0,-2.019748449E0
6.848823339E0,-2.683055699E-1,-2.531126738E0,-2.146111727E0
6.868662089E0,3.143103123E-1,-3.027858257E0,-2.200438499E0
6.888529224E0,8.675656915E-1,-3.650420427E0,-2.255897284E0
6.908436568E0,1.281675100E0,-4.267656326E0,-2.414750099E0
6.928341152E0,1.451712847E0,-4.774507523E0,-2.679593563E0
6.948223599E0,1.536465526E0,-5.047407150E0,-2.880057096E0
6.968126777E0,1.555639625E0,-5.001601696E0,-2.986647129E0
6.988008339E0,1.484735131E0,-4.781431675E0,-2.976527452E0
7.007888912E0,1.448517203E0,-4.251145363E0,-2.851762056E0
7.027799797E0,1.466626167E0,-3.343966246E0,-2.681191444E0
7.047708495E0,1.398917317E0,-2.345110416E0,-2.526133537E0
7.067582870E0,1.159106731E0,-1.574414372E0,-2.365682840E0
7.087468183E0,8.579786420E-1,-9.103081822E-1,-2.249505758E0
7.107345162E0,8.126396537E-1,-2.248307467E-1,-2.174872875E0
7.127255214E0,9.773513079E-1,3.348160684E-1,-2.062956810E0
7.147143756E0,1.008243084E0,5.000603199E-1,-1.824144959E0
7.167038964E0,8.174331784E-1,3.087178469E-1,-1.538462758E0
7.186943027E0,6.234276295E-1,1.071890723E-2,-1.357772589E0
7.206868079E0,5.248270035E-1,-2.205698192E-1,-1.319424272E0
7.226746933E0,5.173703432E-1,-3.847488463E-1,-1.279411435E0
7.246620318E0,5.301531553E-1,-5.622432828E-1,-1.108840942E0
7.266514693E0,5.067180395E-1,-6.943987608E-1,-8.663673401E-1
7.286415370E0,4.320851564E-1,-6.949313879E-1,-6.973947287E-1
7.306283652E0,3.207017183E-1,-6.011242867E-1,-6.003919840E-1
7.326176881E0,2.700365782E-1,-4.796211720E-1,-5.039218068E-1
7.346066568E0,2.860150635E-1,-3.597158790E-1,-3.888100684E-1
7.365951829E0,2.988644540E-1,-2.487984896E-1,-2.859484851E-1
7.385852297E0,2.194380015E-1,-2.157762647E-1,-1.835529655E-1
7.405799433E0,5.206326395E-2,-2.429397106E-1,-7.216953486E-2
