"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.162553958E0,9.834113917E0,-5.898363002E0,3.350677933E0
5.182553958E0,4.716959684E0,-2.426026614E1,-3.501543113E0
5.202553958E0,-7.945473553E1,-1.432623968E2,-1.030136071E2
5.222552958E0,1.180598741E0,-9.155318838E0,-1.481442956E1
5.242552958E0,2.552040193E1,-3.080212867E1,8.927174517E0
5.262552958E0,2.318843877E1,-4.856838824E0,1.828783704E1
5.282552958E0,2.088014514E1,-9.839618486E-1,1.008772637E1
5.302551958E0,-6.750434470E0,-7.071139045E0,-3.424918860E0
5.322551958E0,-1.596101242E1,-5.998214149E-1,-8.798685461E0
5.342551958E0,2.691656383E0,1.208974401E0,-3.105264737E0
5.362550958E0,3.187281584E0,-4.045555778E0,1.265024056E0
5.382550958E0,5.467658266E0,-3.403476536E0,9.481203170E-1
5.402550958E0,2.274267511E0,-1.611949301E0,3.941959818E-2
5.422549958E0,-2.164826930E0,1.333427124E0,7.399569547E-1
5.442549958E0,-3.158290504E0,1.558192924E0,1.684561633E0
5.462549958E0,-2.920190713E0,-5.938712883E-1,1.299704185E0
5.482549958E0,2.636030066E-1,8.094669002E-1,2.686713731E-1
5.502548958E0,2.250938290E-1,1.676235344E0,-1.208824713E0
5.522548958E0,-5.123418063E-1,1.114613205E0,-1.284404068E0
5.542548958E0,-1.296476814E0,1.637223891E0,-5.082709748E-1
5.562547958E0,-9.340061617E-1,2.388484098E0,-1.115400240E-1
5.582547958E0,-3.730225378E-1,2.539696019E0,-1.767244917E-1
5.602548167E0,-1.268732653E0,1.430512539E0,-1.016722628E0
5.622547167E0,-2.597065098E0,1.875173993E0,-1.808953691E0
5.642547167E0,-1.642248988E0,2.580216638E0,-1.876715027E0
5.662547167E0,-3.898136947E-1,1.490664015E0,-6.001745868E-1
5.682547167E0,-1.092062540E-1,4.270022786E-1,1.056960243E-1
5.702546167E0,2.652332103E-1,-1.550096869E-2,-3.768776071E-1
5.722546167E0,5.401526257E-2,5.221692216E-1,-1.511607572E0
5.742546167E0,1.253360908E-1,8.189996159E-1,-1.692943471E0
5.762545167E0,5.229160573E-1,2.203406274E-2,-9.466683072E-1
5.782545167E0,1.145290841E0,2.387184262E-2,-1.458210799E-1
5.802545167E0,6.447135593E-1,-1.696926302E-1,-1.518030739E-1
5.822545167E0,2.802228400E-1,4.775403482E-1,-9.405582592E-1
5.842544167E0,-2.845003341E-1,9.142887658E-1,-1.194542596E0
5.862544167E0,1.363132149E-3,2.812218368E-1,-5.426192737E-1
5.882544167E0,5.112837526E-1,2.978098029E-1,-3.243023676E-1
5.902543167E0,6.399969028E-1,-4.708879709E-2,-1.688532624E-1
5.922543167E0,4.720375701E-1,1.491197866E-1,-5.288756856E-1
5.942543167E0,6.069873970E-2,1.285095209E-1,-9.836434677E-1
5.962543167E0,4.271216714E-1,1.605861765E-1,-9.010594404E-1
5.982542167E0,4.570426048E-1,7.328666210E-2,-5.254141340E-1
6.002542167E0,4.343176204E-1,2.783824289E-1,-1.229877028E-1
6.022542167E0,4.113440929E-1,4.069545150E-2,-2.960424820E-1
6.042542167E0,2.384044307E-1,1.012655890E-1,-5.538380340E-1
6.062541167E0,4.640136188E-1,3.036634505E-1,-5.790725702E-1
6.082541167E0,6.529923396E-1,1.014860290E-1,-2.522670096E-1
6.102541167E0,5.426812541E-1,1.525386536E-1,-1.855619735E-1
6.122540167E0,3.099413136E-1,3.282895839E-1,-2.005679753E-1
6.142540167E0,3.038334583E-1,3.952980906E-1,-2.448860693E-1
6.162540167E0,5.133935742E-1,9.200009108E-2,2.152447790E-2
6.182540167E0,5.025677468E-1,-1.248403931E-1,1.125489610E-1
6.202539167E0,3.333709605E-1,-1.486286205E-1,2.861013383E-2
6.222539167E0,2.703267199E-1,-1.044113910E-1,-1.655139175E-1
6.242539167E0,2.484253158E-1,6.260789216E-2,-1.730115098E-1
6.262539167E0,2.421312267E-1,1.140323997E-2,-2.912059575E-3
6.282538167E0,2.697834405E-1,-5.465626359E-2,1.819133109E-1
6.302538167E0,1.613050186E-1,-7.766154885E-2,2.019093266E-1
6.322538167E0,1.108664978E-1,-4.353368998E-2,-3.864132464E-3
6.342537167E0,5.362021007E-2,-4.743846059E-3,-1.296451963E-1
6.362537167E0,1.991368693E-1,5.571227074E-3,3.901203811E-2
6.382537167E0,2.848519345E-1,-1.088669693E-1,2.873710611E-1
