"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.802531083E0,2.338547260E-3,-4.308827221E-1,-1.608046591E-1
6.822531083E0,-4.489154741E-2,-2.639885545E-1,-1.832889169E-1
6.842531083E0,-1.012613028E-1,-1.112517640E-1,-2.259983271E-1
6.862531083E0,-1.469930559E-1,3.673035884E-3,-2.762932479E-1
6.882530083E0,-1.791939586E-1,1.164111793E-1,-3.397695124E-1
6.902530083E0,-2.196246386E-1,2.415653169E-1,-4.079530537E-1
6.922530083E0,-2.565449774E-1,3.329740763E-1,-4.615032673E-1
6.942530083E0,-2.690764070E-1,3.545449972E-1,-5.069996119E-1
6.962530083E0,-2.520588338E-1,4.220232964E-1,-5.132613182E-1
6.982529083E0,-2.260060012E-1,5.936844349E-1,-4.596828818E-1
7.002529083E0,-2.301058769E-1,7.369450331E-1,-4.299033880E-1
7.022529083E0,-1.937974393E-1,8.696119189E-1,-4.292236269E-1
7.042529083E0,-1.322142482E-1,1.024326682E0,-4.406411946E-1
7.062528083E0,-1.090900749E-1,1.175803781E0,-4.305112660E-1
7.082528083E0,-1.339910179E-1,1.223577857E0,-3.992870152E-1
7.102528083E0,-1.651730686E-1,1.185522199E0,-4.081982374E-1
7.122528083E0,-1.736759841E-1,1.200638890E0,-5.276855230E-1
7.142527083E0,-1.679153144E-1,1.478059530E0,-6.974782944E-1
7.162527083E0,-3.023196459E-1,2.076990366E0,-7.310488224E-1
7.182527083E0,-4.569292963E-1,2.799200296E0,-8.060291409E-1
7.202527083E0,-5.297132134E-1,3.499984503E0,-1.045395374E0
7.222526083E0,-6.172110438E-1,4.395152092E0,-1.316243649E0
7.242526083E0,-6.876053214E-1,5.794188023E0,-1.391593575E0
7.262526083E0,-6.906090379E-1,7.361147881E0,-1.548207283E0
7.282526083E0,-5.354976058E-1,8.689117432E0,-1.803218484E0
7.302526083E0,-3.333849311E-1,9.496547699E0,-2.161207914E0
7.322525083E0,-2.191629857E-1,9.903092384E0,-2.484105587E0
7.342525083E0,3.021046221E-1,9.985399246E0,-3.119486332E0
7.362525083E0,9.859194160E-1,1.032565403E1,-3.978255987E0
7.382525083E0,1.880211353E0,1.083664131E1,-4.926059246E0
7.402524083E0,3.348947525E0,1.157480812E1,-6.137830734E0
7.422524083E0,5.029391289E0,1.201883316E1,-7.272113323E0
7.442524083E0,5.938288212E0,1.194095421E1,-8.838323593E0
7.462524083E0,-4.375862598E0,-2.767911196E0,5.004995823E0
7.482523083E0,-3.323555470E0,-4.403107643E0,-1.122326612E0
7.502523083E0,-1.172941923E0,-6.163010597E0,-7.871536613E-1
7.522523083E0,5.185271502E-1,-6.394124508E0,3.537856579E0
7.542523083E0,1.323724270E0,-7.314429283E0,3.258679152E0
7.562523083E0,4.223841727E-1,-8.387376785E0,5.705767632E0
7.582522083E0,-9.773292542E-1,-8.211009979E0,3.365894794E0
7.602522167E0,-1.092136383E0,-7.804767132E0,1.016387716E-1
7.622522167E0,3.464466035E-1,-8.628640175E0,9.860353470E-1
7.642522167E0,1.395673633E0,-9.147389412E0,2.371908665E0
7.662522167E0,1.312034488E0,-8.157177925E0,3.134316206E0
7.682521167E0,7.671105862E-1,-6.513348579E0,2.956334352E0
7.702521167E0,7.713936567E-1,-5.856606960E0,2.579865932E0
7.722521167E0,1.253695965E0,-5.717454433E0,2.535911083E0
7.742521167E0,1.696403265E0,-5.295597553E0,2.165271044E0
