"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.611395375E0,-2.540473938E0,1.492503929E1,4.520842552E0
5.631244375E0,-7.403074741E0,1.274910259E1,6.416392326E0
5.651092375E0,-1.118283844E1,1.089969444E1,8.070508003E0
5.670941375E0,-1.347564220E1,1.319901848E1,1.115236282E1
5.690790375E0,-8.701156616E0,7.689906120E0,7.148923397E0
5.710639375E0,8.732969284E0,-1.041418076E1,5.119493008E0
5.730488375E0,3.094429255E0,-1.226714802E1,-1.120191383E1
5.750337375E0,-2.403833151E0,-1.390326881E1,-1.081239414E1
5.770185375E0,-2.885426760E0,-8.318136215E0,-4.070666790E0
5.790033875E0,-6.417530775E-1,-8.042107821E-1,-3.353492498E0
5.809882875E0,1.699429750E0,1.925601721E0,-2.267729759E0
5.829731875E0,2.185193777E0,1.235986829E0,-1.964776754E0
5.849580875E0,8.449541330E-1,-1.378824115E0,-1.833596230E0
5.869429875E0,-8.360238075E-1,-4.586671829E0,-1.707873464E0
5.889277875E0,-1.411019802E0,-7.344363213E0,-1.738423586E0
5.909126875E0,-1.198038936E0,-8.549572945E0,-2.031523466E0
5.928975875E0,-8.209578991E-1,-9.033346176E0,-2.542513371E0
5.948824875E0,-5.780709982E-1,-9.690210342E0,-3.035982609E0
5.968673875E0,-3.312769532E-1,-1.006337357E1,-3.383971214E0
5.988522875E0,-1.213294715E-1,-1.001536560E1,-3.520104647E0
6.008370875E0,-4.998371005E-1,-9.722764015E0,-3.192599535E0
6.028219875E0,-1.263072491E0,-8.252910614E0,-3.005617619E0
6.048068875E0,-1.620487332E0,-5.036314011E0,-2.610377073E0
6.067917875E0,-1.323640466E0,-1.301285148E0,-2.081833363E0
6.087766875E0,-4.198385775E-1,1.475078702E0,-1.283550978E0
6.107615875E0,5.363051891E-1,2.591840744E0,-6.175245047E-1
6.127463875E0,5.610479712E-1,2.405428410E0,2.113858424E-2
6.147312875E0,1.056583822E-1,1.323009014E0,4.252644479E-1
6.167161875E0,-1.390311718E-1,1.636120304E-2,3.912057877E-1
6.187010875E0,-6.263508797E-1,-9.941067100E-1,2.506876588E-1
6.206859875E0,-1.009449720E0,-1.453571439E0,-2.208801731E-2
6.226708875E0,-6.868985891E-1,-1.261420727E0,-8.054596782E-1
6.246556875E0,-2.617646158E-1,-2.190951705E-1,-1.398701906E0
6.266405875E0,4.676865414E-2,9.353447556E-1,-1.306271315E0
6.286254875E0,1.523984075E-1,1.388947606E0,-9.514588714E-1
6.306103875E0,-3.080784082E-1,2.133564949E0,-2.952595949E-1
6.325952875E0,-1.158750653E0,4.720637798E0,5.897297859E-1
6.345801875E0,-1.005858183E0,8.769174576E0,1.332578421E0
6.365649875E0,9.476382732E-1,1.340920162E1,2.555247784E0
6.385498875E0,2.520631552E0,1.722620583E1,3.564532757E0
6.405347875E0,1.074289799E0,2.001244354E1,4.633945465E0
6.425196875E0,-3.210440159E0,2.158081436E1,6.051991463E0
6.445045875E0,-8.287070274E0,2.019403839E1,6.307588577E0
6.464894875E0,-1.316151714E1,1.805523491E1,6.625860214E0
6.484743875E0,-1.528279114E1,1.095837879E1,7.272689819E0
6.504591875E0,3.950197458E0,-1.520062256E1,8.550312042E0
6.524440875E0,3.453969240E0,-2.134478760E1,-9.201715469E0
6.544289875E0,-4.070066452E0,-2.008551788E1,-1.358386707E1
6.564138875E0,-5.605036736E0,-1.634083557E1,-5.693535805E0
6.583987875E0,-3.447273731E0,-7.128259182E0,-4.914689541E0
6.603835875E0,2.718738317E-1,-7.004563212E-1,-4.904973984E0
6.623684875E0,2.038327694E0,7.706955671E-1,-3.758865118E0
6.643533875E0,1.642346859E0,-8.672994971E-1,-3.459144831E0
6.663382875E0,6.138808727E-1,-3.397490740E0,-2.422809362E0
6.683231875E0,-3.135222495E-1,-5.149883747E0,-1.498480320E0
6.703080875E0,-6.339133978E-1,-6.175882339E0,-1.388597488E0
6.722928875E0,-6.548674703E-1,-6.426456451E0,-1.553553581E0
6.742777875E0,-6.551023126E-1,-6.257984638E0,-1.392223477E0
6.762626875E0,-4.267013669E-1,-6.098946095E0,-1.376372695E0
6.782475917E0,-1.233232915E-1,-5.486260891E0,-9.812263846E-1
6.802324917E0,-1.745190024E-1,-4.552828312E0,-5.204330087E-1
6.822173917E0,-3.842030466E-1,-3.434207439E0,-6.503947973E-1
6.842022917E0,-3.837789893E-1,-2.774571419E0,-9.283095002E-1
6.861870917E0,-5.057666302E-1,-2.187236309E0,-8.555511236E-1
6.881719917E0,-4.247411788E-1,-1.305226564E0,-5.151970983E-1
6.901568917E0,-4.554718360E-2,-3.693157434E-1,-4.767004848E-1
6.921417917E0,3.938639462E-1,8.988495916E-2,-8.757872581E-1
6.941266917E0,4.409444332E-1,5.724866688E-2,-1.157927871E0
6.961115917E0,2.651851475E-1,-1.548423171E-1,-1.207427502E0
6.980963917E0,-4.199813120E-3,-2.191466391E-1,-1.135970950E0
7.000812917E0,-4.902465045E-1,1.270850934E-2,-1.042535305E0
7.020661917E0,-1.148381233E0,9.047095776E-1,-7.555783391E-1
7.040510917E0,-1.651309133E0,2.745551109E0,-1.943243593E-1
7.060359917E0,-1.717262387E0,5.782583237E0,2.611026466E-1
7.080208917E0,-1.021856666E0,1.002728844E1,1.127795279E-1
7.100057917E0,3.955872655E-1,1.435299206E1,6.066267490E-1
7.119905917E0,1.949915290E0,1.753878593E1,2.374723196E0
7.139754917E0,9.223945141E-1,1.905463028E1,3.771311998E0
7.159603917E0,-3.705295324E0,1.861087799E1,5.320612907E0
7.179452917E0,-8.783124924E0,1.552217770E1,6.802237988E0
7.199301917E0,-1.188575363E1,1.290653229E1,7.759331703E0
7.219150917E0,-1.461622429E1,1.207371235E1,8.911499023E0
7.238999917E0,-1.962514371E-1,-4.629924774E0,6.493350983E0
7.258847917E0,6.695431709E0,-1.802650261E1,-3.772349119E0
7.278696917E0,-1.550673246E0,-2.092463112E1,-1.298649120E1
7.298545917E0,-5.687772274E0,-2.003905296E1,-8.222208977E0
7.318394917E0,-6.146630287E0,-1.454739189E1,-5.177730083E0
7.338243917E0,-4.806612968E0,-8.868295670E0,-5.849687576E0
7.358092917E0,-3.196498871E0,-6.616566181E0,-4.381929398E0
7.377940917E0,-2.330440044E0,-5.686533451E0,-3.485160351E0
7.397789917E0,-1.310736418E0,-4.713841438E0,-2.689068079E0
7.417638917E0,-2.049592733E-1,-3.429292679E0,-1.478384256E0
7.437487917E0,6.888018250E-1,-2.468735456E0,-7.313698530E-1
7.457336917E0,9.703211188E-1,-2.218997002E0,-5.411128402E-1
7.477185917E0,6.994871497E-1,-2.941899538E0,-5.144197941E-1
7.497034917E0,2.094833702E-1,-3.995321274E0,-6.711689234E-1
7.516882917E0,-1.281704009E-1,-4.524308205E0,-8.137724996E-1
7.536731917E0,-3.318985701E-1,-3.951146364E0,-6.580748558E-1
7.556580917E0,-5.414451957E-1,-2.136720181E0,-3.812676966E-1
7.576429917E0,-3.349224627E-1,-1.469298005E-1,-3.281088769E-1
7.596278917E0,2.739710510E-1,1.158344388E0,-6.005158424E-1
7.616127917E0,6.616129875E-1,1.286241412E0,-7.689626813E-1
7.635976917E0,7.187756896E-1,6.691746712E-1,-9.038248658E-1
7.655824917E0,5.518698692E-1,9.252016246E-2,-1.005919695E0
7.675673917E0,2.557648718E-1,-1.176145822E-1,-9.698298573E-1
7.695522917E0,-3.502550349E-2,-2.643507123E-1,-8.873648643E-1
7.715371917E0,-2.937862277E-1,-2.051147968E-1,-9.011327028E-1
7.735220917E0,-4.867403805E-1,3.228343129E-1,-9.557866454E-1
7.755069917E0,-6.401776075E-1,1.138904452E0,-8.472751379E-1
