"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.965394963E0,-5.093145370E-2,-4.533898085E-2,3.169068322E-2
6.985261369E0,-3.648423031E-2,-1.977338828E-2,6.950645149E-2
7.005162046E0,-2.796236612E-2,-5.392742343E-3,1.207042187E-1
7.025052203E0,-1.677742042E-2,6.857437547E-3,1.776941866E-1
7.044949755E0,1.864157850E-3,2.975994721E-2,2.560553849E-1
7.064839755E0,-1.411433797E-2,9.640359133E-2,3.690366745E-1
7.084731942E0,-4.234301299E-2,2.131131887E-1,4.852802157E-1
7.104610119E0,-2.157096937E-2,2.888112962E-1,5.828156471E-1
7.124497619E0,6.637733430E-2,3.111811876E-1,6.472622156E-1
7.144379859E0,1.777607650E-1,3.575854003E-1,6.483940482E-1
7.164286890E0,3.029922247E-1,4.572512805E-1,6.206313968E-1
7.184211578E0,4.666386545E-1,5.420038700E-1,6.153052449E-1
7.204065536E0,6.734269857E-1,5.308189392E-1,6.419360638E-1
7.223973817E0,8.935973644E-1,4.428706169E-1,6.766226888E-1
7.243869130E0,1.093461752E0,3.410742879E-1,7.091122866E-1
7.263760276E0,1.308771968E0,2.291582525E-1,7.688319087E-1
7.283634338E0,1.550246954E0,3.135779873E-2,9.041830897E-1
7.303541838E0,1.776209474E0,-3.086512685E-1,1.087536335E0
7.323422411E0,1.952106118E0,-7.958621979E-1,1.270889521E0
7.343304078E0,2.097643614E0,-1.544721007E0,1.475014806E0
7.363228973E0,2.227668524E0,-2.554761648E0,1.741522789E0
7.383105067E0,2.564015865E0,-3.786504030E0,2.104501009E0
7.402987411E0,3.179587364E0,-5.117912292E0,2.392846346E0
7.422890588E0,4.031907082E0,-6.377949715E0,2.474403143E0
7.442749911E0,5.082426548E0,-7.472210407E0,2.399770260E0
7.462634859E0,6.384540558E0,-8.305289268E0,2.284125805E0
7.482533140E0,8.123200417E0,-8.891034126E0,2.267082214E0
7.502455276E0,9.366127968E0,-9.332905769E0,2.142915964E0
7.522363869E0,9.404009819E0,-8.866533279E0,1.031611562E0
7.542230328E0,7.536856651E0,-5.329493999E0,6.169030666E-1
7.562115067E0,4.240825653E0,3.255485296E0,2.767009258E0
7.582007151E0,7.203638554E-1,1.182721615E1,3.901815414E0
7.601902776E0,-1.900974870E0,1.143547630E1,2.158894539E0
7.621797463E0,-5.311584949E0,4.508598804E0,-2.300170898E0
7.641670848E0,-9.367193222E0,-3.325457811E0,-5.959779263E0
7.661576005E0,-1.239784813E1,-6.084278107E0,-6.458641052E0
7.681428973E0,-1.329916763E1,-3.665533304E0,-4.784493923E0
7.701341317E0,-1.236802101E1,-1.113501430E0,-2.371608257E0
7.721254546E0,-1.120818233E1,-5.293542147E-1,7.938649058E-1
7.741233036E0,-9.947079659E0,9.518522620E-1,3.022865057E0
7.761029494E0,-8.236182213E0,3.426055670E0,3.099095821E0
