"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.752838500E0,5.460819244E0,-2.428238869E0,5.281021118E0
6.772689500E0,6.527675629E0,-3.204376936E0,5.366215229E0
6.792539500E0,6.812716007E0,-4.147551537E0,4.637899399E0
6.812390500E0,5.967206478E0,-5.889306545E0,3.047093391E0
6.832240500E0,3.727286339E0,-6.666252136E0,1.849279165E0
6.852091500E0,-8.378422260E-2,-4.780505180E0,1.395061493E0
6.871941500E0,-3.562949657E0,1.001669168E0,1.583862066E0
6.891792500E0,-7.991759300E0,3.951165915E0,1.023084641E0
6.911642500E0,-1.314618397E1,2.099535465E0,-1.341849715E-1
6.931493500E0,-1.643917847E1,-5.525103211E-1,-9.513430595E-1
6.951343500E0,-1.815089417E1,-2.479865074E0,-2.771131396E-1
6.971194500E0,-1.759348106E1,-1.923084617E0,1.294896603E0
6.991044500E0,-1.446978188E1,-1.564757153E-2,-3.496437073E-1
7.010895500E0,-1.005866241E1,-8.686518669E-1,-1.817290306E0
7.030745500E0,-6.833689690E0,-3.531979322E0,-9.516065717E-1
7.050596500E0,-3.021402836E0,-4.136933327E0,-3.370731175E-1
7.070446500E0,7.699708939E-1,-3.181370974E0,-3.282687664E-1
7.090297500E0,2.766540766E0,-1.806920767E0,-1.133624673E0
7.110147500E0,3.614194393E0,-6.311981082E-1,-1.146049738E0
7.129998500E0,4.303817272E0,6.855416894E-1,-8.364491463E-1
7.149848500E0,4.669013977E0,1.688721418E0,-6.119093299E-1
7.169699500E0,4.588613033E0,1.662272692E0,-4.149636328E-1
7.189549500E0,4.007501602E0,8.182594776E-1,-3.010109663E-1
7.209400500E0,2.960099220E0,2.773725688E-1,-2.339442819E-1
7.229251500E0,1.841398358E0,5.687484741E-1,-3.027064204E-1
7.249101500E0,8.878124356E-1,1.460502267E0,-5.186138749E-1
7.268952000E0,2.267689556E-1,2.384058475E0,-7.046488523E-1
7.288802000E0,-1.623839885E-1,2.828812122E0,-9.991682172E-1
7.308653000E0,-4.274127781E-1,2.743071318E0,-1.353545070E0
7.328503000E0,-6.238400340E-1,2.360918999E0,-1.553458929E0
7.348354000E0,-6.644912362E-1,2.106982946E0,-1.668462396E0
7.368204000E0,-5.713966489E-1,2.202078342E0,-1.742877960E0
7.388055000E0,-4.245754778E-1,2.455288887E0,-1.708309889E0
7.407905000E0,-1.565938741E-1,2.720528603E0,-1.643177748E0
7.427756000E0,9.253700823E-2,2.860994101E0,-1.468717098E0
7.447606000E0,2.876890600E-1,2.742327452E0,-1.098413467E0
7.467457000E0,4.473582208E-1,2.408868074E0,-7.645614743E-1
7.487307000E0,5.158616304E-1,2.013800383E0,-3.426398933E-1
7.507158000E0,6.119447351E-1,1.923279762E0,-8.351112902E-2
7.527008000E0,6.937612891E-1,2.228438377E0,8.896049857E-2
7.546859000E0,7.885307074E-1,2.148775816E0,1.286815256E-1
7.566710000E0,9.512149096E-1,1.252130032E0,3.091365695E-1
7.586560000E0,1.228381276E0,1.896326691E-1,4.801563025E-1
7.606411000E0,1.540201664E0,-5.052921772E-1,5.864585042E-1
7.626261000E0,1.830174685E0,-9.207313061E-1,5.542594790E-1
7.646112000E0,1.958582044E0,-9.904294610E-1,3.581457734E-1
7.665962000E0,1.886123061E0,-6.278420687E-1,3.618985042E-2
7.685813000E0,1.668141842E0,-3.149687052E-1,-4.003636539E-2
7.705663000E0,1.317393064E0,1.971182525E-1,-1.830591820E-2
7.725514000E0,8.311375380E-1,6.501995325E-1,-1.404503826E-2
7.745364000E0,3.452119529E-1,1.040093899E0,-2.943389863E-2
7.765215000E0,-9.718021005E-2,1.298207760E0,-1.423452646E-1
7.785065000E0,-4.418251216E-1,1.442007780E0,-4.493108392E-1
7.804916000E0,-7.069917917E-1,1.392601728E0,-7.461487055E-1
