"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.412880292E0,-1.909429321E1,-8.091872864E0,-7.857340576E1
6.432731292E0,-1.975112732E1,-2.472648102E1,-7.846428268E1
6.452583292E0,-1.450633392E1,-4.796999588E1,-7.826235260E1
6.472434292E0,-8.953630829E0,-7.324778046E1,-7.804410645E1
6.492286292E0,-1.721105942E1,-7.852011658E1,-7.807179886E1
6.512137292E0,-8.101452942E0,-7.860304413E1,-7.800024765E1
6.531989292E0,3.421435089E0,-7.853298981E1,-6.387891312E1
6.551840292E0,2.945589615E1,-7.833809509E1,-2.125190643E1
6.571691292E0,3.887086761E1,-7.818122131E1,1.643477371E1
6.591543292E0,3.478496429E1,-7.375028549E1,3.387261154E1
6.611394292E0,2.243744110E1,-6.089576660E1,3.653737015E1
6.631246292E0,1.219349350E1,-5.268983093E1,3.226585281E1
6.651097292E0,2.612966309E0,-4.426280502E1,1.741119324E1
6.670949292E0,-2.243534546E0,-3.748939041E1,-6.602919159E0
6.690800292E0,-7.417375488E0,-2.743644562E1,-2.965408401E1
6.710651292E0,-9.459578705E0,-2.112946106E1,-4.435875549E1
6.730503292E0,-1.083970871E1,-1.279419434E1,-5.189333725E1
6.750354292E0,-7.522307281E0,-3.888912964E0,-4.838628021E1
6.770206292E0,-7.525001678E0,-1.985620880E0,-3.968173141E1
6.790057292E0,-8.022716675E0,3.772155762E-2,-3.426195190E1
6.809909292E0,-7.255561981E0,3.056044922E0,-3.554792770E1
6.829760292E0,-1.117156860E1,8.198750610E0,-3.365361694E1
6.849612292E0,-1.499102600E1,1.039468414E1,-2.990915359E1
6.869463292E0,-1.825903015E1,1.141136993E1,-2.800690933E1
6.889315292E0,-1.776864990E1,1.268596939E1,-3.189971420E1
6.909166292E0,-1.552017563E1,1.401026550E1,-3.488061539E1
6.929017292E0,-1.279673904E1,1.209634552E1,-3.546185669E1
6.948869292E0,-1.094658646E1,8.098159790E0,-3.296295319E1
6.968720292E0,-6.996151428E0,2.807112579E0,-2.558764023E1
6.988572292E0,-1.738784180E0,-5.044659576E0,-1.683070038E1
7.008423083E0,4.850962372E0,-9.974058838E0,-5.787265320E0
7.028275083E0,1.591969482E1,-9.970316620E0,3.163671112E0
7.048126083E0,2.665147797E1,-7.883506165E0,3.928430786E0
7.067978083E0,2.403476944E1,-5.389243011E0,2.893183594E0
7.087829083E0,1.029828461E1,-3.086132355E0,1.112486572E0
7.107681083E0,-4.456532593E0,-1.872306519E0,-1.956431580E0
7.127532083E0,-1.177241913E1,6.225553894E-1,-3.039279785E0
7.147384083E0,-1.303534286E1,5.102289734E0,-1.465901642E0
7.167235083E0,-9.826016693E0,9.812395020E0,6.462062073E-1
7.187086083E0,-4.633614349E0,1.028541138E1,2.580932922E0
7.206938083E0,-5.674699402E-1,6.947951660E0,4.019441528E0
7.226789083E0,2.526595917E0,4.646337891E0,5.349126434E0
7.246641083E0,5.857619019E0,2.990032196E0,5.811664581E0
7.266492083E0,6.925348663E0,1.144370270E0,5.447172546E0
7.286344083E0,4.503385162E0,-1.626817017E0,4.772824860E0
7.306195083E0,2.117945709E0,-2.721790009E0,2.802172852E0
7.326047083E0,6.276448059E-1,-1.507814484E0,-3.903881836E-1
7.345898083E0,7.349716187E-2,-7.783813477E-1,-3.595373383E0
7.365750083E0,-1.297651520E0,-9.741741943E-1,-7.104226685E0
7.385601083E0,-7.888595581E-2,-7.746391296E-1,-1.169847290E1
7.405453083E0,1.739382935E0,7.915539551E-1,-1.778556473E1
7.425304083E0,3.354224854E0,1.683998108E0,-2.558958618E1
7.445155083E0,-1.947749634E0,-2.891387329E0,-4.029440735E1
7.465007083E0,-1.322365128E1,-1.430290695E1,-6.571394714E1
7.484858083E0,-1.404439453E1,-9.556726685E0,-7.872533981E1
7.504710083E0,-1.003827530E1,8.080945587E0,-7.861771362E1
7.524561083E0,-1.087488556E1,-5.676645355E0,-7.852580475E1
7.544413083E0,-2.016516632E1,-2.384586227E1,-7.847251556E1
7.564264083E0,-1.974903168E1,-4.367752213E1,-7.833330505E1
7.584116083E0,-1.374935806E1,-7.041267609E1,-7.810098816E1
7.603967083E0,-1.446636703E1,-7.858523117E1,-7.804994431E1
7.623819083E0,-7.415579224E0,-7.860424164E1,-7.799560730E1
7.643670083E0,5.225483551E0,-7.849541794E1,-5.502692093E1
7.663521083E0,3.447630615E1,-7.829363754E1,-1.137275024E1
7.683373083E0,2.316403015E1,-7.814649353E1,2.388014099E1
7.703224083E0,2.337898315E1,-7.080860275E1,3.891816925E1
7.723076083E0,1.045830185E1,-5.348377991E1,4.017869797E1
7.742927083E0,2.021246796E0,-4.322306717E1,2.480955826E1
7.762779083E0,-6.014492798E0,-3.198279144E1,-2.826123047E-1
7.782630083E0,-1.049093399E1,-2.016711227E1,-2.196008377E1
7.802482083E0,-9.784253540E0,-1.455124054E1,-3.347488861E1
7.822333083E0,-8.081843719E0,-8.829987946E0,-3.684019043E1
7.842185083E0,-7.275769958E0,-3.714675293E0,-3.640399750E1
7.862036083E0,-9.167685699E0,3.384461975E-1,-3.084410934E1
7.881887083E0,-1.326975540E1,3.541934509E0,-2.851330627E1
7.901739083E0,-1.733709732E1,7.868986359E0,-3.058544724E1
7.921590083E0,-2.400887329E1,1.295286438E1,-2.944541794E1
7.941442083E0,-2.837244919E1,1.517738846E1,-2.680775299E1
7.961293083E0,-2.845941833E1,1.513457748E1,-2.512016235E1
7.981145083E0,-3.017290512E1,1.303354660E1,-3.000959473E1
