"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.016255167E0,-3.224148750E-1,1.771975756E-1,-1.094320416E-1
3.036105167E0,-4.065113068E-1,2.340559661E-1,-1.253065616E-1
3.055955167E0,-4.032092988E-1,1.996724308E-1,-6.079833210E-2
3.075805167E0,-2.883637846E-1,7.476017624E-2,1.038253307E-1
3.095654167E0,-1.279021204E-1,3.802287281E-1,8.868026733E-2
3.115504167E0,-7.855742425E-2,7.529357672E-1,7.724639960E-3
3.135354167E0,1.486436184E-2,2.618821859E-1,9.462528676E-2
3.155204167E0,5.607270077E-2,-2.703260481E-1,1.061444581E-1
3.175053167E0,-5.429348350E-2,-4.144099727E-2,3.812061995E-2
3.194903167E0,-2.043661773E-1,2.557193339E-1,-8.327860385E-2
3.214753167E0,-2.416249067E-1,-4.479688779E-2,-1.547495276E-1
3.234603167E0,-1.062227860E-1,-3.190841079E-1,-2.596485242E-2
3.254452167E0,4.226380214E-2,-3.986491561E-1,1.327621788E-1
3.274302167E0,8.611406386E-2,-3.711452782E-1,5.059956759E-2
3.294152167E0,4.777632281E-2,-2.758845389E-1,3.684480116E-2
3.314002167E0,8.953409642E-2,-2.163844407E-1,-1.249950752E-2
3.333851167E0,1.663818359E-1,-3.620911837E-1,-1.096160337E-1
3.353701167E0,1.208281592E-1,-3.914080262E-1,-2.229384929E-1
3.373551167E0,-1.618420519E-2,-1.960045546E-1,-2.030691504E-1
3.393401167E0,5.184078589E-3,1.919136494E-1,-3.310606182E-1
3.413250167E0,1.055847555E-1,3.714695573E-1,-4.700444639E-1
3.433100167E0,2.011147439E-1,2.374156117E-1,-5.400041342E-1
3.452950167E0,2.140823752E-1,-6.698463112E-2,-3.693257570E-1
3.472800167E0,2.032099962E-1,2.130260877E-2,-3.178311586E-1
3.492649167E0,1.753485352E-1,3.879258037E-1,-4.130149782E-1
3.512498750E0,1.320899278E-1,5.145065188E-1,-5.177163482E-1
3.532348750E0,7.036877424E-2,2.057565600E-1,-4.420075417E-1
3.552197750E0,-2.880546730E-3,-1.760265380E-1,-1.948707402E-1
3.572047750E0,-1.158032045E-1,-2.041636854E-1,-9.701835364E-2
3.591897750E0,-2.373672873E-1,3.674189746E-2,-7.809615880E-2
3.611747750E0,-3.256343603E-1,2.606849968E-1,-4.943445697E-2
3.631596750E0,-3.246565461E-1,1.910313070E-1,8.172023296E-2
3.651446750E0,-2.716744244E-1,3.540548496E-3,1.770297438E-1
3.671296750E0,-2.515167296E-1,-1.092653424E-1,2.212036997E-1
3.691146750E0,-3.057143986E-1,-4.516511410E-2,2.345253229E-1
3.710995750E0,-3.661903739E-1,4.399765655E-2,2.782252431E-1
3.730845750E0,-3.808659911E-1,9.549730457E-3,2.873534858E-1
3.750695750E0,-3.309955299E-1,-1.001033038E-1,2.449231744E-1
3.770545750E0,-2.660612762E-1,-1.797126383E-1,2.116391212E-1
3.790394750E0,-2.203693092E-1,-1.754360646E-1,2.096514702E-1
3.810244750E0,-1.880284101E-1,-1.168602109E-1,2.361750305E-1
3.830094750E0,-1.462696791E-1,-2.022575215E-2,2.606890500E-1
3.849944750E0,-1.061267331E-1,7.977806032E-2,2.392012328E-1
3.869793750E0,-5.981048942E-2,1.261835992E-1,2.434914410E-1
3.889643750E0,-1.612280868E-2,1.912878901E-1,2.377421260E-1
3.909493750E0,1.192619838E-2,2.827425003E-1,2.586955726E-1
3.929343750E0,3.685941175E-2,3.295449317E-1,2.698442638E-1
3.949192750E0,6.475336105E-2,2.810108662E-1,2.318300158E-1
3.969042750E0,9.616101533E-2,2.216843665E-1,1.527829021E-1
3.988892750E0,1.188213080E-1,1.817397028E-1,8.139969409E-2
4.008742750E0,1.303112358E-1,1.235965267E-1,5.761778727E-2
4.028591750E0,9.268289059E-2,3.497228026E-2,6.044481322E-2
4.048441750E0,5.666572601E-2,-3.236830607E-2,1.050595492E-1
4.068291750E0,2.283827588E-2,-5.354763567E-2,1.573054790E-1
4.088141750E0,1.608925313E-2,-8.784345537E-2,2.238500267E-1
4.107990750E0,6.209562719E-2,-2.391571701E-1,2.797918022E-1
4.127840750E0,1.284075826E-1,-4.546684027E-1,2.862823606E-1
4.147690750E0,1.905025989E-1,-5.799198151E-1,2.575661242E-1
4.167540750E0,2.222383767E-1,-5.496916771E-1,2.135824859E-1
4.187389750E0,2.069492191E-1,-3.551399708E-1,1.549726427E-1
4.207239750E0,1.784497350E-1,-1.463762820E-1,1.063052043E-1
4.227089750E0,1.606484354E-1,-1.331944615E-1,3.275808692E-2
