"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.446734394E1,-3.545761347E0,4.484098434E0,-8.553887367E0
6.448722389E1,-8.875787735E0,-9.045825601E-1,-1.005000782E1
6.450713852E1,-1.098807812E1,-4.931895733E0,-9.406673431E0
6.452701795E1,-1.167135906E1,-4.281105042E0,-7.852431774E0
6.454691441E1,-1.171403503E1,-1.404509783E0,-7.479333878E0
6.456682123E1,-1.078768158E1,-2.563216910E-2,-6.731540203E0
6.458669540E1,-9.335768700E0,3.762269914E-1,-5.507787228E0
6.460659389E1,-7.116355896E0,1.457704782E0,-6.054651260E0
6.462651853E1,-4.275445938E0,1.634134054E0,-6.624950409E0
6.464638436E1,-1.744785070E0,4.753602445E-1,-5.657585621E0
6.466624462E1,-4.836823642E-1,-8.054493070E-1,-4.831963539E0
6.468617030E1,1.580539495E-1,-1.764292240E0,-4.239760399E0
6.470606155E1,9.468590021E-1,-2.138455391E0,-3.312342167E0
6.472594665E1,1.766622424E0,-1.708300829E0,-2.726064444E0
6.474583108E1,2.381195307E0,-8.816134930E-1,-2.702629328E0
6.476571478E1,2.850763321E0,-1.279611140E-1,-2.633322716E0
6.478560988E1,3.139108658E0,6.347457170E-1,-2.349770784E0
6.480553920E1,3.126325846E0,1.565892577E0,-2.123209238E0
6.482538441E1,2.980255604E0,2.529528856E0,-1.939323306E0
6.484528160E1,2.858219862E0,3.392500877E0,-1.709632397E0
6.486518394E1,2.772402048E0,4.069389820E0,-1.440461397E0
6.488506785E1,2.535187960E0,4.462194443E0,-1.225151181E0
6.490493446E1,2.231396914E0,4.668517113E0,-1.073222280E0
6.492484832E1,1.922812223E0,4.605601788E0,-7.875400782E-1
6.494473530E1,1.540127277E0,4.432367802E0,-3.910070956E-1
6.496461722E1,1.179279566E0,4.423846245E0,-1.074553803E-1
6.498454201E1,8.935973644E-1,4.433433056E0,5.246272683E-2
6.500440925E1,6.558506489E-1,4.160001278E0,2.768274248E-1
6.502430097E1,4.703669548E-1,3.719727039E0,4.922042489E-1
6.504420613E1,4.181705415E-1,3.310944080E0,5.998593569E-1
6.506408410E1,4.959325492E-1,3.034316301E0,6.856771708E-1
6.508396978E1,6.244263053E-1,2.879191637E0,7.432663441E-1
6.510385733E1,6.782205701E-1,2.657490015E0,7.997236848E-1
6.512375019E1,6.489266157E-1,2.293979406E0,8.823458552E-1
6.514365800E1,5.998593569E-1,1.907566071E0,8.365408182E-1
6.516359155E1,5.540543199E-1,1.697515368E0,6.649051309E-1
6.518340113E1,4.298880994E-1,1.653840899E0,5.167046189E-1
6.520332634E1,2.981986701E-1,1.586664557E0,3.818860352E-1
6.522323722E1,2.240983993E-1,1.329743743E0,2.592510879E-1
6.524311321E1,1.953371018E-1,8.783512115E-1,1.659766138E-1
6.526298175E1,1.857500076E-1,4.428706169E-1,4.873441160E-2
6.528288873E1,1.366827190E-1,1.736995578E-1,-6.957302988E-2
6.530275004E1,4.667052254E-2,-5.226299539E-2,-1.841521561E-1
6.532266967E1,-1.944050193E-2,-4.312862158E-1,-2.870802879E-1
6.534253816E1,-8.981245756E-2,-8.821461201E-1,-3.504616618E-1
6.536242076E1,-1.665758193E-1,-1.189199567E0,-4.187031686E-1
6.538231181E1,-2.417413145E-1,-1.354443789E0,-4.821510911E-1
6.540223144E1,-2.944703400E-1,-1.516425729E0,-5.034557581E-1
6.542211925E1,-3.350157738E-1,-1.676343918E0,-4.917382002E-1
6.544202259E1,-3.754946291E-1,-1.745118022E0,-4.832163453E-1
6.546189009E1,-4.203009903E-1,-1.721150279E0,-4.672378302E-1
6.548176639E1,-4.282902479E-1,-1.698713779E0,-4.559863210E-1
6.550166009E1,-3.994623721E-1,-1.634799838E0,-4.533232152E-1
6.552158561E1,-3.701684773E-1,-1.521219373E0,-4.581167698E-1
6.554148092E1,-3.563204408E-1,-1.415694714E0,-4.848141670E-1
6.556134035E1,-3.472659588E-1,-1.353378534E0,-4.880098701E-1
6.558125092E1,-3.232316375E-1,-1.312300563E0,-4.522579908E-1
6.560113894E1,-3.072531521E-1,-1.224352241E0,-4.085834324E-1
6.562102509E1,-3.056553006E-1,-1.128414631E0,-3.515268862E-1
6.564090248E1,-3.061879277E-1,-1.047922969E0,-2.865476906E-1
6.566079420E1,-3.029922247E-1,-9.525180459E-1,-2.385456264E-1
6.568068264E1,-2.832854092E-1,-8.187647462E-1,-1.943384558E-1
6.570057806E1,-2.449370176E-1,-6.449986100E-1,-1.474016160E-1
6.572047467E1,-1.905435622E-1,-4.765586257E-1,-1.101184636E-1
6.574036582E1,-1.238999143E-1,-3.550554812E-1,-5.998593569E-2
6.576024066E1,-5.838808417E-2,-2.111158669E-1,1.944050193E-2
6.578016363E1,-1.517957076E-2,1.804238372E-2,8.388710022E-2
6.580005957E1,7.190322969E-3,2.781589627E-1,1.201715991E-1
6.581992878E1,3.541899845E-2,4.892082810E-1,1.468024254E-1
6.583981571E1,8.501891047E-2,6.533873081E-1,1.953371018E-1
6.585971889E1,1.442059278E-1,8.202294111E-1,2.800897062E-1
6.587963342E1,2.006632686E-1,1.027550459E0,3.583843410E-1
6.589950493E1,2.779592276E-1,1.267427564E0,4.165061116E-1
6.591939915E1,4.074516296E-1,1.494987965E0,5.001934767E-1
6.593927608E1,5.721632838E-1,1.732202053E0,6.216966510E-1
6.595919384E1,7.097114921E-1,1.946979642E0,7.640383840E-1
6.597906009E1,8.258884549E-1,2.079734325E0,9.441959262E-1
6.599895504E1,9.463263750E-1,2.153768063E0,1.141929746E0
6.601885050E1,1.027883291E0,2.246509790E0,1.313032866E0
6.603871118E1,1.066830873E0,2.290251017E0,1.472351789E0
6.605862665E1,1.063568592E0,2.187389374E0,1.672815323E0
6.607853602E1,1.018828869E0,1.940055609E0,1.920082569E0
6.609838707E1,8.354755640E-1,1.520087481E0,2.186057806E0
6.611830082E1,5.226299763E-1,6.081148982E-1,2.402966022E0
6.613819842E1,2.155765295E-1,-6.865426898E-1,2.771270275E0
6.615807858E1,-8.255556226E-3,-1.947645426E0,3.324525595E0
6.617794040E1,-3.328853101E-2,-2.951294661E0,4.014796734E0
6.619783519E1,2.667742968E-1,-3.726251602E0,4.902734756E0
6.621772056E1,8.866733313E-1,-4.162797451E0,5.942136288E0
6.623765504E1,1.600845456E0,-4.213396072E0,6.945252895E0
6.625754962E1,2.443511486E0,-3.868060827E0,7.609891415E0
6.627740993E1,3.326722622E0,-2.910216570E0,7.796973228E0
6.629728983E1,4.015861988E0,-1.189732075E0,7.404168606E0
6.631721519E1,4.518518925E0,1.119227052E0,6.406377792E0
6.633712285E1,4.998739243E0,3.080653906E0,5.089350700E0
6.635698280E1,5.276964664E0,3.487373114E0,3.830378294E0
6.637688071E1,5.354260445E0,1.730604172E0,2.392846346E0
6.639678394E1,5.033359051E0,1.058575325E-2,-1.159772426E-1
6.641665410E1,2.673268795E0,3.810205460E-1,-3.259080410E0
6.643655462E1,-1.806635261E0,2.056232691E0,-6.436271191E0
6.645644274E1,-9.430641174E0,6.001256704E-1,-8.814537048E0
6.647633978E1,-1.446479893E1,-3.756078243E0,-8.192507744E0
6.649623821E1,-1.657868767E1,-3.519463301E0,-4.942814350E0
6.651613300E1,-1.688141441E1,1.440128446E0,-2.485121965E0
6.653600410E1,-1.652862167E1,5.377362728E0,-1.906301022E0
6.655589644E1,-1.511718750E1,6.189669609E0,-2.570940018E0
6.657579436E1,-1.176995945E1,4.854000568E0,-3.580447912E0
6.659568160E1,-8.243638992E0,3.260811329E0,-4.806331635E0
6.661560378E1,-5.073904514E0,1.882999063E0,-5.120308876E0
6.663550759E1,-2.414217472E0,8.575125933E-1,-4.853268147E0
6.665533030E1,-1.100918293E0,1.097190008E-1,-4.603804111E0
6.667528748E1,-3.115140796E-1,-4.541887343E-1,-4.050015926E0
6.669512535E1,4.756931365E-1,-7.723605037E-1,-3.237176657E0
6.671503780E1,1.210703850E0,-9.370721579E-1,-2.570940018E0
6.673492894E1,2.349171638E0,-6.844122410E-1,-1.444189668E0
6.675481524E1,3.298494101E0,8.884709477E-1,-7.587788105E-1
6.677468212E1,3.385909796E0,1.988590360E0,-1.152116060E0
6.679460123E1,3.653949022E0,2.416015148E0,-9.037170410E-1
6.681448092E1,4.276511192E0,2.454962730E0,-1.063901484E-1
6.683436957E1,4.690687180E0,2.764612675E0,1.953371018E-1
6.685424061E1,4.693350315E0,3.169667482E0,2.501966059E-1
6.687416061E1,4.605401993E0,3.294432878E0,4.751605093E-1
6.689404832E1,4.418320179E0,3.288041353E0,6.824814677E-1
6.691394280E1,4.023851395E0,3.358879566E0,6.681008339E-1
6.693380613E1,3.645427227E0,3.413805485E0,5.321504474E-1
6.695372696E1,3.390170574E0,3.321596384E0,4.868780673E-1
6.697361957E1,3.059682131E0,3.106818676E0,6.121095419E-1
6.699353040E1,2.607157707E0,3.034848928E0,5.908048749E-1
6.701336358E1,2.265484333E0,3.003957033E0,3.701684773E-1
6.703328519E1,2.018217087E0,2.806156635E0,2.875463367E-1
6.705319535E1,1.809830904E0,2.485321760E0,4.378107786E-1
6.707306009E1,1.518223405E0,2.350503206E0,5.881417990E-1
6.709295415E1,1.198986292E0,2.624933958E0,5.631088018E-1
6.711281951E1,9.719585776E-1,3.148362875E0,4.975304008E-1
6.713271816E1,7.853430510E-1,3.062012434E0,4.596480429E-1
6.715260233E1,5.801525116E-1,2.371807814E0,4.698343277E-1
6.717253478E1,3.509942889E-1,1.709832191E0,4.682364762E-1
6.719238384E1,2.358825356E-1,1.427878261E0,4.426043332E-1
6.721231556E1,2.337520719E-1,1.556838036E0,4.677038789E-1
6.723220186E1,2.529262602E-1,1.562164187E0,4.527240396E-1
6.725208852E1,2.182396203E-1,1.096857071E0,3.701684773E-1
6.727195436E1,1.426080763E-1,4.242290556E-1,2.485987544E-1
6.729184363E1,8.342105895E-2,-1.300915778E-1,1.127149686E-1
6.731175201E1,4.127778113E-2,-4.232304096E-1,-1.897446252E-2
6.733165071E1,2.396774245E-3,-5.852789879E-1,-1.585865617E-1
6.735155446E1,-3.328853101E-2,-8.288844228E-1,-2.945369184E-1
6.737144957E1,-6.850779802E-2,-1.131610394E0,-3.798221648E-1
6.739130441E1,-1.276282370E-1,-1.337866068E0,-4.432035089E-1
6.741121030E1,-1.980001926E-1,-1.366161346E0,-5.439345837E-1
6.743108707E1,-2.428065538E-1,-1.370954871E0,-6.340133548E-1
6.745099978E1,-2.657090724E-1,-1.485534072E0,-6.740261912E-1
6.747086165E1,-2.923398912E-1,-1.625678778E0,-6.761566401E-1
6.749076285E1,-3.462007344E-1,-1.730737329E0,-6.564498544E-1
6.751069712E1,-3.936035931E-1,-1.796781778E0,-6.372090578E-1
6.753054342E1,-4.090494812E-1,-1.760563850E0,-6.265567541E-1
6.755044306E1,-4.021254778E-1,-1.604374051E0,-6.372090578E-1
6.757035405E1,-3.904078901E-1,-1.454642296E0,-6.372090578E-1
6.759021071E1,-3.744294047E-1,-1.439662457E0,-6.249588728E-1
6.761009826E1,-3.557878435E-1,-1.494588494E0,-6.031216383E-1
6.763000988E1,-3.430050313E-1,-1.450381398E0,-5.487281680E-1
6.764988233E1,-3.408745527E-1,-1.286734939E0,-4.709661603E-1
6.766979832E1,-3.440702558E-1,-1.081011772E0,-4.085834324E-1
6.768971066E1,-3.226990402E-1,-9.290829301E-1,-3.808873892E-1
6.770961149E1,-2.816875577E-1,-8.395367861E-1,-3.206351399E-1
6.772947832E1,-2.299571782E-1,-7.159031630E-1,-2.236323506E-1
6.774933066E1,-1.750976741E-1,-4.967980385E-1,-1.436733007E-1
6.776924196E1,-1.095192730E-1,-2.436720580E-1,-7.596442848E-2
6.778914446E1,-3.967992961E-2,-2.669740282E-2,1.304910425E-2
6.780899649E1,-3.462007269E-3,1.726343334E-1,1.254977584E-1
6.782889342E1,3.382114694E-2,3.874119222E-1,2.427399755E-1
6.784879561E1,9.620385617E-2,6.182346344E-1,3.477320075E-1
6.786870123E1,1.575213373E-1,8.287512660E-1,4.511261880E-1
6.788857222E1,2.054568231E-1,1.008908868E0,5.812177658E-1
6.790849868E1,2.598502934E-1,1.127748847E0,7.325474620E-1
6.792838530E1,3.893426657E-1,1.100585461E0,8.823458552E-1
6.794828228E1,5.721632838E-1,9.411999583E-1,1.049187899E0
6.796816061E1,7.107767463E-1,8.154358864E-1,1.249052286E0
6.798802014E1,7.640383840E-1,8.980579972E-1,1.461166859E0
6.800791649E1,7.565817833E-1,1.153913617E0,1.698913574E0
6.802783566E1,6.974613070E-1,1.297786713E0,1.982465267E0
6.804769691E1,5.508586168E-1,1.094726682E0,2.322540760E0
6.806760295E1,3.600487709E-1,5.888741016E-1,2.661484718E0
6.808747332E1,8.288844675E-2,-2.121811062E-1,3.035115242E0
6.810738024E1,-4.287562892E-2,-9.242894053E-1,3.515868187E0
6.812726259E1,6.637733430E-2,-1.194525719E0,4.078244686E0
6.814718201E1,4.165726900E-1,-1.261169314E0,4.698609829E0
6.816705457E1,9.500547051E-1,-1.430075288E0,5.332889557E0
6.818693467E1,1.554507852E0,-1.811695099E0,6.038606167E0
6.820682201E1,2.204766035E0,-2.473737478E0,6.974546432E0
6.822672321E1,2.852361202E0,-2.861215830E0,7.867877483E0
6.824660483E1,3.414138317E0,-2.395908833E0,8.160484314E0
6.826655639E1,3.749420404E0,-1.373618007E0,8.010685921E0
6.828639337E1,3.980709314E0,6.657706201E-2,7.548041344E0
6.830627826E1,4.301544189E0,1.701243758E0,6.695255756E0
6.832621030E1,4.836157799E0,2.305164337E0,5.549797535E0
6.834607743E1,5.626627445E0,1.484868288E0,4.180040836E0
6.836598488E1,6.633472443E0,9.849410653E-1,2.094381332E0
6.838585738E1,6.213437557E0,2.320077419E0,-8.904016614E-1
6.840574899E1,3.571926117E0,4.220253468E0,-4.001015186E0
6.842564748E1,-2.198374748E0,3.927114725E0,-7.317351818E0
6.844555436E1,-9.726975441E0,-5.250933170E-1,-9.796814919E0
6.846542618E1,-1.373404980E1,-3.225791931E0,-9.751009941E0
6.848530597E1,-1.423936939E1,-7.217619419E-1,-9.125784874E0
6.850525441E1,-1.407678795E1,2.522604942E0,-8.350295067E0
6.852510238E1,-1.373138618E1,4.014996529E0,-8.119472504E0
6.854499576E1,-1.238186932E1,3.665932894E0,-8.203692436E0
6.856489738E1,-1.009794331E1,2.473071575E0,-7.993175507E0
6.858477613E1,-6.812032223E0,1.520620108E0,-8.335381508E0
6.860463868E1,-3.294233084E0,7.190322876E-2,-7.418615818E0
6.862456623E1,-1.494788289E0,-1.220623851E0,-5.400664806E0
6.864444608E1,-1.729672104E-1,-1.290995836E0,-3.902414560E0
6.866434201E1,1.445787549E0,-8.730916381E-1,-2.768673897E0
6.868421118E1,3.216937065E0,-5.938008428E-1,-1.340262890E0
6.870410847E1,4.105408192E0,5.485950038E-2,-1.236868739E0
6.872401602E1,3.962600231E0,7.578467131E-1,-1.337067127E0
6.874387878E1,4.127311707E0,1.004647851E0,-1.052450180E0
6.876378545E1,4.121453285E0,1.012637138E0,-1.301914454E0
6.878370769E1,3.879978180E0,8.953949213E-1,-1.644586682E0
6.880358446E1,3.494097471E0,1.012104511E0,-1.797048092E0
6.882352248E1,3.245165825E0,1.560566425E0,-1.764558554E0
6.884335951E1,2.971733809E0,2.370742559E0,-1.621151567E0
6.886322920E1,2.554961443E0,3.194766998E0,-1.386600494E0
6.888313139E1,2.098708868E0,3.935103893E0,-1.058841586E0
6.890300566E1,1.730404496E0,4.500076771E0,-6.782871485E-1
6.892291259E1,1.533735871E0,4.702071667E0,-2.625133693E-1
6.894278207E1,1.377013445E0,4.543218613E0,1.212368309E-1
6.896270082E1,1.140864611E0,4.148816109E0,3.514603078E-1
6.898257378E1,9.335435629E-1,3.542765379E0,4.629103243E-1
6.900248238E1,7.501903772E-1,2.903692007E0,5.924026966E-1
6.902237384E1,7.118419409E-1,2.480528355E0,7.491251230E-1
6.904226186E1,7.299509048E-1,2.251836061E0,8.397365212E-1
6.906216280E1,7.331466079E-1,2.102636814E0,8.360081911E-1
6.908203993E1,7.592448592E-1,2.080266953E0,7.272212505E-1
6.910194498E1,6.776879430E-1,2.172476292E0,6.083812118E-1
6.912181931E1,6.233610511E-1,2.152702808E0,5.316178799E-1
6.914173030E1,5.870765448E-1,1.932599068E0,4.874106944E-1
6.916160045E1,5.428693891E-1,1.586131930E0,4.255605936E-1
6.918148951E1,4.485296905E-1,1.280743003E0,3.333513737E-1
6.920136878E1,3.334179223E-1,1.094726682E0,2.597837150E-1
6.922126764E1,2.465348691E-1,8.692301512E-1,2.363485843E-1
6.924117800E1,1.857500076E-1,5.313515663E-1,1.894783229E-1
6.926105399E1,1.318891644E-1,2.072543949E-1,8.228924870E-2
6.928095352E1,3.169068322E-2,-2.030600421E-2,-4.400743917E-2
6.930083207E1,-6.850779802E-2,-2.356162220E-1,-1.516625583E-1
6.932074082E1,-1.489994675E-1,-5.069177747E-1,-2.268280536E-1
6.934060972E1,-2.230331600E-1,-7.430666089E-1,-3.046566546E-1
6.936052925E1,-3.083183765E-1,-9.338764548E-1,-4.069855809E-1
6.938040628E1,-3.770924807E-1,-1.184938550E0,-5.018579364E-1
6.940027519E1,-4.346816540E-1,-1.478077412E0,-5.481955409E-1
6.942019915E1,-4.906063974E-1,-1.656104445E0,-5.860778689E-1
6.944006780E1,-5.449998379E-1,-1.672615528E0,-6.467961669E-1
6.945994681E1,-5.780220628E-1,-1.650245667E0,-6.937330365E-1
6.947984983E1,-5.902722478E-1,-1.674746037E0,-6.825480461E-1
6.949975358E1,-5.902722478E-1,-1.709898710E0,-6.612433791E-1
6.951966425E1,-5.902722478E-1,-1.739259243E0,-6.377416849E-1
6.953955628E1,-5.828156471E-1,-1.773879290E0,-5.839474201E-1
6.955940076E1,-5.663045049E-1,-1.810629845E0,-5.268908739E-1
6.957929858E1,-5.508586168E-1,-1.794118762E0,-4.965317547E-1
6.959920321E1,-5.327496529E-1,-1.704039931E0,-4.864120185E-1
6.961908899E1,-5.130428672E-1,-1.557503819E0,-4.752270877E-1
6.963898347E1,-4.756931365E-1,-1.407705426E0,-4.463992119E-1
6.965885608E1,-4.352142811E-1,-1.261701941E0,-3.968658745E-1
6.967876863E1,-4.010602236E-1,-1.136936545E0,-3.339505494E-1
6.969863816E1,-3.744294047E-1,-1.022357345E0,-2.476001084E-1
6.971855467E1,-3.387441039E-1,-8.496564627E-1,-1.596518010E-1
6.973843118E1,-2.742309272E-1,-6.402050257E-1,-7.330134511E-2
6.975831399E1,-2.006632686E-1,-4.157737792E-1,1.784265228E-2
6.977822800E1,-1.350848675E-1,-1.599846780E-1,1.100518852E-1
6.979812285E1,-7.383396477E-2,1.017297506E-1,1.964023411E-1
6.981801738E1,-1.464695390E-2,3.639768064E-1,2.699034214E-1
6.983788222E1,4.720313847E-2,6.352783442E-1,3.589169383E-1
6.985777587E1,1.270956099E-1,9.161669612E-1,4.820845127E-1
6.987770628E1,2.235657871E-1,1.184805393E0,6.312837005E-1
6.989758967E1,3.200359344E-1,1.441726327E0,7.853430510E-1
6.991743139E1,4.208336174E-1,1.707169056E0,9.452611804E-1
6.993733816E1,5.705654621E-1,1.927272797E0,1.093395114E0
6.995722389E1,7.597774267E-1,2.049308538E0,1.207508206E0
6.997714436E1,9.122389555E-1,2.102104187E0,1.331674457E0
6.999701618E1,9.948610663E-1,2.167682648E0,1.473949671E0
7.001692353E1,1.016698360E0,2.346708298E0,1.608302116E0
7.003677540E1,9.463263750E-1,2.571672201E0,1.746316433E0
7.005667915E1,7.816147208E-1,2.458690882E0,1.969682455E0
7.007658925E1,5.636414289E-1,1.675145507E0,2.328399658E0
7.009644170E1,3.184380829E-1,4.327509105E-1,2.717476130E0
7.011634988E1,9.354077280E-2,-7.478601336E-1,3.157750130E0
7.013625925E1,-5.592473317E-3,-1.566025734E0,3.766397715E0
7.015615353E1,2.081198990E-1,-2.076072693E0,4.499810696E0
7.017606623E1,7.778863907E-1,-2.484389782E0,5.247604370E0
7.019590878E1,1.537464142E0,-2.859617949E0,6.083345890E0
7.021582910E1,2.394510746E0,-2.956088305E0,6.916424751E0
7.023569691E1,3.212676287E0,-2.395908833E0,7.410559654E0
7.025558019E1,3.820791245E0,-1.064434052E0,7.503834248E0
7.027556696E1,4.095820904E0,6.896718144E-1,7.306566238E0
7.029535707E1,4.031907082E0,2.295044661E0,6.877543926E0
7.031524446E1,3.776051283E0,2.940509081E0,6.419160843E0
7.033519019E1,3.411475420E0,2.369144917E0,6.206513405E0
7.035504816E1,3.293700457E0,1.335136414E0,5.934146881E0
7.037496467E1,3.629448652E0,8.303491473E-1,5.077033520E0
7.039484811E1,4.085168839E0,1.724212766E0,3.451954126E0
7.041474592E1,3.801616907E0,4.423313618E0,7.394714355E-1
7.043459483E1,2.696171284E0,6.992921829E0,-3.041573286E0
7.045455014E1,-9.702941179E-1,5.385352135E0,-7.091855526E0
7.047443212E1,-6.125489235E0,-2.964010835E-1,-1.031118965E1
7.049430587E1,-9.847946167E0,-3.782243013E0,-1.164153194E1
7.051417207E1,-1.142402458E1,-2.638915062E0,-1.118421459E1
7.053408936E1,-1.189845276E1,-1.407439113E-1,-1.023176289E1
7.055396748E1,-1.232534504E1,1.055312991E0,-9.520187378E0
7.057387061E1,-1.221183109E1,8.756881356E-1,-8.562942505E0
7.059375754E1,-1.123055172E1,2.579195499E-1,-6.985798359E0
7.061365467E1,-9.043695450E0,6.709636450E-1,-6.206580162E0
7.063358951E1,-5.953853607E0,1.475281119E0,-5.873428822E0
7.065342556E1,-3.272861958E0,1.710364819E0,-4.930564404E0
7.067329248E1,-1.762361407E0,1.727941155E0,-4.114529133E0
7.069322071E1,-2.811549306E-1,1.430008769E0,-3.367800713E0
7.071310337E1,1.227747679E0,8.287512660E-1,-2.433458328E0
7.073299139E1,2.377999544E0,4.167724252E-1,-1.676077604E0
7.075287274E1,3.103423357E0,3.042571843E-1,-1.307240605E0
7.077275451E1,3.360277653E0,4.625774324E-1,-1.233672976E0
7.079265040E1,3.353886127E0,1.013702393E0,-1.223020673E0
7.081254816E1,3.308081150E0,1.912892222E0,-1.300316691E0
7.083244056E1,3.382181406E0,2.724666357E0,-1.305110216E0
7.085231483E1,3.472792864E0,3.265604973E0,-1.060972095E0
7.087222696E1,3.218534946E0,3.415935993E0,-7.118419409E-1
7.089213368E1,2.794771910E0,3.168069601E0,-3.851483166E-1
7.091201238E1,2.557091951E0,2.895170212E0,-7.916013151E-2
7.093190592E1,2.415815353E0,2.819538593E0,1.921414137E-1
7.095179514E1,2.198374748E0,2.748101473E0,4.527240396E-1
7.097164889E1,1.891321182E0,2.684653521E0,6.163704395E-1
7.099159368E1,1.572084188E0,2.790710688E0,6.984599829E-1
7.101148967E1,1.331141829E0,3.008218050E0,8.114412427E-1
7.103134597E1,1.192595005E0,3.128655910E0,9.617722631E-1
7.105122478E1,1.099320531E0,2.981520653E0,1.107775807E0
7.107111326E1,9.900675416E-1,2.583389759E0,1.145658135E0
7.109101530E1,9.015865922E-1,2.144181013E0,1.061970711E0
7.111089561E1,8.882712126E-1,1.851042151E0,9.809464812E-1
7.113077540E1,8.631716371E-1,1.826009154E0,9.206942320E-1
7.115070530E1,7.853430510E-1,1.931001186E0,8.365408182E-1
7.117057894E1,6.654377580E-1,1.867020607E0,7.197646499E-1
7.119048550E1,6.206979752E-1,1.579208016E0,6.478614211E-1
7.121037655E1,5.742937326E-1,1.207175374E0,5.977289081E-1
7.123025811E1,4.847475886E-1,8.591104150E-1,4.884759188E-1
7.125015228E1,3.888100684E-1,4.934692085E-1,3.733641803E-1
7.127003014E1,2.667742968E-1,1.364164054E-1,2.976660430E-1
7.128990899E1,1.623148769E-1,-1.205044836E-1,1.574547589E-1
7.130981905E1,4.826837033E-2,-2.873466015E-1,1.731003635E-2
7.132970722E1,-7.170350105E-2,-4.499278069E-1,-8.927984536E-2
7.134962691E1,-1.788259894E-1,-6.476616859E-1,-2.049907744E-1
7.136952587E1,-2.795570791E-1,-8.251561522E-1,-3.371462524E-1
7.138936644E1,-3.653749228E-1,-9.658334851E-1,-4.357468784E-1
7.140928410E1,-4.410730600E-1,-1.077283502E0,-4.917382002E-1
7.142919061E1,-5.125102401E-1,-1.174286246E0,-5.322170258E-1
7.144905149E1,-5.726959109E-1,-1.255244017E0,-5.674363375E-1
7.146896238E1,-6.153718233E-1,-1.335203052E0,-6.068499088E-1
7.148881649E1,-6.137739420E-1,-1.424749136E0,-6.308176517E-1
7.150874102E1,-5.945332050E-1,-1.473283887E0,-6.430678368E-1
7.152864009E1,-6.191000938E-1,-1.479142666E0,-6.543194056E-1
7.154851389E1,-6.127087474E-1,-1.391726971E0,-6.623086333E-1
7.156841759E1,-5.902722478E-1,-1.187069058E0,-6.473287940E-1
7.158828155E1,-5.721632838E-1,-9.957265854E-1,-5.930019021E-1
7.160819738E1,-5.231625438E-1,-9.253546000E-1,-5.247604251E-1
7.162805868E1,-4.490622878E-1,-9.157674909E-1,-4.864120185E-1
7.164797134E1,-4.047885537E-1,-8.688306808E-1,-4.384099543E-1
7.166783300E1,-3.962666988E-1,-7.707626820E-1,-3.840830922E-1
7.168775415E1,-4.085168540E-1,-6.460638046E-1,-3.632444739E-1
7.170766467E1,-4.133104086E-1,-5.389413238E-1,-3.366136253E-1
7.172757066E1,-3.792229593E-1,-4.754934013E-1,-3.009283245E-1
7.174740306E1,-3.141771555E-1,-4.504604042E-1,-2.577198148E-1
7.176732550E1,-2.486653328E-1,-3.997952640E-1,-1.846847683E-1
7.178722118E1,-1.905435622E-1,-2.601831555E-1,-1.202381775E-1
7.180707352E1,-1.372153312E-1,-6.884068251E-2,-8.395367861E-2
7.182699561E1,-8.448629081E-2,6.657706201E-2,-3.388772532E-2
7.184685806E1,-3.009283356E-2,1.225017980E-1,5.512581021E-2
7.186677936E1,3.275591508E-2,1.832866520E-1,1.521285921E-1
7.188665061E1,1.095192730E-1,2.845503688E-1,2.406095117E-1
7.190658910E1,1.926740259E-1,4.093157947E-1,3.360144496E-1
7.192643733E1,2.875463367E-1,5.521236062E-1,4.388760030E-1
7.194632754E1,4.069190025E-1,7.296180725E-1,5.475963354E-1
7.196621014E1,5.593804717E-1,8.991232514E-1,6.670355797E-1
7.198611201E1,7.326140404E-1,9.971912503E-1,7.816147208E-1
7.200597347E1,8.861407042E-1,9.668321013E-1,9.111071229E-1
7.202587170E1,1.042796612E0,8.628387451E-1,1.087536335E0
7.204578009E1,1.220291018E0,7.690316439E-1,1.252248049E0
7.206566410E1,1.428677201E0,7.994573712E-1,1.347652912E0
7.208558254E1,1.604041219E0,9.273519516E-1,1.394589782E0
7.210545050E1,1.676010966E0,8.762207627E-1,1.430275083E0
7.212532076E1,1.664826035E0,6.246260405E-1,1.515560269E0
7.214522608E1,1.577942967E0,4.157072008E-1,1.645585299E0
7.216510743E1,1.460168123E0,4.391423166E-1,1.788992286E0
7.218501863E1,1.358904481E0,6.054518223E-1,1.911560655E0
7.220487983E1,1.194192767E0,7.083134055E-1,1.917419434E0
7.222480050E1,8.509214520E-1,5.499930978E-1,1.805503368E0
7.224467665E1,4.437361360E-1,-2.484655976E-1,2.154633522E0
7.226458175E1,2.880789638E-1,-1.405042410E0,2.986114502E0
7.228446530E1,3.967992961E-1,-2.217881680E0,3.717396975E0
7.230433941E1,7.011896372E-1,-2.708221912E0,4.424112320E0
7.232425035E1,1.150984287E0,-3.025394917E0,5.308389187E0
7.234415405E1,1.658434629E0,-3.012545586E0,6.142000675E0
7.236403175E1,2.058163404E0,-2.524335861E0,6.807704449E0
7.238393623E1,2.292181730E0,-1.295256734E0,7.236793518E0
7.240381254E1,2.521339893E0,7.684990764E-1,7.328470230E0
7.242372660E1,2.730325460E0,2.999163628E0,7.225076199E0
