"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.519855006E0,-1.530851364E0,8.831052780E-1,-3.585450649E-1
7.539772090E0,-1.217241168E0,7.640895844E-1,-2.221753597E-1
7.559651204E0,-1.093750596E0,8.955383301E-1,-6.304359436E-2
7.579580111E0,-1.219161272E0,1.074465752E0,-2.526816130E-1
7.599400475E0,-1.203369021E0,7.732801437E-1,-2.114537954E-1
7.619312767E0,-7.334933281E-1,4.180278778E-1,6.850266457E-2
7.639208236E0,-3.733026981E-1,2.424478531E-1,9.181141853E-3
7.659067663E0,-2.215013504E-1,1.647825241E-1,4.007911682E-2
7.678986100E0,-3.609673977E-1,1.246881485E-1,-1.241917610E-1
7.698867350E0,-4.118130207E-1,3.012943268E-1,-3.350503445E-1
7.718741100E0,-1.885316372E-1,4.093160629E-1,-2.381017208E-1
7.738661100E0,6.632685661E-2,6.547927856E-2,-1.124767065E-1
7.758552663E0,3.297996521E-1,-2.235879898E-1,-1.540243626E-1
7.778442975E0,3.403089046E-1,-9.461021423E-2,-1.651197672E-1
7.798332350E0,2.716724873E-1,1.380891800E-1,-3.078318834E-1
7.818211152E0,6.162617207E-1,1.562995911E-1,-3.566840887E-1
