"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.214167042E0,-2.112900019E0,-3.557648897E0,8.675917983E-1
3.234018042E0,-2.802445412E0,-8.440600395E0,9.690074921E-1
3.253869042E0,-3.272531748E0,-1.211677265E1,1.554529071E0
3.273719042E0,-3.347393274E0,-1.218849850E1,1.477434754E0
3.293570042E0,-4.145858288E0,-9.583456993E0,3.015462458E-1
3.313421042E0,-6.467776299E0,-8.021610260E0,-3.289314032E0
3.333271042E0,-8.353179932E0,-8.880715370E0,-8.490791321E0
3.353122042E0,-8.271858215E0,-1.372234631E1,-1.256287479E1
3.372973042E0,-1.180630875E1,-2.086351776E1,-7.767171860E0
3.392823042E0,4.755171537E-1,-7.924114704E0,-3.653419971E0
3.412674042E0,7.397702694E0,9.588797569E0,5.368895054E0
3.432525042E0,3.860458374E0,1.725576782E1,8.755840302E0
3.452376042E0,2.400970221E0,1.025909519E1,7.226194859E0
3.472226042E0,2.003987312E0,2.293194771E0,4.308985233E0
3.492077042E0,2.028073549E0,-1.084116936E0,1.818112016E0
3.511928042E0,1.888427019E0,3.248305321E-1,6.322509050E-1
3.531778042E0,1.919064522E0,6.795586109E0,1.773527861E-1
3.551629042E0,2.040917397E0,1.560522556E1,1.566534877E0
3.571480042E0,2.367752075E0,2.133689880E1,3.424475193E0
3.591330042E0,3.260152340E0,1.781888580E1,5.890184402E0
3.611181042E0,4.611197472E0,4.333255768E0,5.600718021E0
3.631032042E0,4.741269112E0,-1.006280327E1,2.278569937E0
3.650882792E0,3.557372570E0,-1.177913094E1,-1.505334139E0
3.670732792E0,7.919703126E-1,-1.999261022E0,-2.374559402E0
3.690583792E0,-4.240686595E-1,6.862935543E0,-9.121052027E-1
3.710434792E0,-4.924120903E-1,7.085229397E0,-2.047378868E-1
3.730284792E0,3.160150945E-1,1.303727329E-1,-8.029890805E-2
3.750135792E0,8.128526807E-1,-5.013676167E0,-3.939267099E-1
3.769986792E0,1.010587215E0,-4.763617039E0,-8.188124895E-1
3.789836792E0,8.556420803E-1,-7.832654715E-1,-1.018407941E0
3.809687792E0,5.318461061E-1,3.016671896E0,-5.511394143E-1
3.829538792E0,2.837541103E-1,4.636668682E0,-5.930711627E-1
3.849388792E0,7.119132578E-2,4.295578003E0,-8.744105101E-1
3.869239792E0,-1.433969587E-1,2.831270218E0,-8.514239788E-1
3.889090792E0,-6.393802762E-1,1.419623613E0,-4.371124804E-1
3.908941792E0,-1.631667137E0,8.454639316E-1,-1.977299154E-2
3.928791792E0,-2.922231913E0,8.471275866E-2,-4.596248269E-2
3.948642792E0,-4.380449772E0,-4.426702976E0,1.458935440E-1
3.968493792E0,-4.400290012E0,-1.169725227E1,1.016522720E-1
3.988343792E0,-4.216312885E0,-1.534959984E1,-3.729832545E-2
4.008194792E0,-5.328827858E0,-1.376477051E1,-2.438541651E-1
4.028045792E0,-7.114760876E0,-1.202792358E1,-3.157290220E0
4.047895792E0,-6.802157879E0,-1.328620243E1,-8.474967957E0
4.067746792E0,-8.916423798E0,-1.934326935E1,-9.905324936E0
4.087597792E0,-6.772569656E0,-1.231327152E1,-8.770698547E0
4.107448792E0,4.788414478E0,7.687401295E0,-5.780757070E-1
4.127298792E0,3.655142069E0,1.983048439E1,9.823888779E0
4.147149792E0,1.438585877E0,1.104571724E1,1.062414455E1
4.167000792E0,1.447025180E0,3.173950613E-1,7.257887840E0
4.186850792E0,1.416303873E0,-3.568426609E0,3.778394938E0
4.206701792E0,1.471057773E0,-2.126923084E0,1.964334130E0
4.226552792E0,1.530838370E0,4.249908447E0,5.121604800E-1
4.246403792E0,2.218655348E0,1.280923939E1,1.460449696E-1
4.266253792E0,3.497888088E0,1.774807930E1,8.180707693E-1
4.286104792E0,5.441975117E0,1.485962868E1,1.773053408E0
4.305955792E0,6.453961372E0,6.490595818E0,2.491582870E0
4.325805792E0,6.088631630E0,-3.484067202E0,1.702836871E0
4.345656792E0,4.740419388E0,-7.803618431E0,3.163415566E-2
4.365507792E0,2.949918032E0,-4.091280937E0,-9.260613918E-1
4.385357792E0,1.186910868E0,1.692941427E0,-2.403972745E-1
4.405208792E0,5.962163582E-2,5.320771694E0,-1.824868321E-1
4.425059792E0,-1.634784490E-1,5.526283741E0,-3.468697667E-1
4.444910792E0,2.494823784E-1,2.338692188E0,-2.441339493E-1
4.464760792E0,5.846670270E-1,-1.386156201E0,-5.115153193E-1
4.484611792E0,6.710378528E-1,-2.938986063E0,-7.082672119E-1
4.504462792E0,6.848283410E-1,-1.937150121E0,-6.273237467E-1
4.524312792E0,4.633792937E-1,4.907063842E-1,-6.081565022E-1
4.544163792E0,1.913486719E-1,2.420096636E0,-7.111260295E-1
4.564014792E0,1.071980596E-1,3.192843437E0,-7.826405168E-1
4.583864792E0,8.999449760E-2,3.929196358E0,-9.090871811E-1
4.603715792E0,-1.054248363E-1,5.244240761E0,-4.557829797E-1
4.623566792E0,-8.183686733E-1,6.221268654E0,4.414083362E-1
4.643417792E0,-1.907467127E0,4.451732635E0,8.806511760E-1
4.663268542E0,-3.650298119E0,-9.028278589E-1,1.013463855E0
4.683119542E0,-6.266462803E0,-8.909733772E0,7.509266138E-1
4.702970542E0,-7.574859142E0,-1.485182476E1,-3.922523260E-1
4.722820542E0,-7.607408524E0,-1.514689636E1,-8.112160563E-1
4.742671542E0,-7.973104954E0,-1.318001270E1,-2.995383739E0
4.762522542E0,-8.428483009E0,-1.235524940E1,-8.192959785E0
4.782372542E0,-6.776583195E0,-1.656521034E1,-1.282104397E1
4.802223542E0,-1.016258621E1,-2.463644600E1,-9.839828491E0
4.822074542E0,1.043807808E-2,-4.544687271E0,-8.682764053E0
4.841925542E0,4.807082653E0,1.699145508E1,4.508749962E0
4.861775542E0,1.924488783E0,2.378116989E1,1.032029724E1
4.881626542E0,5.825065970E-1,1.269162941E1,1.094526577E1
4.901477542E0,1.254935741E0,2.734313488E0,6.657695770E0
4.921327542E0,9.143347740E-1,-2.942018747E0,3.138155222E0
4.941178542E0,1.691089630E0,-4.477728844E0,1.412271738E0
4.961029542E0,2.718185902E0,-3.639795184E-1,1.038629189E-1
4.980879542E0,3.082920074E0,8.099352837E0,1.270714216E-2
5.000730542E0,3.028480053E0,1.594181633E1,1.003801823E0
5.020581542E0,3.637184143E0,1.966642570E1,1.952794075E0
5.040431542E0,4.238413811E0,1.739274025E1,3.096754313E0
5.060282542E0,3.807934523E0,9.212987900E0,3.223644972E0
5.080133542E0,3.323235750E0,-1.439486146E0,2.544219017E0
5.099984542E0,2.994304419E0,-9.940235138E0,9.629300833E-1
5.119834542E0,2.456822634E0,-1.185949135E1,-6.658342481E-1
5.139685542E0,2.260086775E0,-7.819494724E0,-1.222460270E0
5.159536542E0,1.589540601E0,-1.387492537E0,-5.718767643E-1
5.179386542E0,7.093211412E-1,4.068236351E0,-3.541741371E-1
5.199237542E0,4.529855549E-1,6.108421326E0,-4.850129783E-1
5.219088542E0,7.386305928E-1,4.158077240E0,-2.809667587E-1
5.238939542E0,1.114502668E0,9.360420704E-1,-4.524827600E-1
5.258789542E0,9.264999628E-1,-1.059641361E0,-7.352470756E-1
5.278640542E0,8.443803191E-1,-1.500026584E0,-7.819778919E-1
5.298491542E0,7.430570722E-1,-7.300357819E-1,-7.178852558E-1
5.318341542E0,4.209550917E-1,9.054489732E-1,-8.504275680E-1
5.338192542E0,-3.077220917E-2,2.743124962E0,-1.017518401E0
5.358043542E0,-4.836347997E-1,3.580068588E0,-1.099245787E0
5.377893542E0,-9.456098080E-1,2.645881414E0,-6.278224587E-1
5.397744542E0,-1.837003112E0,1.017165661E0,-1.401061118E-1
5.417595542E0,-3.320551872E0,-9.160501361E-1,4.687076509E-1
5.437446542E0,-5.055084229E0,-3.630314827E0,1.056298375E0
5.457296542E0,-6.248865128E0,-7.954778671E0,1.674843192E0
5.477147542E0,-5.770046234E0,-1.308491802E1,2.357299566E0
5.496998542E0,-4.245919704E0,-1.426520634E1,2.462393761E0
5.516848542E0,-4.304784775E0,-1.255837345E1,6.872152090E-1
5.536699542E0,-6.964063168E0,-1.118476391E1,-4.576915264E0
5.556550542E0,-9.853034019E0,-1.090105057E1,-1.085823727E1
5.576400542E0,-9.481690407E0,-1.761026955E1,-1.441681576E1
5.596251542E0,-9.855359077E0,-2.019157410E1,-8.927636147E0
5.616102542E0,8.797657967E0,3.119630337E0,-3.274785519E0
5.635953542E0,6.286341190E0,1.847032738E1,1.061731625E1
5.655803667E0,6.435129046E-1,1.804684448E1,1.016131115E1
5.675654667E0,3.826787472E-1,5.750175953E0,8.304374695E0
5.695505667E0,9.436042905E-1,-2.410309315E0,4.953761578E0
