"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.387157792E0,-1.962015086E0,4.678170133E-1,2.843100438E-1
6.407159792E0,-1.537323627E0,6.916022354E-1,3.252806067E-3
6.427161792E0,-1.223287216E0,1.002649988E0,-1.237145117E-1
6.447162792E0,-9.820042008E-1,1.095907523E0,-5.664373219E-1
6.467164792E0,-6.393567789E-1,1.055053466E0,-1.032323585E0
6.487166792E0,9.198254943E-3,1.052481422E0,-1.312291778E0
6.507168792E0,7.813388693E-1,1.056491442E0,-1.352703932E0
6.527169792E0,1.322613283E0,1.046397979E0,-1.226435357E0
6.547171792E0,1.455933893E0,9.925074081E-1,-1.095594843E0
6.567173792E0,1.336495743E0,8.801872194E-1,-9.051498601E-1
6.587174792E0,1.026173483E0,7.958857186E-1,-7.102598235E-1
6.607176792E0,5.989478409E-1,7.224302182E-1,-4.575376081E-1
6.627178792E0,3.586284471E-1,6.184341256E-1,-4.168053192E-1
6.647180792E0,2.554630977E-1,5.656590575E-1,-3.323738641E-1
6.667181792E0,2.592982864E-1,5.641706488E-1,-3.465592092E-1
6.687183792E0,2.839109713E-1,6.737683739E-1,-3.680664378E-1
6.707185792E0,1.681016028E-1,8.099158202E-1,-3.733815569E-1
6.727187792E0,-2.366192758E-2,8.444411436E-1,-4.071626759E-1
6.747188792E0,-1.992538136E-1,8.509752609E-1,-3.707318911E-1
6.767190792E0,-3.620169085E-1,8.109509236E-1,-3.746989346E-1
6.787192792E0,-4.585608709E-1,7.210663551E-1,-3.906352285E-1
6.807194792E0,-5.848548818E-1,6.179381356E-1,-5.971673638E-1
6.827195792E0,-5.736551249E-1,5.993431127E-1,-8.067707491E-1
6.847197792E0,-4.051652670E-1,6.019280206E-1,-9.884782380E-1
6.867199792E0,-1.603791851E-1,5.562387545E-1,-1.063588647E0
6.887201792E0,8.461798131E-2,5.812822330E-1,-1.008131607E0
6.907202792E0,1.115865093E-1,5.415946953E-1,-7.995757502E-1
6.927204792E0,-1.860543090E-1,5.690039572E-1,-3.668899781E-1
6.947206792E0,-7.006180573E-1,8.740912047E-1,3.654609185E-1
6.967208792E0,-1.262736041E0,7.675600518E-1,1.035620829E0
6.987209792E0,-1.280791073E0,2.675159633E-2,7.998108083E-1
7.007211792E0,-4.484130281E-1,-8.087678656E-2,3.162144989E-1
7.027213792E0,8.130740476E-1,3.483461183E-1,3.311412710E-1
7.047215792E0,1.967252437E0,6.831496467E-1,2.932390344E-1
7.067216792E0,2.569346080E0,9.711266255E-1,3.106280690E-1
7.087218792E0,2.558718765E0,1.066931938E0,4.473295391E-1
7.107220792E0,2.279523574E0,1.043888354E0,7.123586816E-1
7.127222792E0,1.893885083E0,1.028064765E0,1.273121281E0
7.147225000E0,1.417869689E0,9.305264837E-1,1.874052790E0
7.167226000E0,8.912402111E-1,7.180050454E-1,2.285613156E0
7.187228000E0,2.351633191E-1,3.718031010E-1,2.560140516E0
7.207230000E0,1.930282831E-2,1.922982582E-1,2.690133768E0
7.227232000E0,1.964781404E-1,2.437335831E-1,2.581871400E0
7.247233000E0,6.274231964E-1,2.960171928E-1,2.090940636E0
7.267235000E0,1.161210251E0,4.090565890E-1,1.620798478E0
7.287237000E0,1.648514280E0,5.824393970E-1,1.268049991E0
7.307239000E0,1.824831805E0,7.007364634E-1,1.188982479E0
7.327240000E0,1.639317779E0,6.337055911E-1,1.242892053E0
7.347242000E0,1.070377264E0,5.409493089E-1,1.472965371E0
